miRNA,ERR3629088,ERR3629087,ERR3629086,ERR3629085,ERR3629084,ERR3629083,ERR3629082,ERR3629081,ERR3629080,ERR3629079,ERR3629078,ERR3629077
hsa-miR-6864-5p,0.17,0.16,0.0,0.0,0.31,0.0,0.0,0.4,0.0,0.27,0.21,0.0
hsa-miR-6865-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.21,0.0
hsa-miR-6866-3p,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-6866-5p,4.53,2.63,2.61,4.35,1.53,2.66,6.44,3.78,1.22,3.22,2.91,3.15
hsa-miR-6868-3p,1.17,1.48,1.05,1.09,0.31,1.49,1.38,0.6,0.49,1.07,1.04,0.9
hsa-miR-6871-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6871-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-6873-3p,0.5,0.82,0.78,0.0,0.15,0.5,0.15,0.4,0.0,0.0,0.0,0.22
hsa-miR-6873-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.22
hsa-miR-6874-3p,0.0,0.0,0.0,0.0,0.46,0.17,0.61,0.2,0.0,0.0,0.21,0.22
hsa-miR-6874-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-6875-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-6876-5p,0.0,0.0,0.0,0.36,0.15,0.17,0.31,0.0,0.0,0.0,0.0,0.22
hsa-miR-6877-5p,0.67,1.15,1.31,0.18,1.23,0.33,1.38,0.6,0.98,2.95,1.25,1.35
hsa-miR-6878-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6880-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0
hsa-miR-6881-3p,0.34,0.0,0.0,0.36,0.77,0.66,0.31,0.0,0.0,0.0,0.0,0.45
hsa-miR-6881-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.46,0.2,0.0,0.0,0.21,0.0
hsa-miR-6882-5p,2.18,0.98,1.05,0.73,1.53,1.99,1.69,1.59,1.95,1.88,1.25,0.9
hsa-miR-6883-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-6884-5p,0.17,0.16,0.52,0.0,0.15,0.0,1.07,0.0,0.24,0.0,0.0,0.0
hsa-miR-6885-5p,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.0,0.24,0.0,0.0,0.22
hsa-miR-6886-5p,0.17,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6889-5p,0.5,0.16,0.78,0.54,0.61,0.0,0.15,0.0,0.0,0.0,0.0,0.22
hsa-miR-6891-3p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6891-5p,0.67,0.33,0.26,1.09,0.92,0.5,1.38,0.2,0.73,0.54,0.62,1.12
hsa-miR-6894-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-6894-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-6895-3p,0.0,0.0,0.26,0.18,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-7-1-3p,3.86,3.28,5.75,8.16,5.06,5.97,5.06,6.16,8.3,4.82,6.03,6.3
hsa-miR-7-5p,3239.5,7439.04,3190.22,11277.64,4336.74,7139.5,372.57,8104.66,1931.57,6533.5,5720.87,4123.06
hsa-miR-708-3p,6.2,6.89,6.01,5.08,5.53,4.98,8.13,6.96,10.0,5.9,6.03,4.95
hsa-miR-708-5p,25.32,25.77,24.05,17.59,22.72,26.06,13.8,25.45,24.64,22.25,19.95,21.59
hsa-miR-7107-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7109-3p,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-7109-5p,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-7110-3p,0.0,0.16,0.0,0.0,0.0,0.17,0.31,0.6,0.24,0.0,0.62,0.22
hsa-miR-7110-5p,0.0,0.33,0.0,0.18,0.0,0.0,0.15,0.0,0.0,0.0,0.42,0.0
hsa-miR-7112-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-7113-5p,0.0,0.0,0.0,0.36,0.0,0.17,0.61,0.2,0.24,0.0,0.0,0.22
hsa-miR-7114-5p,0.17,0.0,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-7151-3p,0.17,0.0,0.0,0.18,0.0,0.0,0.15,0.0,0.24,0.0,0.0,0.0
hsa-miR-7152-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-7154-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-7155-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.22
hsa-miR-744-3p,2.01,0.98,1.57,2.18,2.3,2.32,2.76,2.19,3.66,1.61,0.83,1.12
hsa-miR-744-5p,345.58,328.11,290.92,243.49,253.09,285.12,302.02,283.1,273.99,350.84,385.41,305.62
hsa-miR-758-3p,9.39,9.68,8.63,8.16,10.28,9.96,10.12,7.75,6.83,9.65,10.18,8.55
hsa-miR-758-5p,0.0,0.16,0.26,0.36,0.15,0.17,0.0,0.2,0.0,0.0,0.21,0.22
hsa-miR-760,9.73,7.88,5.23,8.88,8.75,12.45,11.2,8.55,6.83,10.72,12.47,12.37
hsa-miR-765,0.0,0.0,0.0,0.18,0.0,0.0,0.15,0.2,0.0,0.0,0.21,0.67
hsa-miR-766-3p,15.93,16.09,14.38,20.12,24.25,20.41,24.85,29.82,22.2,26.0,23.48,19.79
hsa-miR-766-5p,4.19,2.63,2.88,5.98,5.06,8.63,14.26,5.77,7.32,6.97,9.56,10.12
hsa-miR-769-3p,2.18,1.81,2.61,2.36,2.15,1.83,1.84,3.18,1.71,2.95,2.7,3.6
hsa-miR-769-5p,456.25,471.73,481.47,356.08,420.08,346.36,269.8,289.66,294.48,388.09,298.98,284.93
hsa-miR-7704,1.34,0.49,1.31,2.54,2.0,2.16,8.13,3.98,7.81,4.56,4.99,4.95
hsa-miR-7705,0.0,0.0,0.0,0.0,0.15,0.0,0.31,0.0,0.0,0.0,0.0,0.22
hsa-miR-7706,7.38,9.85,7.84,10.7,9.98,6.64,5.68,7.16,11.95,1.88,6.44,3.82
hsa-miR-7843-3p,0.0,0.16,0.0,0.0,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-7843-5p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-7844-5p,0.0,0.0,0.26,0.0,0.15,0.0,0.15,0.0,0.98,0.27,0.0,0.0
hsa-miR-7845-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-7846-3p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7847-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-7848-3p,0.0,0.16,0.0,0.0,0.0,0.17,0.15,0.0,0.0,0.27,0.0,0.0
hsa-miR-7849-3p,1.34,0.98,0.78,1.09,0.61,1.16,1.07,1.59,0.49,1.34,1.04,0.45
hsa-miR-7850-5p,0.17,0.16,0.52,0.18,0.77,0.33,0.15,0.0,0.98,1.07,0.42,0.45
hsa-miR-7851-3p,1.01,0.49,1.05,1.09,1.23,1.49,0.61,0.6,0.73,1.88,1.25,1.35
hsa-miR-7852-3p,0.17,0.33,0.0,0.0,0.31,0.0,0.31,0.8,0.24,0.54,0.0,0.22
hsa-miR-7854-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.15,0.0,0.24,0.0,0.0,0.22
hsa-miR-7855-5p,0.5,0.33,0.26,0.18,0.15,0.33,0.0,0.0,0.24,0.27,0.0,0.22
hsa-miR-7856-5p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.6,0.0,0.27,0.0,0.0
hsa-miR-7974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0
hsa-miR-7976,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-8085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-8086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-8485,0.17,0.0,0.26,0.0,0.15,0.0,0.15,0.0,0.0,0.27,0.42,0.0
hsa-miR-873-3p,1.84,1.15,1.83,1.09,1.38,1.0,0.61,0.8,0.49,2.41,1.66,1.12
hsa-miR-873-5p,62.38,59.09,48.36,51.13,56.17,44.98,20.86,27.44,29.03,56.02,40.1,42.5
hsa-miR-874-3p,10.9,8.37,8.89,11.06,9.67,11.45,11.04,11.73,11.71,16.08,11.22,13.27
hsa-miR-874-5p,0.0,0.0,0.52,0.54,0.15,0.66,0.15,0.2,0.0,0.27,0.21,0.45
hsa-miR-875-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-876-3p,0.5,1.64,0.52,1.27,0.46,1.0,0.77,0.6,0.0,0.8,0.83,0.9
hsa-miR-876-5p,0.5,0.16,0.0,0.18,0.31,0.33,0.0,0.0,0.24,0.27,0.0,0.22
hsa-miR-877-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-877-5p,2.68,3.28,2.61,4.17,5.53,5.48,5.52,5.37,4.88,2.41,3.32,3.6
hsa-miR-885-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.46,0.0,0.0,0.0,0.0,0.0
hsa-miR-885-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.2,0.0,0.0,0.42,0.0
hsa-miR-888-5p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.22
hsa-miR-889-3p,32.7,41.2,39.47,32.45,23.64,27.72,28.22,28.03,28.3,57.36,47.16,39.13
hsa-miR-889-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.22
hsa-miR-891a-5p,0.5,0.33,0.26,0.0,0.0,0.17,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-892a,0.5,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9-3p,56.51,50.55,47.05,53.48,48.81,47.47,39.88,60.04,52.21,50.39,46.54,59.82
hsa-miR-9-5p,135.48,151.33,146.9,242.58,247.87,235.5,179.61,247.71,184.69,130.79,133.39,120.54
hsa-miR-92a-1-5p,6.37,5.42,5.49,4.53,4.14,4.15,4.29,3.58,1.95,5.36,3.53,5.85
hsa-miR-92a-2-5p,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.0,0.0,0.42,0.45
hsa-miR-92a-3p,6290.19,7286.39,7646.08,5935.79,5755.66,6511.17,5096.54,5692.37,3785.06,7128.77,6330.25,7068.39
hsa-miR-92b-3p,9.39,9.52,7.84,8.88,10.44,11.12,10.43,11.53,10.25,12.06,12.67,11.47
hsa-miR-92b-5p,0.17,0.33,0.0,1.27,0.31,2.16,0.61,1.59,0.0,1.07,1.66,0.9
hsa-miR-93-3p,16.77,21.99,19.6,24.29,23.94,25.39,13.96,20.08,15.86,21.98,25.56,25.86
hsa-miR-93-5p,2039.44,2214.54,2279.82,1926.14,2077.66,2091.61,907.58,1857.63,1296.74,1669.49,1635.75,1835.29
hsa-miR-933,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-934,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-935,0.17,0.16,0.52,0.36,0.0,0.33,0.77,0.6,0.49,0.54,0.62,0.0
hsa-miR-937-3p,0.34,0.33,0.52,0.36,0.31,0.66,0.31,0.2,0.0,0.0,0.62,0.22
hsa-miR-937-5p,0.0,0.0,0.0,0.18,0.15,0.0,0.15,0.2,0.0,0.0,0.0,0.0
hsa-miR-939-5p,0.17,0.0,0.26,0.36,0.15,0.17,0.0,0.4,0.98,0.54,0.42,0.22
hsa-miR-940,1.34,0.33,0.78,0.36,0.92,1.0,0.61,0.8,0.24,1.34,0.62,1.57
hsa-miR-941,326.46,373.91,347.64,281.02,306.65,311.34,370.58,319.48,348.4,296.16,297.31,260.19
hsa-miR-942-3p,0.5,0.33,0.52,0.91,0.31,1.33,1.23,1.99,0.0,1.07,0.62,1.12
hsa-miR-942-5p,8.55,10.34,12.02,3.08,2.46,3.49,1.99,2.58,5.86,9.38,5.19,6.75
hsa-miR-943,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.42,0.0
hsa-miR-944,0.5,0.82,1.05,1.09,1.38,0.66,0.15,0.99,1.22,1.34,1.04,0.9
hsa-miR-95-3p,91.89,97.99,88.87,75.24,84.26,78.17,54.76,57.26,57.33,66.2,68.77,50.37
hsa-miR-95-5p,0.17,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.21,0.0
hsa-miR-96-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-96-5p,7.38,6.07,5.75,5.44,7.06,8.3,4.91,5.17,7.32,9.92,8.73,7.65
hsa-miR-98-3p,0.0,0.0,0.26,0.18,0.0,0.17,0.61,0.6,0.49,0.8,0.0,1.35
hsa-miR-98-5p,1844.1,1871.33,1574.07,3858.81,3264.68,3688.33,4826.12,3859.99,2983.6,2992.17,2655.89,2946.23
hsa-miR-9899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-9901,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
hsa-miR-9902,0.0,0.16,0.0,0.18,0.15,0.17,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-9903,0.84,1.97,0.52,1.27,1.53,1.33,1.23,0.99,0.49,0.54,0.83,0.22
hsa-miR-9983-3p,5.2,4.43,7.06,5.8,4.91,5.64,1.84,1.99,2.44,1.88,1.66,3.6
hsa-miR-9985,4.69,5.91,6.27,3.26,2.61,4.15,3.83,2.98,5.37,7.77,6.44,5.17
hsa-miR-99a-3p,0.17,0.33,0.0,0.0,0.0,0.17,0.31,0.0,0.0,0.0,0.0,0.22
hsa-miR-99a-5p,885.33,910.14,858.39,446.36,476.4,461.54,364.44,426.83,602.62,696.58,571.98,574.13
hsa-miR-99b-3p,67.91,78.13,71.62,64.72,58.78,65.72,59.51,55.67,60.99,46.1,42.8,51.05
hsa-miR-99b-5p,956.59,1138.46,1118.47,767.63,756.04,734.71,692.69,959.83,834.4,985.24,969.86,1042.8
hsa-mir-107-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.4,0.24,0.0,0.0,0.0
hsa-mir-11400-5p,0.0,0.49,0.0,0.18,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
hsa-mir-1181-5p,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-mir-1206-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-12136-5p,0.5,0.33,0.26,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.0,0.22
hsa-mir-1255a-5p,0.34,0.16,0.0,0.0,0.15,0.17,0.0,0.0,0.0,0.0,0.0,0.22
hsa-mir-1256-5p,2.18,1.15,0.26,1.99,0.77,1.0,0.77,1.59,0.98,0.8,1.25,0.45
hsa-mir-1267-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-mir-1270-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-mir-1273c-5p,4.86,7.22,6.01,2.72,2.92,3.32,2.45,1.39,1.95,3.48,1.66,2.25
hsa-mir-1276-5p,0.0,0.16,0.0,0.0,0.31,0.17,0.31,0.4,0.0,0.54,0.0,0.0
hsa-mir-1278-3p,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-mir-1284-5p,0.0,0.16,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1289-1-3p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1291-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-mir-1293-5p,0.0,0.0,0.0,0.18,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1302-9-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1303-3p,0.34,0.82,1.31,0.36,0.15,0.17,0.31,0.6,0.98,0.27,0.42,0.45
hsa-mir-153-1-3p,0.17,0.0,0.0,0.0,0.31,0.33,0.31,0.0,0.24,0.0,0.83,0.0
hsa-mir-1538-3p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-mir-1843-5p,0.5,0.49,0.26,0.18,0.31,0.17,0.31,0.4,0.0,0.54,0.42,0.0
hsa-mir-1913-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-194-1-5p,0.0,0.0,0.26,0.18,0.0,0.17,0.0,0.4,0.0,0.27,0.0,0.0
hsa-mir-1976-3p,0.34,0.0,0.26,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-2110-5p,1.34,0.98,1.31,0.91,0.46,0.83,0.92,0.8,0.49,1.07,0.62,1.12
hsa-mir-2278-5p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-mir-298-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-mir-3115-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-mir-3133-5p,0.17,0.33,0.26,0.36,0.31,0.0,0.0,0.4,0.0,0.27,0.0,0.22
hsa-mir-3135a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24,0.0,0.0,0.0
hsa-mir-3135b-5p,0.0,0.16,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3137-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-mir-3138-3p,0.17,0.16,0.52,0.0,0.46,0.17,0.15,0.2,0.0,0.0,0.21,0.0
hsa-mir-3139-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3142-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-mir-3143-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.27,0.0,0.0
hsa-mir-3155a-3p,0.67,0.82,1.31,1.27,0.46,0.83,0.61,0.6,1.46,0.8,0.62,0.45
hsa-mir-3159-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3163-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-mir-3164-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3166-3p,0.17,0.33,0.52,0.36,0.31,0.0,0.15,0.2,0.0,0.54,0.42,0.0
hsa-mir-3179-3-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-mir-3199-2-5p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.49,0.0,0.0,0.0
hsa-mir-326-3p,0.0,0.16,0.26,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3648-1-5p,0.0,0.0,0.26,0.91,0.46,0.17,0.61,0.2,0.24,1.34,0.83,0.45
hsa-mir-3648-2-5p,0.67,0.33,0.0,1.09,0.0,0.33,0.46,0.4,1.22,0.0,1.04,1.35
hsa-mir-3652-5p,0.0,0.16,0.0,0.18,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.22
hsa-mir-3654-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-mir-3690-1-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-mir-3690-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24,0.0,0.0,0.0
hsa-mir-3908-5p,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.4,0.0,0.0,0.0,0.0
hsa-mir-3909-3p,0.17,0.0,0.0,0.36,0.0,0.0,0.15,0.0,0.0,0.0,0.21,0.22
hsa-mir-3916-5p,0.5,0.16,0.26,0.18,0.15,0.17,0.77,0.0,0.24,0.0,0.62,0.9
hsa-mir-3917-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3918-5p,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.2,0.0,0.0,0.0,0.0
hsa-mir-3920-3p,0.0,0.0,0.26,0.0,0.0,0.33,0.0,0.0,0.49,0.0,0.0,0.22
hsa-mir-3929-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.21,0.0
hsa-mir-3939-3p,0.0,0.0,0.26,0.18,0.0,0.33,0.15,0.0,0.24,0.0,0.21,0.0
hsa-mir-3941-3p,0.34,0.66,0.26,0.18,0.15,0.17,0.46,0.2,0.0,0.27,0.42,0.0
hsa-mir-3945-5p,0.0,0.0,0.0,0.18,0.31,0.17,0.31,0.0,0.0,0.0,0.21,0.22
hsa-mir-3976-5p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-mir-421-3p,0.0,0.0,0.26,0.0,0.46,0.0,0.15,0.0,0.98,0.0,0.21,0.45
hsa-mir-4328-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-mir-4422-5p,0.67,0.33,1.05,0.18,0.0,0.0,0.0,0.0,0.24,0.27,0.21,0.67
hsa-mir-4424-5p,0.34,0.16,0.26,0.18,0.0,0.0,0.31,0.6,0.49,0.27,0.83,0.22
hsa-mir-4425-3p,0.0,0.16,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4426-5p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4440-3p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
hsa-mir-4444-1-3p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4460-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.0,0.0
hsa-mir-4464-5p,0.0,0.16,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4470-3p,0.34,0.33,0.26,0.18,0.15,0.0,0.15,0.2,0.0,0.0,0.0,0.22
hsa-mir-4472-2-5p,0.34,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.21,0.0
hsa-mir-4473-3p,2.52,2.13,3.14,2.36,2.15,2.32,0.77,1.79,0.98,2.41,1.87,1.12
hsa-mir-4487-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.15,0.0,0.0,0.27,0.0,0.0
hsa-mir-4493-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-449a-5p,0.0,0.16,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-mir-4512-3p,0.0,0.0,0.26,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4515-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4518-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-451a-5p,1.68,2.3,1.57,0.91,0.92,0.0,1.38,1.19,1.95,0.8,1.45,3.6
hsa-mir-4521-5p,0.17,0.66,0.0,0.0,0.15,0.0,0.31,0.2,0.0,0.27,0.42,0.22
hsa-mir-4537-5p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-mir-4637-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-466-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-mir-4672-3p,0.0,0.0,0.0,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4729-5p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4739-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-mir-4754-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-mir-4765-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-mir-4771-1-3p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4771-2-3p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4773-1-3p,0.0,0.0,0.0,0.18,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4775-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-mir-496-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-5094-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-mir-5188-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.0,0.0
