miRNA,SRR29397945,SRR29397946,SRR29397947,SRR29397948,SRR29397949,SRR29397950,SRR29397951,SRR29397952,SRR29397953,SRR29397954,SRR29397955,SRR29397956,SRR29397957,SRR29397958,SRR29397959,SRR29397960,SRR29397961,SRR29397962,SRR29397963,SRR29397964,SRR29397965,SRR29397966,SRR29397967,SRR29397968,SRR29397969,SRR29397970,SRR29397971,SRR29397972,SRR29397973,SRR29397974,SRR29397975,SRR29397976,SRR29397977,SRR29397978,SRR29397979,SRR29397980,SRR29397981,SRR29397982,SRR29397983,SRR29397984,SRR29397985,SRR29397986,SRR29397987,SRR29397988,SRR29397989,SRR29397990,SRR29397991,SRR29397992,SRR29397993,SRR29397994,SRR29397995,SRR29397996,SRR29397997,SRR29397998,SRR29397999,SRR29398000,SRR29398001,SRR29398002,SRR29398003,SRR29398004,SRR29398005,SRR29398006,SRR29398007,SRR29398008,SRR29398009,SRR29398010,SRR29398011,SRR29398012,SRR29398013,SRR29398014,SRR29398015,SRR29398016,SRR29398017,SRR29398018,SRR29398019,SRR29398020,SRR29398021,SRR29398022,SRR29398023,SRR29398024,SRR29398025,SRR29398026,SRR29398027,SRR29398028,SRR29398029,SRR29398030,SRR29398031,SRR29398032,SRR29398033,SRR29398034,SRR29398035,SRR29398036,SRR29398037,SRR29398038,SRR29398039,SRR29398040,SRR29398041,SRR29398042,SRR29398043,SRR29398044
hsa-miR-3619-3p,2.0,0.0,0.0,4.0,2.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,9.0,2.0,1.0,4.0,21.0,13.0,2.0,3.0,12.0,0.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,8.0,4.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0
hsa-miR-3619-5p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,35.0,25.0,10.0,19.0,3.0,175.0,0.0,78.0,33.0,0.0,14.0,1.0,2.0,17.0,9.0,15.0,1.0,6.0,73.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,193.0,99.0,24.0,199.0,276.0,338.0,240.0,420.0,382.0,348.0,15.0,76.0,57.0,35.0,102.0,76.0,0.0,42.0,3.0,34.0,25.0,2.0,9.0,16.0,32.0,13.0,0.0,0.0,0.0,0.0,0.0,330.0,444.0,0.0,9.0,27.0,38.0,12.0,62.0,39.0,6.0,271.0,55.0,852.0,159.0,181.0,431.0,0.0,76.0,29.0,69.0,15.0,517.0,67.0,60.0,11.0,19.0,10.0,4.0,11.0,8.0,69.0,385.0,15.0,1.0,23.0,11.0
hsa-miR-362-5p,26.0,6.0,5.0,32.0,1.0,11.0,1.0,8.0,0.0,0.0,1.0,0.0,2.0,8.0,10.0,8.0,2.0,54.0,56.0,27.0,3.0,2.0,1.0,16.0,8.0,0.0,2.0,8.0,2.0,12.0,2.0,0.0,11.0,71.0,213.0,112.0,4.0,7.0,115.0,202.0,153.0,273.0,274.0,2.0,105.0,101.0,38.0,274.0,102.0,6.0,68.0,3.0,16.0,16.0,4.0,15.0,25.0,9.0,13.0,0.0,13.0,3.0,2.0,5.0,354.0,455.0,4.0,12.0,28.0,7.0,4.0,43.0,19.0,2.0,65.0,126.0,279.0,84.0,122.0,431.0,0.0,23.0,25.0,45.0,18.0,80.0,51.0,18.0,3.0,0.0,0.0,0.0,13.0,1.0,61.0,369.0,21.0,57.0,39.0,14.0
hsa-miR-3620-3p,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,9.0,0.0,11.0,5.0,23.0,12.0,20.0,61.0,26.0,2.0,4.0,6.0,2.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,0.0,0.0,6.0,0.0,2.0,12.0,0.0,0.0,5.0,3.0,12.0,3.0,5.0,27.0,0.0,1.0,3.0,8.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0
hsa-miR-3620-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-3621,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,5.0,0.0,6.0,0.0,0.0
hsa-miR-3622a-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3622a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3622b-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,692.0,163.0,42.0,192.0,72.0,1373.0,16.0,1044.0,362.0,1.0,52.0,10.0,10.0,123.0,56.0,109.0,17.0,140.0,769.0,379.0,11.0,22.0,17.0,72.0,181.0,78.0,31.0,29.0,38.0,49.0,17.0,0.0,255.0,1924.0,3212.0,619.0,4325.0,5229.0,7452.0,6765.0,12175.0,16886.0,6120.0,156.0,1592.0,1404.0,400.0,3736.0,1473.0,76.0,765.0,73.0,546.0,1052.0,56.0,389.0,220.0,844.0,218.0,0.0,188.0,48.0,57.0,59.0,5277.0,4126.0,14.0,89.0,590.0,295.0,208.0,878.0,283.0,296.0,2639.0,1074.0,15016.0,2315.0,2296.0,17816.0,0.0,485.0,255.0,611.0,256.0,4146.0,916.0,335.0,214.0,181.0,124.0,34.0,363.0,232.0,1557.0,10331.0,231.0,360.0,379.0,471.0
hsa-miR-363-5p,2.0,1.0,0.0,2.0,0.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,12.0,11.0,11.0,22.0,50.0,11.0,0.0,8.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,25.0,0.0,6.0,30.0,0.0,0.0,1.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,11.0,0.0,0.0,3.0,0.0
hsa-miR-3646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3648,46.0,93.0,24.0,170.0,83.0,254.0,70.0,412.0,49.0,16.0,10.0,7.0,11.0,32.0,31.0,82.0,36.0,44.0,73.0,161.0,55.0,32.0,26.0,55.0,110.0,66.0,31.0,30.0,67.0,32.0,22.0,6.0,120.0,107.0,82.0,139.0,170.0,220.0,379.0,189.0,87.0,83.0,209.0,142.0,81.0,327.0,9.0,142.0,117.0,42.0,42.0,267.0,32.0,75.0,97.0,47.0,91.0,34.0,67.0,6.0,83.0,79.0,64.0,67.0,298.0,98.0,48.0,50.0,192.0,265.0,30.0,179.0,97.0,49.0,111.0,102.0,107.0,90.0,85.0,104.0,0.0,111.0,75.0,223.0,51.0,63.0,48.0,6.0,107.0,81.0,37.0,9.0,94.0,197.0,216.0,94.0,208.0,361.0,175.0,69.0
hsa-miR-3652,4.0,0.0,0.0,3.0,1.0,5.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,8.0,6.0,8.0,10.0,0.0,6.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,4.0,0.0,2.0,9.0,3.0,0.0,4.0,3.0,7.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,0.0,6.0,4.0
hsa-miR-3654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-3655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3657,5.0,0.0,0.0,5.0,0.0,17.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,14.0,0.0,46.0,45.0,43.0,87.0,68.0,124.0,84.0,1.0,19.0,6.0,2.0,30.0,13.0,2.0,20.0,5.0,15.0,24.0,4.0,4.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,87.0,51.0,0.0,10.0,7.0,5.0,8.0,8.0,0.0,13.0,53.0,12.0,92.0,39.0,13.0,70.0,0.0,4.0,0.0,5.0,4.0,46.0,14.0,16.0,37.0,11.0,5.0,2.0,5.0,4.0,42.0,44.0,4.0,4.0,31.0,5.0
hsa-miR-3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,16.0,55.0,16.0,11.0,4.0,389.0,2.0,60.0,83.0,0.0,16.0,0.0,1.0,21.0,15.0,16.0,0.0,2.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,2.0,3.0,10.0,49.0,241.0,37.0,86.0,106.0,81.0,36.0,23.0,28.0,11.0,11.0,5.0,0.0,5.0,4.0,0.0,4.0,8.0,0.0,2.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,59.0,194.0,0.0,8.0,12.0,9.0,9.0,30.0,5.0,1.0,186.0,13.0,271.0,181.0,254.0,154.0,0.0,130.0,18.0,449.0,2.0,78.0,24.0,36.0,2.0,29.0,12.0,5.0,8.0,1.0,20.0,59.0,0.0,2.0,0.0,0.0
hsa-miR-365a-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365b-3p,99.0,94.0,10.0,33.0,1.0,200.0,0.0,83.0,121.0,0.0,20.0,0.0,5.0,34.0,6.0,31.0,0.0,0.0,62.0,4.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,6.0,5.0,6.0,42.0,11.0,40.0,23.0,25.0,48.0,1.0,14.0,60.0,12.0,29.0,25.0,0.0,9.0,3.0,6.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,364.0,1.0,11.0,23.0,8.0,4.0,20.0,8.0,12.0,128.0,25.0,141.0,195.0,77.0,209.0,0.0,67.0,81.0,157.0,0.0,89.0,4.0,81.0,6.0,17.0,2.0,0.0,7.0,2.0,13.0,31.0,0.0,13.0,0.0,1.0
hsa-miR-365b-5p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
hsa-miR-3661,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,2.0,10.0,0.0,5.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,5.0,7.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0
hsa-miR-3664-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3664-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,17.0,29.0,60.0,106.0,61.0,124.0,82.0,105.0,76.0,33.0,6.0,2.0,10.0,11.0,27.0,28.0,103.0,203.0,43.0,191.0,33.0,134.0,30.0,86.0,575.0,257.0,59.0,44.0,111.0,82.0,55.0,3.0,408.0,448.0,772.0,724.0,772.0,1377.0,578.0,881.0,662.0,393.0,660.0,73.0,192.0,710.0,49.0,303.0,163.0,71.0,49.0,83.0,122.0,195.0,64.0,87.0,61.0,36.0,112.0,23.0,413.0,375.0,429.0,671.0,452.0,153.0,141.0,147.0,409.0,562.0,102.0,926.0,194.0,398.0,331.0,189.0,351.0,203.0,306.0,359.0,0.0,104.0,68.0,101.0,81.0,155.0,76.0,47.0,201.0,106.0,120.0,8.0,164.0,220.0,479.0,639.0,399.0,496.0,418.0,218.0
hsa-miR-3667-3p,0.0,1.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,3.0,9.0,15.0,15.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,14.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,8.0,25.0,0.0,0.0,15.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0
hsa-miR-3667-5p,17.0,8.0,7.0,25.0,1.0,63.0,7.0,56.0,1.0,2.0,2.0,0.0,2.0,12.0,7.0,14.0,1.0,24.0,21.0,11.0,6.0,0.0,8.0,13.0,3.0,33.0,4.0,5.0,1.0,12.0,3.0,0.0,2.0,0.0,57.0,53.0,109.0,102.0,149.0,138.0,99.0,310.0,158.0,10.0,44.0,56.0,9.0,76.0,29.0,10.0,22.0,10.0,11.0,66.0,33.0,3.0,4.0,42.0,22.0,0.0,26.0,8.0,9.0,9.0,76.0,148.0,0.0,21.0,53.0,58.0,3.0,125.0,5.0,28.0,140.0,85.0,287.0,37.0,7.0,203.0,0.0,21.0,15.0,14.0,24.0,10.0,61.0,48.0,35.0,37.0,25.0,1.0,77.0,0.0,55.0,79.0,42.0,96.0,101.0,38.0
hsa-miR-3675-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3677-3p,4.0,1.0,2.0,1.0,0.0,6.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-3677-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
