miRNA,SRR29398059,SRR29398060,SRR29398061,SRR29398062,SRR29398063,SRR29398064,SRR29398065,SRR29398066,SRR29398067,SRR29398068,SRR29398069,SRR29398070,SRR29398071,SRR29398072,SRR29398073,SRR29398074,SRR29398075,SRR29398076,SRR29398077,SRR29398078,SRR29398079,SRR29398080,SRR29398081,SRR29398082,SRR29398083,SRR29398084,SRR29398085,SRR29398086,SRR29398087,SRR29398088,SRR29398089,SRR29398090,SRR29398091,SRR29398092,SRR29398093,SRR29398094,SRR29398095,SRR29398096,SRR29398097,SRR29398098,SRR29398099,SRR29398100,SRR29398101,SRR29398102,SRR29398103,SRR29398104,SRR29398105,SRR29398106,SRR29398107,SRR29398108,SRR29398109,SRR29398110,SRR29398111,SRR29398112,SRR29398113,SRR29398114,SRR29398115,SRR29398116,SRR29398117,SRR29398118,SRR29398119,SRR29398120,SRR29398121,SRR29398122,SRR29398123,SRR29398124,SRR29398125,SRR29398126,SRR29398127,SRR29398128,SRR29398129,SRR29398130,SRR29398131,SRR29398132,SRR29398133,SRR29398134,SRR29398135,SRR29398136
hsa-miR-5001-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5003-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,1.38,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5004-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5006-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5008-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.2,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,19.72,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500a-3p,25.51,18.79,61.52,17.97,33.28,9.09,20.58,29.66,32.87,47.62,14.69,11.49,31.28,21.85,72.38,27.68,55.82,61.07,36.11,48.96,12.28,19.65,54.41,88.15,5.4,4.62,98.82,33.08,14.52,39.23,30.58,9.22,51.19,20.63,189.64,0.0,0.0,138.58,187.56,0.0,0.0,0.0,87.12,171.42,0.0,0.0,0.0,0.0,29.91,44.64,65.27,39.98,76.05,35.5,19.78,9.67,22.46,5.51,21.37,77.65,32.72,17.5,0.0,0.0,9.1,0.0,0.0,58.63,11.34,19.35,104.47,4.26,29.86,78.11,28.9,76.47,0.0,8.15
hsa-miR-500a-5p,0.0,6.26,7.69,2.99,0.0,6.81,0.0,1.78,12.53,0.0,1.9,0.0,0.0,0.0,0.0,0.0,8.51,1.93,9.91,0.0,0.0,0.0,0.0,9.36,0.0,3.46,8.8,3.59,1.81,2.85,0.0,0.0,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.86,5.44,0.0,0.0,0.0,1.2,0.0,6.42,0.0,3.89,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,11.34,0.0,17.58,0.85,0.0,0.0,4.82,0.0,12.34,5.43
hsa-miR-500b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,5.12,1.3,2.84,0.0,1.2,0.0,10.55,13.84,1.89,5.14,2.12,0.0,0.0,0.0,0.0,5.46,0.0,0.0,4.74,1.99,9.07,11.41,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02,0.0,0.0,20.13,0.0,3.0,1.07,0.0,6.19,0.0,9.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.0,9.64,12.04,0.0,4.11,0.0
hsa-miR-501-3p,0.0,75.16,76.9,17.97,9.51,27.26,32.01,59.33,73.54,98.71,47.87,33.2,42.11,17.75,67.1,54.3,79.47,45.0,53.11,36.0,27.4,15.72,43.95,84.64,16.19,66.92,104.23,27.1,0.0,34.24,25.48,8.19,29.65,176.52,138.13,21.77,22.34,106.07,0.0,5.92,0.0,0.0,60.23,0.0,0.0,0.0,0.0,0.0,10.88,26.04,32.63,31.42,24.6,0.0,31.16,7.52,12.83,17.21,54.39,48.81,52.35,0.0,0.0,0.0,0.0,0.0,0.0,46.41,15.12,24.72,120.02,13.64,29.86,41.47,67.43,52.32,16.45,5.43
hsa-miR-501-5p,23.55,12.53,7.69,0.0,4.75,4.54,4.57,13.05,14.58,18.62,3.79,3.83,9.63,4.1,24.13,4.79,17.98,5.79,0.71,2.88,6.61,3.93,20.93,29.25,10.79,10.38,16.24,7.17,15.42,14.27,0.0,1.02,0.45,2.29,17.56,0.0,0.0,11.98,0.0,0.0,107.04,7.34,9.68,0.0,0.0,9.97,0.0,0.0,1.36,9.3,7.25,8.57,4.47,0.0,1.8,0.0,0.0,5.51,5.83,7.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,2.83,5.37,14.2,0.85,7.47,5.79,7.22,4.02,4.11,0.0
hsa-miR-5010-3p,1.96,0.0,0.0,0.0,0.0,0.0,6.86,2.97,5.37,5.2,1.9,1.28,0.0,0.0,0.0,2.66,1.42,0.64,0.0,0.0,0.94,0.0,4.19,2.34,0.0,1.15,7.45,1.59,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,9.3,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.69,3.89,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,7.1,0.0,0.0,3.86,0.0,0.0,0.0,0.0
hsa-miR-5010-5p,9.81,0.0,0.0,5.99,0.0,0.0,0.0,8.9,6.01,6.93,3.32,0.0,0.0,1.37,0.0,3.19,1.42,0.0,2.12,0.0,5.67,0.0,2.09,8.97,0.0,0.0,0.0,1.59,2.72,0.71,0.0,0.0,3.16,0.0,17.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,4.47,0.0,3.6,4.3,0.0,0.0,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-502-3p,56.91,37.58,46.14,0.0,14.26,18.17,11.43,67.63,52.44,77.49,49.76,10.22,6.02,13.65,33.93,66.01,29.33,18.64,16.99,89.28,20.79,7.86,29.3,35.88,21.59,42.69,20.3,15.54,37.2,67.05,12.74,21.51,77.57,197.15,151.01,19.35,67.01,27.37,0.0,0.0,0.0,0.0,19.36,0.0,0.0,192.69,0.0,184.48,23.12,20.46,41.7,17.14,35.79,0.0,27.57,12.89,17.11,36.48,40.8,29.95,39.26,0.0,0.0,0.0,202.5,0.0,0.0,153.9,17.95,32.24,35.5,5.97,2.13,35.68,45.76,48.29,8.23,8.15
hsa-miR-502-5p,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.59,3.07,2.6,0.95,3.83,1.2,0.0,0.0,1.6,3.78,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,1.35,0.4,0.0,2.85,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,4.72,0.0,2.37,0.0,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-503-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.53,0.43,0.47,0.0,1.2,0.0,2.26,1.6,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.68,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0
hsa-miR-503-5p,0.0,0.0,0.0,5.99,0.0,6.81,6.86,2.97,24.17,13.42,1.9,0.0,3.61,0.0,8.29,12.24,11.35,3.86,4.25,0.0,0.94,0.0,10.46,7.41,0.0,5.77,16.24,4.38,2.72,4.28,0.0,0.0,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02,7.25,0.0,17.89,0.0,5.39,8.59,27.81,17.21,19.43,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,10.14,0.0,1.07,3.86,7.22,0.0,8.23,0.0
hsa-miR-504-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-504-5p,0.0,0.0,0.0,0.0,9.51,0.0,0.0,0.0,0.26,1.3,2.37,1.28,0.0,4.1,0.0,7.99,3.31,0.0,0.0,0.0,0.0,0.0,0.0,1.95,5.4,3.46,0.0,0.0,2.72,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,11.42,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-505-3p,51.03,125.27,176.88,86.85,90.32,86.32,68.58,220.7,126.1,182.69,148.81,89.39,69.78,146.09,398.82,176.2,254.03,185.13,167.82,213.13,105.83,98.23,140.22,143.14,210.46,99.22,203.05,98.83,93.45,138.38,147.79,71.69,84.33,176.52,40.97,44.75,18.62,49.62,0.0,51.28,0.0,66.02,77.44,224.62,181.21,0.0,0.0,0.0,65.27,223.19,195.8,234.2,138.68,0.0,119.26,63.37,167.9,251.23,104.9,317.27,143.97,0.0,0.0,3.89,127.41,0.0,24.45,210.09,87.87,59.11,200.83,46.03,116.25,155.26,209.51,68.42,106.95,54.34
hsa-miR-505-5p,41.21,31.32,0.0,0.0,9.51,2.27,0.0,0.0,9.46,4.76,12.8,0.0,0.0,0.0,0.0,4.26,7.1,3.21,5.66,2.88,0.0,15.72,0.0,2.73,0.0,0.0,0.68,4.78,0.0,5.71,0.0,0.0,13.98,0.0,0.0,25.4,0.0,0.0,0.0,0.0,0.0,14.67,0.0,23.64,0.0,112.95,14.83,0.0,0.0,0.0,16.32,0.0,2.24,0.0,4.2,2.15,16.04,7.57,0.0,2.22,0.0,0.0,0.0,35.03,0.0,0.0,0.0,0.0,3.78,3.22,3.38,0.0,0.0,6.75,4.82,12.07,4.11,0.0
hsa-miR-507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5088-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-509-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-509-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5090,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,1.07,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-3p,0.0,6.26,0.0,0.0,0.0,0.0,4.57,1.19,0.77,0.43,0.95,0.0,0.0,0.0,0.0,2.66,1.42,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,2.71,0.0,0.91,0.0,0.0,0.0,0.11,0.0,0.0,14.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.86,0.0,11.42,2.24,0.0,3.6,6.44,2.14,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.85,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.77,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0
hsa-miR-512-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0
hsa-miR-512-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,2.39,0.0,1.43,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,5.33,0.0,0.0,0.0,0.0,2.72
hsa-miR-513a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-514a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-514b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,13.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-515-3p,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-515-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0
hsa-miR-516a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,3.46,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-516b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,3.63,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,6.4,0.0,12.04,4.02,0.0,0.0
hsa-miR-517a-3p,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,1.08,0.0,0.0,11.16,1.81,0.0,0.0,3.07,0.0,41.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.18,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,1.93,0.0,64.39,4.11,21.74
hsa-miR-517b-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.26,0.0,1.9,0.0,0.0,0.0,0.0,0.53,0.0,0.0,2.12,0.0,0.94,0.0,0.0,0.0,0.0,0.0,2.71,0.0,4.54,7.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,4.4,0.0,0.0,1.93,62.61,0.0,8.23,0.0
