miRNA,SRR23107340,SRR23107341,SRR23107342,SRR23107343,SRR23107344,SRR23107345,SRR23107346,SRR23107347,SRR23107348,SRR23107349,SRR23107350,SRR23107351,SRR23107352,SRR23107353,SRR23107354,SRR23107355,SRR23107356,SRR23107357,SRR23107358,SRR23107359,SRR23107360,SRR23107361,SRR23107362,SRR23107363,SRR23107364,SRR23107365,SRR23107366,SRR23107367,SRR23107368,SRR23107369,SRR23107370,SRR23107371,SRR23107372,SRR23107373,SRR23107374,SRR23107375,SRR23107376
hsa-miR-1225-3p,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0
hsa-miR-1226-3p,0.0,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.1,0.7,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.31,0.0,0.55,0.23,0.9,0.41
hsa-miR-1226-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1227-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.47,0.0,0.72
hsa-miR-1228-3p,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.2,0.5,0.0,1.8,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.39,0.31,0.0,0.55,0.47,0.0,0.0
hsa-miR-1228-5p,0.0,0.0,0.0,2.32,0.0,0.0,0.09,0.0,0.13,0.18,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.11,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.24,0.0,0.0,1.34,0.11,0.39,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.48,0.13,0.41,0.0,0.87,0.12,0.0,2.35
hsa-miR-1229-5p,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.3,0.0,2.51,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.99,0.0,0.0,0.0,0.41,0.0,0.11,0.12,0.0,0.0
hsa-miR-122b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.8,0.12,0.85,0.0,0.0,2.19,0.39,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,1.43
hsa-miR-1233-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-1233-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.34,0.22,0.0,0.0,0.0,0.0,0.38,0.0,0.57,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-1236-5p,2.79,0.0,0.0,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.13,0.0,0.0,3.32,0.07,0.0,1.15,0.0,0.0,0.0,8.65,0.0,0.13,1.04,0.0,0.11,0.35,0.0,0.2
hsa-miR-1237-5p,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.55,0.12,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.0,0.0,0.0,1.21,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9,2.38,0.0,0.33,0.23,0.0,1.53
hsa-miR-124-3p,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.12,0.21,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.13,0.41,0.34,0.11,0.23,0.0,0.1
hsa-miR-1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-1245b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0
hsa-miR-1246,4563.7,241.04,102.39,131.46,0.19,612.85,1071.66,0.65,614.2,1.58,15.62,145.13,108.52,57.67,315.67,335.26,657.28,19.95,242.31,10018.58,34.5,3.0,27.56,42.89,158.58,40.8,98.68,46.7,1.01,38.74,628.17,841.2,265.23,309.45,3862.34,165.53,229.4
hsa-miR-1247-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,1.49,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.13,1.55,0.26,0.0,1.05,0.56,0.2
hsa-miR-1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.51,0.0,0.0,1.08,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0
hsa-miR-1249-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.12,0.0,0.0,0.1,0.0,0.72,0.0,0.0,0.81,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.65,0.0,0.0,0.66,1.52,0.0,0.2
hsa-miR-1249-5p,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,3.86,6.89,7.15,2.75,0.0,4.43,0.0,0.0,0.13,0.0,193.04,17.06,1.83,7.03,2.19,0.12,4.03,0.0,0.67,0.33,0.78,0.0,0.07,0.0,15.28,9.39,2.0,29.04,0.0,15.35,1.42,1.55,46.4,0.0,0.93,1.34,0.61
hsa-miR-1251-5p,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.35,0.0,0.0
hsa-miR-1252-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.21,0.42,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.1,9.65,1.9,0.0,2.44,0.0,6.84,1.75,0.0,0.0,0.0,0.0,0.38,0.0,7.83,2.76,0.0,6.12,1.29,0.72,1.55,0.33,1.63,0.0,4.19
hsa-miR-1255b-5p,3.43,8.72,0.0,15.01,0.38,0.59,0.0,0.0,15.13,0.0,3.03,0.0,13.74,7.84,12.67,0.0,26.32,0.43,41.32,5.58,6.86,0.11,0.0,0.0,3.63,3.83,15.36,9.83,0.0,17.63,47.28,11.91,6.36,23.94,22.74,3.25,28.32
hsa-miR-1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1
hsa-miR-1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.23,0.0,0.2
hsa-miR-125a-3p,167.63,32.36,47.62,23.25,0.0,2.07,46.64,0.0,101.58,0.0,5.95,24.36,39.4,37.27,48.09,144.09,99.02,0.14,27.77,7.33,15.29,0.86,43.83,43.6,101.26,32.75,26.91,23.19,0.14,9.83,39.91,31.49,25.52,64.71,53.87,59.4,18.4
hsa-miR-125a-5p,6.22,155.2,11.16,256.78,1.53,0.59,27.4,1.09,318.84,24.51,3.5,21.33,562.16,282.02,384.61,645.79,595.08,4.84,1237.32,502.76,77.43,5.04,3.09,9.14,75.47,90.98,1701.07,9.16,7.2,746.94,517.34,961.24,17.96,1207.94,1468.26,379.36,1157.21
hsa-miR-125b-1-3p,1.29,0.84,0.0,0.42,0.0,0.0,15.02,0.33,4.1,0.7,0.0,8.08,4.68,15.47,4.79,2.03,1.59,0.0,2.15,3.5,4.31,0.32,0.07,0.0,3.44,0.96,11.64,0.0,0.43,0.0,8.27,21.85,0.26,6.67,2.57,7.51,12.47
hsa-miR-125b-2-3p,1.71,0.28,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.1,0.6,0.8,0.6,0.0,0.0,0.4,0.77,0.0,0.0,0.0,0.0,1.15,0.38,0.57,0.0,0.0,0.0,0.13,1.04,0.17,0.77,0.0,0.0,0.2
hsa-miR-125b-5p,20.58,154.36,31.4,252.56,1.72,0.89,1.84,7.72,273.44,33.79,3.38,27.84,251.86,235.1,896.32,306.35,506.14,3.13,362.26,896.06,339.5,17.58,2.02,0.7,67.44,127.57,1305.79,12.92,10.81,122.21,481.04,504.39,22.94,263.21,591.29,399.98,377.63
hsa-miR-126-3p,87.46,2087.45,133.61,6071.54,27.59,235.87,35.4,24.46,6046.74,106.96,272.89,183.75,8264.46,20443.25,7832.11,612.69,5878.86,27.93,5764.11,4657.21,4898.1,229.89,45.58,73.83,1065.91,4140.23,15760.22,991.0,48.56,6885.7,7981.27,19024.63,5798.87,4974.86,14524.02,8121.76,7318.87
hsa-miR-126-5p,0.21,6.61,0.35,28.95,0.19,2.66,0.0,0.0,30.4,0.53,5.71,3.14,136.52,75.85,37.71,1.31,18.25,0.0,38.91,52.48,61.16,4.07,0.27,0.0,0.76,21.84,122.82,0.22,0.58,28.18,38.36,30.86,39.18,33.34,95.26,41.24,28.11
hsa-miR-1260a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.67,0.0
hsa-miR-1260b,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.13,0.53,0.0,0.0,3.05,2.01,1.1,0.36,0.74,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.76,0.22,0.0,0.48,0.26,0.41,0.86,0.0,1.87,0.9,0.0
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.51,0.0,1.17,0.0,0.51,0.1,0.0,0.0,0.32,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.38,0.86,0.0,0.0,8.28,0.26,0.0,3.44,0.98,0.47,0.0,0.72
hsa-miR-1263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.31,0.0,0.0,0.24,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0
hsa-miR-1268a,12.22,0.7,27.73,0.0,0.0,5.61,0.0,0.0,3.85,25.38,6.18,39.4,0.0,0.6,0.0,1.67,0.96,13.96,0.4,0.44,0.0,0.21,48.8,37.27,7.45,4.98,4.01,0.0,0.0,0.84,0.0,0.0,1.2,0.0,0.7,1.46,0.0
hsa-miR-1268b,34.08,0.98,1.22,4.23,0.0,1.18,28.99,55.22,11.03,0.0,1.63,4.94,0.0,4.72,4.99,0.0,5.31,0.14,1.07,0.0,1.18,0.0,16.27,0.0,2.29,0.19,0.1,4.53,0.0,0.0,0.65,4.25,1.46,0.0,0.12,5.72,0.1
hsa-miR-1269a,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,17.96,0.0,0.0,0.11,0.0,0.0,0.13,0.21,0.0,2.19,2.22,2.35,0.0
hsa-miR-1269b,76.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.2,1.61,0.0,2.39,2.33,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.22,1.17,8.97,0.0
hsa-miR-127-3p,96.03,53.47,65.76,47.13,0.57,6.2,0.26,0.22,26.29,1.75,15.74,26.6,26.47,21.2,29.53,65.24,87.35,1.28,34.35,7.76,23.52,1.61,12.23,46.41,512.04,51.91,44.95,42.95,1.87,12.83,50.38,83.17,19.93,7.43,15.86,89.54,13.09
hsa-miR-127-5p,22.72,0.7,1.57,2.11,0.0,0.0,0.0,0.0,3.98,0.18,1.63,0.0,0.0,0.1,0.4,0.0,5.09,0.0,0.27,0.11,0.2,0.0,16.33,0.0,17.77,1.72,1.81,1.1,0.0,0.0,0.78,0.31,0.09,0.98,0.35,0.67,0.1
hsa-miR-1270,0.0,1.13,0.0,14.58,0.0,1.77,0.0,0.0,1.8,0.0,5.95,0.0,0.71,0.8,0.6,0.12,0.0,0.0,1.88,0.44,0.78,0.0,0.07,0.0,3.44,4.6,0.19,0.33,0.0,1.32,1.94,0.62,0.86,1.53,1.05,0.78,0.61
hsa-miR-1271-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-1271-5p,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,1.54,0.0,0.35,0.0,5.4,1.81,1.6,1.08,0.11,0.0,3.09,2.84,0.2,0.0,0.0,0.0,1.34,0.0,1.81,0.66,0.0,3.6,1.16,0.93,0.43,0.87,2.8,1.34,0.31
hsa-miR-1273c,4.5,4.22,4.36,5.07,0.0,0.0,0.0,0.0,1.28,4.2,3.96,0.0,0.61,0.6,1.3,0.0,3.82,0.0,2.42,0.98,0.39,0.0,0.0,0.0,4.2,1.92,2.1,0.33,0.0,1.08,0.52,1.45,2.23,0.66,1.75,1.79,0.72
hsa-miR-1273h-3p,6.86,28.71,4.54,29.17,0.19,3.84,1.23,0.0,49.12,0.0,77.05,71.28,33.39,79.07,15.07,24.61,34.6,0.14,32.6,3.06,28.62,1.82,17.81,12.66,30.95,130.82,27.77,128.73,0.0,99.18,19.25,38.74,49.23,15.74,19.36,19.28,12.57
hsa-miR-1273h-5p,5.57,14.77,13.26,4.65,0.0,0.0,62.54,0.0,1.15,0.0,13.06,14.37,11.71,23.71,4.09,0.0,11.78,0.14,15.03,2.19,5.49,0.43,0.07,15.47,14.9,10.34,6.2,17.89,0.0,25.79,4.26,15.54,13.15,3.28,2.68,15.69,6.95
hsa-miR-1275,0.64,0.28,0.0,1.69,0.0,0.89,0.0,0.0,1.8,0.0,6.88,0.34,0.0,0.6,0.9,0.24,0.0,0.0,0.13,0.22,0.0,0.11,10.76,0.0,10.13,0.57,0.48,0.55,0.0,0.0,0.13,0.0,0.09,0.0,0.0,0.34,0.0
hsa-miR-1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.51,0.4,0.6,0.0,1.7,0.0,0.0,0.66,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,1.68,0.65,0.31,0.0,0.55,0.58,0.0,0.0
hsa-miR-1277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,1.81,0.0,0.0,0.0,0.0,0.93,1.46,0.44,1.63,0.0,0.0
hsa-miR-1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28,0.0,0.7,0.0,2.14,1.41,0.7,0.0,0.0,0.0,0.27,1.97,1.18,0.11,0.0,0.0,0.0,0.0,9.26,0.0,0.0,9.35,3.49,1.97,7.9,1.75,1.17,0.0,2.25
hsa-miR-128-1-5p,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.8,0.2,0.24,0.0,0.0,0.54,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.77,0.0,0.96,0.0,1.04,1.55,0.33,0.23,0.78,0.1
hsa-miR-128-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,10.72,228.66,16.22,1327.46,5.36,12.1,16.42,0.98,1292.15,6.13,21.1,30.42,1944.64,2029.07,1313.75,161.18,1198.76,12.54,2611.09,961.55,1257.26,62.7,6.92,3.52,131.07,705.27,3282.56,71.1,1.73,5369.15,1408.0,2649.64,322.62,1089.35,3036.1,681.61,1727.03
hsa-miR-1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.22,0.0,0.12,0.9,0.0,0.26,0.44,0.12,0.0,0.0
hsa-miR-1284,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,8.45,3.11,3.69,0.0,1.06,0.0,1.88,3.72,5.1,0.21,0.0,0.0,0.0,0.0,6.39,0.0,0.0,8.99,3.75,3.11,1.72,6.89,12.01,1.12,4.4
hsa-miR-1285-3p,21.22,59.52,18.84,76.93,0.19,1.18,3.95,0.0,46.56,0.0,22.61,32.55,29.52,38.68,57.67,10.28,80.45,0.28,35.02,19.57,70.96,3.97,0.6,33.05,20.25,75.85,29.97,39.53,0.0,39.22,65.36,39.67,37.29,26.34,29.38,83.94,17.89
hsa-miR-1285-5p,0.0,0.0,0.0,0.0,0.0,2.66,0.35,0.0,2.57,0.18,0.0,0.22,0.81,1.11,2.39,0.12,3.5,7.12,4.03,1.53,11.17,0.75,0.0,0.0,2.67,0.0,0.29,0.77,8.93,1.44,0.52,2.17,5.24,0.22,1.28,0.45,0.0
hsa-miR-1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,13.93,12.38,8.2,12.68,0.0,1.48,0.0,0.0,12.7,0.18,15.27,0.0,3.26,5.22,5.69,9.08,9.76,0.0,6.84,1.2,10.58,0.21,21.71,26.72,14.14,6.13,6.2,20.65,0.0,4.44,17.05,2.59,5.58,4.15,3.73,6.61,0.2
hsa-miR-1288-3p,5.14,7.32,4.71,1.9,0.0,0.59,0.0,0.0,6.41,0.0,9.33,0.0,0.41,2.91,1.4,6.21,6.79,0.0,1.07,0.33,3.92,0.0,0.0,7.03,0.19,1.53,2.67,11.81,0.0,1.68,4.65,1.55,3.69,0.0,1.05,0.67,0.51
hsa-miR-1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.2,0.2,6.81,0.0,0.0,0.27,0.11,0.2,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.47,0.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.56,0.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.12,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.31,0.0,0.22,0.35,0.78,0.31
hsa-miR-129-5p,192.28,54.74,37.15,191.06,0.57,2.36,0.0,0.0,217.65,0.53,2.56,11.22,8.35,15.17,21.75,26.64,70.79,0.28,10.33,3.06,14.31,0.86,0.74,0.7,50.63,18.58,54.3,13.36,1.01,8.88,35.52,39.98,9.71,58.7,34.28,20.96,15.13
hsa-miR-1290,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.2,0.0,0.8,0.12,0.0,0.0,2.15,1.42,0.0,0.0,0.0,0.0,0.38,0.0,0.19,0.0,0.0,0.0,0.52,0.41,0.17,0.22,3.03,0.11,0.2
hsa-miR-1291,12.86,10.83,12.21,5.49,0.0,1.18,22.31,0.0,10.77,0.7,3.15,11.34,1.32,2.31,5.59,4.9,9.45,0.14,9.39,5.25,1.76,0.0,0.0,14.77,11.08,7.85,10.88,8.06,0.29,1.56,7.75,3.11,20.79,1.53,13.99,0.67,1.43
hsa-miR-1292-5p,19.94,7.46,6.63,46.28,0.19,3.25,6.06,0.0,24.11,0.0,41.85,3.48,10.08,10.15,12.47,33.1,18.47,0.14,23.75,3.5,16.07,0.43,0.2,5.63,13.18,22.79,7.92,18.77,0.0,10.43,17.18,14.29,9.28,10.49,12.01,9.3,10.22
hsa-miR-1293,1.29,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,4.92,0.0,20.08,0.0,0.0,0.0,0.0,8.34,0.0,2.91,0.0,17.41,6.13,13.97,7.65,15.81,0.0,14.22,11.92,11.76,0.43,0.07,0.0,2.67,9.39,10.02,3.53,0.0,14.27,25.19,12.74,4.98,12.35,11.31,9.53,15.03
hsa-miR-1295a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.51,0.0,0.3,0.0,0.0,0.0,0.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.2
hsa-miR-1295b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0
hsa-miR-1296-3p,6.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.57,0.11,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.45,0.0
hsa-miR-1296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.7,0.4,0.84,0.0,0.0,0.27,0.44,0.0,0.21,0.0,0.0,0.38,0.38,0.0,0.88,0.0,0.72,0.0,0.0,1.55,0.0,0.93,0.0,0.1
hsa-miR-1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,1.8,0.0,0.0,1.31,0.39,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.13,0.41,0.52,0.66,1.87,0.11,0.61
