miRNA,SRR21493613,SRR21493614,SRR21493615,SRR21493616,SRR21493617,SRR21493618,SRR21493619,SRR21493620,SRR21493621,SRR21493622,SRR21493623,SRR21493624,SRR21493625,SRR21493626,SRR21493627,SRR21493628,SRR21493629,SRR21493630,SRR21493631,SRR21493632,SRR21493633,SRR21493634,SRR21493635,SRR21493636,SRR21493637,SRR21493638,SRR21493639,SRR21493640,SRR21493641,SRR21493642,SRR21493643,SRR21493644,SRR21493645,SRR21493646,SRR21493647,SRR21493648,SRR21493649,SRR21493650,SRR21493651,SRR21493652,SRR21493653,SRR21493654,SRR21493655,SRR21493656,SRR21493657,SRR21493658,SRR21493659,SRR21493660,SRR21493661,SRR21493662,SRR21493663,SRR21493664,SRR21493665,SRR21493666,SRR21493667,SRR21493668,SRR21493669,SRR21493670,SRR21493671,SRR21493672
hsa-miR-3190-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3191-3p,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.2,0.0,1.69,0.0,0.13,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.18,0.88,0.0
hsa-miR-3191-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.47,0.0,0.0,0.0,0.0,0.27,0.63,0.0,0.49,0.0
hsa-miR-3194-3p,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.55,0.3,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.19
hsa-miR-3195,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.5,0.18,0.0,0.38,0.08,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.28,0.22,0.0,0.21,0.0,0.0,0.86,0.0,1.36,0.0,0.0,0.3,0.48,0.51,0.27,2.96,0.15,0.0,0.0,0.19,0.14,0.12,0.09,0.0,0.0,0.0,0.1
hsa-miR-3196,0.0,0.0,0.0,0.0,0.36,0.33,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.11,0.3,0.1,0.0,0.0,0.0,0.18,0.1,0.11,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.19,0.41,0.12,0.18,0.21,0.0,0.39,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,3.75,0.24,0.0,0.0,3.52,0.0,0.0,0.0,0.0,1.09,1.28,0.0,0.31,0.0,0.0,0.0,2.09,0.23,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.72,1.16,0.37,0.69,0.38
hsa-miR-3199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0
hsa-miR-32-3p,1.03,9.59,0.92,0.0,1.08,0.83,0.47,0.0,3.91,0.0,0.0,1.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.61,0.25,0.0,4.06,0.0,5.49,2.28,0.0,0.0,0.0,1.0,0.0,3.49,0.99,0.0,0.1,0.65,1.25,0.54,1.36,0.56,0.82,0.45,0.0,0.51,0.0,2.17,0.0,0.0,0.0,0.0,0.27,0.0,0.54,4.01,1.19,2.65,1.44
hsa-miR-32-5p,53.69,43.47,9.2,21.08,33.17,4.33,0.94,1.4,47.5,20.24,36.17,8.95,38.85,50.99,48.21,86.38,1.27,2.15,3.19,0.99,3.06,8.63,5.86,2.09,25.21,15.86,3.37,61.6,37.7,44.47,39.05,8.75,4.47,1.89,100.36,9.27,0.1,1.15,1.82,7.96,3.14,4.28,1.46,2.27,0.45,4.72,3.05,1.99,3.55,0.31,13.55,0.9,1.41,2.58,3.8,0.72,30.82,9.53,15.04,3.46
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.11,0.0,0.0,0.0
hsa-miR-3200-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.09,3.8,0.0,1.38,0.0
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0
hsa-miR-320a-3p,464.59,1015.88,229.08,524.76,165.5,1300.79,138.25,222.16,886.9,761.71,573.41,512.55,513.04,286.61,938.38,914.77,250.79,122.94,37.91,160.75,247.04,3442.45,167.21,265.68,587.09,551.85,607.59,571.03,492.37,903.64,722.47,368.41,387.12,311.79,6094.41,4815.2,81.24,179.3,1030.98,1137.13,876.26,650.7,251.39,606.25,184.34,3271.4,448.77,316.77,544.37,545.02,7080.51,253.51,114.37,258.46,456.75,892.07,8607.14,2785.37,7653.54,1134.64
hsa-miR-320a-5p,0.0,0.0,0.0,0.0,1.44,0.17,2.47,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.23,0.0,0.0,0.0,0.1,0.0
hsa-miR-320b,1.03,37.08,2.76,9.16,7.21,149.01,7.41,44.33,7.82,24.17,26.28,16.24,40.05,6.33,9.5,18.99,26.68,28.96,10.12,18.72,34.71,248.03,21.82,49.87,0.4,28.28,49.72,27.28,0.0,19.92,0.0,4.86,21.55,48.21,727.07,715.97,17.36,14.03,91.55,73.79,66.04,49.43,26.67,27.35,30.8,258.67,81.8,32.78,99.93,88.21,951.35,53.2,21.29,25.09,57.71,58.18,663.31,242.65,649.19,62.49
hsa-miR-320c,2.06,5.43,0.0,3.83,5.05,23.81,5.77,9.93,1.68,4.5,0.0,1.67,10.18,0.67,0.0,4.53,3.03,6.45,1.91,4.85,6.55,92.36,2.42,6.14,0.8,0.31,8.31,0.19,10.28,1.2,0.0,0.0,7.12,3.5,102.32,71.81,4.86,5.55,13.13,24.85,7.91,20.75,3.15,10.45,3.76,115.98,14.35,5.57,15.37,10.72,160.84,7.39,3.49,1.36,9.79,9.38,255.65,23.46,101.84,11.13
hsa-miR-320d,1.55,0.0,1.84,0.0,0.36,2.16,0.59,3.11,0.0,0.0,0.0,0.0,0.0,2.0,12.23,0.1,0.88,0.83,1.64,0.89,4.75,15.91,1.11,1.97,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.27,0.76,19.0,15.29,0.1,1.15,2.86,1.92,5.48,7.93,0.23,1.18,0.0,8.19,1.22,1.86,15.57,0.61,22.11,3.61,0.38,0.54,2.65,1.16,20.48,6.32,40.8,1.06
hsa-miR-320e,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.44,0.69,0.0,0.0,0.0,0.0,0.0,0.21,0.11,0.0,0.0,0.67,0.2,0.0,0.59,3.06,1.56,0.08,0.0,0.0,0.0,0.0,10.98,0.27,4.92,0.0
hsa-miR-323a-3p,0.0,7.35,21.16,0.85,0.36,4.99,0.82,0.4,2.79,5.62,0.0,1.6,0.0,2.33,5.48,4.72,0.78,0.0,0.0,2.48,4.53,1.1,0.51,0.12,1.6,9.92,1.93,6.07,2.28,2.78,0.0,2.59,6.94,0.95,6.22,14.01,0.31,0.84,7.67,7.48,7.55,1.98,0.45,1.54,0.3,3.76,0.41,3.98,0.0,2.14,19.93,1.15,0.0,0.14,1.5,2.59,16.78,5.31,19.07,3.17
hsa-miR-323a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.78,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,2.43,0.27,0.49,0.0
hsa-miR-323b-3p,0.0,4.79,0.0,0.21,0.36,4.33,0.24,0.0,3.35,1.12,0.0,0.0,0.0,1.33,0.0,1.54,0.29,1.16,0.0,0.0,6.77,0.59,0.91,0.86,0.8,0.0,4.09,0.0,4.57,0.0,0.0,2.59,2.1,3.41,4.7,31.96,0.0,0.0,5.85,3.84,12.4,1.67,0.79,0.73,0.45,0.48,0.0,0.0,1.18,0.0,5.61,1.31,0.85,0.81,0.0,1.34,23.43,4.4,10.91,5.47
hsa-miR-323b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.59,0.0
hsa-miR-324-5p,0.52,0.0,0.0,1.49,0.36,0.0,0.35,0.0,1.68,0.0,0.0,0.0,0.0,0.67,0.0,2.6,0.0,0.0,0.0,0.0,0.22,0.93,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.65,0.0,0.66,3.49,0.0,0.0,0.0,0.13,1.15,0.72,2.82,0.68,0.0,0.0,2.89,1.12,0.0,2.37,1.23,5.92,0.25,0.0,0.95,0.0,0.09,8.13,0.18,3.74,0.48
hsa-miR-326,2.58,2.56,0.0,0.0,0.72,0.0,0.35,0.0,0.0,2.25,0.23,0.8,0.0,2.33,2.19,2.31,0.59,0.0,1.09,0.0,0.87,2.29,0.3,0.0,2.8,0.0,0.84,5.49,0.0,1.58,0.0,5.51,2.83,4.55,8.3,5.62,0.52,0.94,3.38,2.97,2.96,3.86,0.34,0.82,0.3,0.67,0.92,0.4,0.99,0.0,7.63,0.82,0.66,0.68,0.0,1.52,5.49,2.11,9.93,5.28
hsa-miR-328-3p,25.29,27.81,19.32,7.24,13.7,314.17,57.89,25.98,25.71,12.93,29.92,9.82,7.55,13.0,11.87,14.75,31.28,39.05,15.22,33.38,261.33,76.27,24.75,44.83,11.61,7.58,148.68,58.22,12.57,17.33,97.63,6.8,251.59,50.39,119.58,546.0,41.65,18.12,281.93,269.24,115.72,167.06,32.18,74.96,59.64,166.4,185.16,90.37,125.15,88.82,198.83,72.98,12.72,26.44,73.15,190.19,375.04,257.13,569.27,267.8
hsa-miR-328-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-3p,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.11,0.0,0.0,1.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.1,1.14,0.0,0.0,0.0,3.1,5.97,5.02,5.92,0.0,0.0,3.64,0.58,6.65,3.13,0.23,2.27,0.15,0.48,0.2,0.0,0.0,0.0,8.25,0.74,0.38,0.95,0.69,1.61,0.63,2.02,10.32,3.17
hsa-miR-329-5p,0.0,0.0,0.0,10.22,0.0,0.0,0.12,0.0,0.56,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.98,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.73,0.0,0.0,0.18,0.0,0.23,0.0,0.0,0.48,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.54,0.0,0.98,1.58,0.46,1.97,0.58
hsa-miR-330-3p,6.19,14.06,0.0,2.13,0.72,13.15,1.53,1.2,2.79,3.94,0.0,0.0,1.86,2.67,1.46,1.83,4.2,3.31,2.37,0.0,10.59,4.57,3.03,1.72,3.2,0.0,6.02,5.98,8.0,1.67,0.0,0.0,10.59,2.27,10.16,28.02,2.38,1.78,13.78,12.57,9.7,7.3,2.14,3.54,3.46,8.58,7.22,4.64,5.12,3.22,31.14,3.53,1.32,2.85,4.61,13.23,15.52,17.04,53.67,11.23
hsa-miR-330-5p,7.74,34.52,25.76,11.07,7.57,4.33,0.12,0.2,12.85,16.86,10.01,5.81,28.23,8.66,21.73,10.51,0.49,0.83,0.18,0.0,1.04,2.54,3.23,0.49,18.41,18.52,3.73,66.9,21.71,11.58,195.26,8.42,0.0,0.28,13.87,7.5,0.0,0.31,3.12,9.02,4.31,3.75,1.13,2.91,0.0,3.37,9.36,8.49,2.56,2.14,21.8,0.74,0.47,3.25,2.42,2.23,10.87,3.67,12.88,7.01
hsa-miR-331-3p,0.0,0.0,0.0,0.21,0.0,1.66,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.16,0.51,0.0,0.0,0.0,0.0,1.08,2.89,0.0,0.0,0.0,0.97,0.18,1.61,0.87,0.79,0.0,0.42,1.82,1.63,0.63,1.56,0.45,0.27,0.0,0.39,0.51,0.66,0.59,0.0,2.65,0.0,0.0,0.95,0.0,1.25,1.27,1.28,2.56,0.48
hsa-miR-331-5p,20.65,38.04,1.84,9.37,2.52,5.99,0.59,0.2,15.65,7.87,20.93,2.94,0.22,6.67,15.7,20.53,0.0,2.81,0.0,0.0,0.05,2.2,0.1,0.0,12.01,5.7,1.57,16.29,23.99,10.66,0.0,10.04,1.28,0.66,7.75,6.21,0.0,0.42,1.43,0.96,3.05,0.1,0.68,1.0,0.0,5.3,2.75,2.92,0.0,5.67,11.37,0.08,0.57,1.63,1.5,1.97,7.28,3.57,16.51,2.02
hsa-miR-335-3p,55.24,164.3,19.32,81.14,12.98,20.81,9.53,5.92,65.39,41.04,57.33,20.18,60.63,57.32,99.33,179.12,10.26,3.31,2.83,4.06,19.54,8.89,4.34,5.53,35.62,58.52,53.69,211.58,81.11,56.15,175.74,19.44,19.36,17.43,32.87,70.63,9.2,6.18,54.49,55.65,82.66,52.66,15.64,15.81,4.96,9.26,10.17,14.6,4.34,3.37,59.63,3.28,1.88,13.83,10.14,54.52,62.81,66.62,117.08,71.32
hsa-miR-335-5p,11.36,52.42,6.44,23.85,1.44,0.5,0.0,0.0,8.94,8.99,20.93,5.48,12.48,8.33,52.04,20.15,0.0,2.48,0.0,0.0,0.0,2.96,0.3,0.61,0.8,5.55,2.05,162.23,11.42,16.58,117.16,5.83,0.0,0.47,20.97,7.3,0.0,0.0,1.69,2.4,3.95,0.83,1.46,0.0,0.0,1.93,1.63,0.53,0.0,0.46,4.98,0.0,0.0,0.68,0.46,1.34,12.14,6.41,22.31,4.51
hsa-miR-337-3p,2.06,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.4,0.0,1.2,4.53,0.0,0.0,0.0,0.0,0.0,1.8,1.75,2.07,0.0,0.0,1.43,0.0,3.14,0.0,0.0,0.0,0.9,0.19,0.0,1.19,0.0,0.0,4.05,1.15,0.0,0.0,0.0,0.36,2.32,1.37,2.26,0.48
hsa-miR-337-5p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,1.0,0.0,0.48,0.0,0.0,0.0,0.0,0.27,0.25,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.2,0.0
hsa-miR-338-3p,0.0,0.0,0.92,1.92,7.93,0.0,0.0,0.0,1.12,0.0,0.0,2.54,7.99,0.0,0.0,4.43,0.0,0.17,0.0,0.0,0.0,0.08,0.0,0.0,4.8,0.0,0.0,0.1,0.0,0.0,0.0,0.65,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,5.29,0.0,0.0,1.84,2.18,0.0,0.0,0.14,0.23,0.0,0.21,0.09,0.39,0.0
hsa-miR-338-5p,0.0,15.02,0.92,0.0,0.0,9.66,1.18,0.0,0.0,1.12,0.0,0.0,0.0,5.33,0.0,0.0,3.91,0.0,0.0,2.48,4.31,8.55,1.21,0.0,0.0,0.23,4.09,0.48,4.57,0.0,0.0,0.65,5.39,0.0,0.0,1.28,0.0,0.31,0.0,2.21,10.42,1.04,6.3,4.0,0.9,12.05,0.1,0.27,0.2,8.58,83.3,0.0,0.19,0.54,4.03,0.36,3.06,10.63,65.67,12.57
hsa-miR-339-3p,4.65,20.78,3.68,3.41,3.97,6.16,1.76,1.5,11.74,10.68,0.57,3.74,12.04,12.0,2.56,12.63,2.25,1.82,0.64,0.0,3.11,15.24,4.55,5.53,4.4,2.89,9.15,4.43,6.85,11.77,0.0,0.65,9.13,2.18,43.9,27.13,1.03,2.09,7.54,11.61,9.07,1.88,1.58,5.27,1.35,19.57,4.58,6.77,11.23,5.21,104.17,2.05,2.07,4.88,5.18,5.09,36.84,11.36,56.72,14.11
hsa-miR-339-5p,18.07,21.74,6.44,3.19,5.41,7.83,0.35,0.0,9.5,7.87,9.78,3.14,0.44,16.33,10.23,7.13,4.1,2.15,0.27,0.0,11.79,4.74,6.57,7.86,8.0,6.56,15.41,4.63,3.43,3.61,0.0,7.13,18.26,9.76,15.07,29.89,1.03,3.35,21.85,26.58,26.06,16.68,4.84,7.09,1.65,10.89,14.24,9.69,15.18,3.98,53.25,1.64,2.83,7.05,5.87,14.57,32.83,22.45,56.82,25.34
hsa-miR-33a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.93,0.0,0.0,0.16,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.76,0.0,0.0,0.0,0.0,0.67,0.27,0.94,0.23,0.27,0.0,0.48,0.0,0.0,0.0,2.3,0.16,0.0,0.0,0.27,0.0,0.09,0.42,0.0,0.1,0.1
hsa-miR-33b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
hsa-miR-33b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.42,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,87.76,266.92,16.56,66.87,18.03,47.28,7.3,5.01,91.65,50.59,22.18,11.09,43.12,41.32,160.69,155.98,13.49,6.29,1.46,4.75,17.79,11.17,13.64,8.48,44.02,39.77,48.4,85.4,65.12,46.05,39.05,11.34,36.07,22.16,42.7,82.47,5.48,4.82,62.16,41.74,59.66,48.8,19.92,29.53,5.71,15.04,27.67,22.69,29.76,15.62,42.97,8.46,5.94,20.34,30.99,35.93,89.3,79.36,142.44,67.57
hsa-miR-340-5p,131.12,252.85,62.56,53.46,29.93,21.81,2.59,3.31,144.74,73.64,109.09,35.28,94.66,96.31,181.5,275.81,6.16,4.14,4.19,6.14,11.95,34.11,24.05,14.86,109.25,60.86,25.52,289.37,150.8,79.87,1230.16,38.88,28.86,9.09,253.24,62.15,3.62,0.52,31.34,26.0,19.5,28.16,6.41,8.72,0.75,19.86,16.99,12.74,6.11,2.6,49.98,2.54,2.92,5.02,2.07,17.52,109.67,61.67,126.91,28.41
hsa-miR-342-3p,28.39,29.41,3.68,15.76,15.5,19.48,12.83,11.53,10.62,11.81,9.78,12.96,25.17,14.66,14.43,41.55,24.53,1.82,6.83,19.91,16.81,38.43,18.29,14.49,18.01,29.53,21.67,89.16,8.0,39.56,117.16,19.77,23.93,38.83,105.82,52.78,14.47,28.7,13.91,21.88,23.09,38.37,23.41,30.71,13.37,37.02,28.28,32.38,62.68,35.37,388.48,13.3,22.42,48.27,18.43,13.32,74.31,17.41,75.3,17.28
hsa-miR-342-5p,17.04,502.18,105.8,110.32,99.88,111.05,40.24,54.06,114.57,98.38,532.92,198.67,462.59,35.66,170.91,227.03,72.91,57.25,28.07,78.84,100.63,141.45,76.58,75.54,87.24,189.63,50.92,148.73,94.82,402.85,19.53,196.68,145.75,64.4,450.9,282.03,46.2,133.95,43.04,116.49,94.97,192.81,27.8,64.15,57.24,268.21,137.25,61.84,451.15,186.37,1497.88,73.23,47.76,42.44,77.18,37.72,588.15,96.95,412.18,72.18
hsa-miR-345-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
