miRNA,SRR13608450,SRR13608451,SRR13608452,SRR13608453,SRR13608454,SRR13608455,SRR13608456,SRR13608457,SRR13608458,SRR13608459,SRR13608460,SRR13608461,SRR13608462,SRR13608463,SRR13608464,SRR13608465,SRR13608466,SRR13608467,SRR13608468,SRR13608469,SRR13608470,SRR13608471
hsa-miR-4423-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.16,0.16,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0
hsa-miR-4425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-4428,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4429,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.59,0.0,0.2,0.0,0.0
hsa-miR-4430,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-3p,1.31,0.0,0.0,0.41,0.0,2.48,0.16,0.0,0.0,0.14,0.0,0.84,0.17,0.0,0.13,1.3,0.0,0.0,1.2,8.64,0.0,3.97
hsa-miR-4433b-5p,6.04,39.19,1.22,0.0,0.49,1.35,0.0,0.0,0.15,0.0,1.24,0.0,0.0,6.68,0.0,0.0,1.61,1.58,4.81,0.6,0.0,8.34
hsa-miR-4435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4437,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.31,0.86,0.47,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
hsa-miR-4440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4443,0.26,1.24,0.68,0.61,0.33,0.45,0.0,0.65,0.15,0.14,0.0,0.0,1.52,0.0,0.13,2.02,0.2,0.0,0.3,0.2,0.0,1.19
hsa-miR-4444,0.53,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.46,0.29,0.0,0.0,0.17,0.0,0.0,1.3,0.2,0.0,0.6,0.0,0.0,0.0
hsa-miR-4446-3p,0.26,0.0,0.41,0.81,0.0,0.45,0.32,0.16,1.08,0.43,1.56,0.0,0.17,1.29,0.0,0.0,0.0,0.0,1.35,0.0,0.33,3.58
hsa-miR-4449,0.0,0.0,4.33,0.0,0.16,0.0,0.0,0.16,0.0,1.0,0.0,0.0,3.21,0.0,0.25,0.14,1.21,1.18,0.45,0.0,0.66,3.18
hsa-miR-4464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4466,0.0,0.0,0.0,0.0,1.31,0.0,0.16,2.11,0.46,0.14,0.62,0.17,0.17,0.43,0.38,0.87,0.81,0.0,1.35,0.6,1.16,0.2
hsa-miR-4467,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.16,0.0,0.14,0.31,0.0,0.34,0.43,0.0,0.58,0.81,0.0,0.3,0.0,0.0,1.19
hsa-miR-4469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4470,0.26,0.0,0.0,0.0,0.0,0.0,0.32,0.16,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.14,0.4,0.0,0.0,2.21,0.0,0.0
hsa-miR-4473,1.58,11.96,0.54,0.2,0.0,0.0,0.0,0.98,0.62,0.14,0.0,0.17,0.0,1.08,0.0,1.88,0.61,0.0,1.2,0.4,0.5,1.39
hsa-miR-4474-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-448,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4482-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-4482-5p,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0
hsa-miR-4484,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,0.0,0.0,0.14,0.41,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.13,0.0,0.0,0.39,0.0,0.0,0.0,0.99
hsa-miR-4485-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19
hsa-miR-4488,136.24,449.87,257.88,39.86,6.54,24.3,8.87,19.85,8.52,16.48,70.44,8.41,181.03,29.51,29.01,25.39,8.67,66.7,22.39,1023.47,14.22,146.6
hsa-miR-4489,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
hsa-miR-4491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4492,3.15,3.3,14.09,1.42,0.49,1.8,10.92,1.3,0.62,0.86,2.02,0.0,9.79,3.45,2.13,2.6,1.01,4.54,0.6,33.37,0.66,3.77
hsa-miR-4497,3.94,40.84,52.55,4.47,32.7,2.48,2.22,4.23,0.62,2.58,12.6,1.35,25.33,4.74,11.88,3.17,3.03,8.88,4.36,11.05,6.61,10.53
hsa-miR-4498,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.16,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449a,1.84,1.65,0.54,0.0,0.16,1.8,0.63,0.0,0.0,0.14,0.47,0.0,0.0,1.72,0.0,0.0,0.61,0.0,0.75,0.8,0.0,0.4
hsa-miR-449b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.17,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
hsa-miR-4500,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.15,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4504,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.14,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.39,0.15,0.0,0.0,0.0
hsa-miR-4508,17.59,60.44,50.25,10.98,23.05,27.68,11.24,15.13,4.18,4.3,48.98,3.87,37.32,22.62,7.25,19.04,12.51,45.39,45.69,63.31,45.64,24.63
hsa-miR-450a-1-3p,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.33,0.15,0.57,0.0,0.0,0.0,0.43,0.0,1.01,0.81,0.0,0.9,0.0,0.0,0.0
hsa-miR-450a-2-3p,0.26,0.21,0.0,0.0,0.0,0.0,0.95,0.33,0.0,2.58,0.16,0.0,0.0,0.0,0.5,1.01,1.61,0.39,2.1,0.0,0.0,0.0
hsa-miR-450a-5p,5.25,3.92,2.44,3.46,0.98,1.35,3.64,0.49,1.39,4.01,0.62,1.01,2.2,6.46,1.88,8.95,3.83,4.34,8.72,6.03,1.82,2.98
hsa-miR-450b-5p,1.05,3.51,0.95,1.83,0.33,0.45,1.74,0.16,0.62,5.73,0.78,0.67,0.34,6.03,1.38,7.36,1.82,0.59,13.68,1.41,0.66,0.0
hsa-miR-4511,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-4516,2.63,2.27,3.25,0.61,0.49,0.45,0.47,0.65,0.0,0.14,0.47,0.34,2.03,0.0,2.88,1.44,0.0,2.37,0.3,11.66,1.32,2.78
hsa-miR-451a,13.13,52.8,2061.69,444.16,57.38,3.38,44.17,21.47,11.47,453.76,140.73,261.19,22.12,3.02,68.51,268.65,6.66,7.3,303.0,1070.3,74.74,468.41
hsa-miR-452-3p,15.23,17.74,12.73,9.35,3.92,10.58,52.24,16.11,20.61,105.77,7.31,14.63,27.02,14.22,5.63,36.21,32.07,7.3,18.64,28.14,8.27,27.61
hsa-miR-452-5p,861.04,1116.94,340.23,476.29,61.96,394.94,2313.87,1167.4,772.12,3642.66,136.54,150.19,1071.81,1254.63,147.78,2126.36,2234.35,662.26,1389.37,2068.65,791.37,1082.03
hsa-miR-4520-2-3p,0.0,0.0,0.14,0.0,0.0,1.13,0.0,0.0,0.31,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4520-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4521,0.26,0.0,0.68,0.2,0.0,0.23,0.16,0.49,0.15,0.14,0.0,0.0,0.0,0.0,0.5,0.14,0.2,0.0,0.75,0.0,0.17,0.0
hsa-miR-4524a-3p,0.53,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.0,0.15,0.0,0.0,0.0
hsa-miR-4529-3p,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4536-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-4538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-3p,0.53,10.11,1.22,0.0,0.16,0.23,0.0,0.33,0.0,1.15,0.0,0.34,1.52,3.88,0.25,0.72,1.82,0.0,0.75,4.02,1.32,0.99
hsa-miR-454-5p,0.0,0.0,0.41,0.0,0.0,0.0,0.63,0.0,0.0,1.58,0.47,0.0,0.0,0.0,0.0,1.44,0.2,0.0,0.0,0.0,0.0,3.18
hsa-miR-455-3p,0.79,0.83,8.4,1.22,0.0,1.13,1.9,1.95,2.32,2.01,2.02,1.01,0.0,8.62,0.75,10.53,7.06,0.59,3.31,5.63,2.48,3.77
hsa-miR-455-5p,16.8,69.72,29.12,21.35,4.58,11.25,13.14,7.0,10.07,6.45,11.51,5.21,6.92,27.14,5.75,44.15,32.88,15.79,11.42,73.77,17.86,55.03
hsa-miR-4632-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4635,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
hsa-miR-4638-5p,0.0,0.0,0.14,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0.0
hsa-miR-4639-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-4640-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4645-3p,0.0,0.0,0.0,0.81,0.16,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.43,0.4,0.0,1.05,0.2,0.17,0.0
hsa-miR-4647,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0
hsa-miR-4649-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,1.59
hsa-miR-4654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19
hsa-miR-4659b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-466,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4660,0.53,0.0,0.0,0.0,0.0,0.23,0.0,0.16,0.15,0.72,0.31,0.0,0.68,0.22,0.25,0.43,0.0,0.99,0.45,1.61,0.5,0.0
hsa-miR-4661-5p,0.0,0.0,0.0,0.81,0.0,3.38,1.58,0.16,0.93,0.86,0.0,0.34,0.51,0.0,0.0,7.36,1.01,0.2,2.1,0.0,0.0,3.18
hsa-miR-4662a-5p,1.84,0.0,1.63,0.81,0.0,0.0,0.0,0.0,0.31,0.57,0.0,0.0,0.17,0.0,0.25,2.6,1.21,0.39,1.5,1.0,0.66,3.38
hsa-miR-4663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-4664-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-4665-5p,0.0,0.0,0.27,0.2,0.0,0.0,0.0,0.33,0.0,0.0,0.47,0.0,0.0,0.0,0.13,0.43,0.4,0.0,0.0,0.4,0.17,0.0
hsa-miR-4667-5p,0.0,0.0,0.14,0.41,0.0,0.0,0.16,0.0,0.0,0.57,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.45,0.6,0.17,0.0
hsa-miR-4669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4670-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-4671-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4671-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4676-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-4676-5p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4677-3p,0.79,0.0,0.14,0.0,0.0,0.0,0.32,0.16,1.24,1.58,0.93,0.0,0.34,1.29,0.0,0.87,0.61,1.38,0.3,0.0,0.0,0.0
hsa-miR-4677-5p,0.0,2.89,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.16,0.67,0.0,0.22,0.0,0.29,0.4,0.2,0.3,0.4,0.17,0.0
hsa-miR-4679,0.0,0.0,0.0,0.0,0.0,0.68,0.32,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-4680-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4683,0.79,2.27,0.68,0.0,0.0,0.45,1.11,0.81,0.0,1.15,0.0,1.18,1.86,6.68,0.25,2.02,1.61,1.78,0.75,1.41,0.99,2.19
hsa-miR-4684-3p,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4684-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4685-3p,0.0,0.0,0.0,0.2,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-4687-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4688,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-4689,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4690-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4693-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-4695-3p,0.0,0.0,0.27,0.0,0.0,0.45,0.0,0.16,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4695-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4697-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-4697-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0
hsa-miR-4699-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.34,0.0,0.0,0.13,0.0,0.4,0.0,0.0,0.0,0.0,0.0
hsa-miR-4699-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-4700-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-4703-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4707-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.2,0.0,0.3,0.0,0.0,0.0
hsa-miR-4708-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.29,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-4709-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.14,0.0,0.0,0.34,0.0,0.0,0.87,0.0,0.0,0.15,0.0,0.17,0.0
hsa-miR-4709-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.62,0.0,0.0,0.0,0.0,0.43,0.0,0.59,0.0,0.0,0.0,0.0
hsa-miR-4711-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.15,0.4,0.0,0.0
hsa-miR-4711-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.43,0.2,0.0,0.0,0.0,0.0,2.78
hsa-miR-4715-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4716-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4717-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-4723-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-4724-5p,0.0,0.0,0.14,0.0,0.0,0.0,0.16,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4725-3p,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.57,0.0,0.5,0.84,0.22,0.0,0.0,0.2,0.0,0.0,1.21,0.0,0.0
hsa-miR-4725-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.3,0.0,0.0,0.4
hsa-miR-4727-3p,0.0,1.03,0.0,0.2,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.18,0.86,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4728-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4729,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4731-5p,0.53,0.0,0.14,0.2,0.0,0.0,0.16,0.33,0.62,0.0,0.16,0.67,0.51,1.94,0.0,0.14,0.0,0.0,0.0,1.61,0.0,1.59
hsa-miR-4732-3p,0.0,0.0,0.41,0.0,0.0,1.13,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.9,0.0,0.33,0.0
hsa-miR-4732-5p,1.05,0.0,0.54,0.2,0.0,0.23,0.0,0.0,0.0,0.14,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-4738-3p,0.0,0.41,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.39,0.0,0.8,0.0,1.99
hsa-miR-4740-5p,0.0,0.0,0.14,0.0,0.0,0.0,0.16,0.0,0.0,0.43,0.47,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
