miRNA,SRR10995914,SRR10995915,SRR10995916,SRR10995917,SRR10995918,SRR10995919,SRR10995920,SRR10995921,SRR10995922,SRR10995923,SRR10995924,SRR10995925,SRR10995926,SRR10995927,SRR10995928,SRR10995929,SRR10995930,SRR10995931,SRR10995932,SRR10995933,SRR10995934,SRR10995935,SRR10995936,SRR10995937,SRR10995938,SRR10995939,SRR10995940,SRR10995941,SRR10995942
hsa-miR-487b-3p,10.97,291.83,7.94,10.32,12.92,15.35,0.0,0.0,0.0,0.0,2.0,4.39,0.0,0.0,2.04,2.52,21.03,14.46,20.53,18.3,3.97,3.75,0.88,0.91,0.78,0.0,1.77,2.19,0.0
hsa-miR-487b-5p,1.83,5.78,1.59,2.29,2.58,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,2.93,8.14,0.0,1.88,0.88,0.0,3.11,3.73,1.77,2.19,0.0
hsa-miR-490-3p,10.97,210.92,9.53,9.18,8.61,3.29,0.0,2.08,7.27,10.69,4.01,7.32,0.0,2.2,4.08,2.52,0.0,3.62,5.87,16.27,8.6,16.89,7.95,3.66,7.78,2.98,7.08,0.0,5.59
hsa-miR-490-5p,25.6,40.45,28.6,14.91,17.22,26.31,1.61,0.0,5.45,6.42,14.03,11.71,0.0,4.4,0.0,3.78,0.0,17.17,16.13,8.14,6.62,54.42,1.77,1.83,2.33,2.24,17.7,15.35,5.59
hsa-miR-491-5p,0.0,0.0,1.59,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-493-3p,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,8.17,7.55,0.0,0.0,1.47,0.0,0.0,1.88,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-493-5p,3.66,0.0,0.0,0.0,2.58,1.1,1.61,0.0,0.0,0.0,0.0,0.0,0.0,4.4,18.38,10.07,21.03,0.9,3.67,0.0,0.0,0.0,0.0,0.0,2.33,1.49,0.0,0.0,5.59
hsa-miR-494-3p,0.0,0.0,0.0,0.0,0.86,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,1.26,0.0,0.0,1.47,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-495-3p,171.88,1762.52,119.16,95.2,112.81,106.35,12.87,41.53,34.53,47.05,32.06,86.38,77.82,180.25,38.8,40.29,42.06,115.69,118.81,146.44,28.45,129.49,73.33,63.07,39.67,28.35,84.95,107.47,107.98
hsa-miR-495-5p,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-496,0.0,2.89,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-3p,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-5p,1.83,11.56,3.18,5.74,2.58,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13,7.33,8.14,0.66,5.63,0.0,0.0,0.0,0.0,5.31,4.39,0.0
hsa-miR-499a-5p,42.05,5.78,39.72,4.59,42.2,55.92,0.0,0.0,0.0,12.83,2.0,14.64,0.0,0.0,0.0,0.0,0.0,38.86,40.34,44.75,0.0,26.27,0.88,0.0,0.0,0.0,15.93,2.19,5.59
hsa-miR-5001-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500a-3p,95.08,161.81,9.53,27.53,207.54,104.16,4.83,2.08,12.72,34.22,38.07,5.86,11.12,2.2,4.08,30.22,21.03,52.42,156.94,132.2,1.32,150.14,18.55,34.74,1.56,2.98,31.86,2.19,0.0
hsa-miR-500a-5p,0.0,0.0,1.59,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,1.86
hsa-miR-500b-5p,0.0,0.0,1.59,1.15,1.72,1.1,0.0,0.0,0.0,0.0,4.01,1.46,2.78,2.2,0.0,0.0,0.0,0.0,0.0,4.07,0.66,0.0,0.88,0.0,0.0,0.0,0.0,0.0,3.72
hsa-miR-501-3p,157.25,121.35,138.23,189.26,239.4,190.78,48.26,18.69,45.44,192.47,220.41,187.4,27.79,39.57,34.71,133.45,147.22,159.07,99.01,144.41,50.28,125.74,49.47,63.99,62.23,41.03,84.95,125.02,57.71
hsa-miR-501-5p,0.0,0.0,0.0,1.15,1.72,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5010-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-502-3p,76.8,147.36,209.72,131.91,14.64,72.37,11.26,6.23,1.82,12.83,4.01,115.66,0.0,28.58,0.0,0.0,0.0,117.5,9.53,24.41,91.29,5.63,3.53,4.57,28.78,13.43,19.47,41.67,22.34
hsa-miR-502-5p,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-503-5p,0.0,0.0,1.59,2.29,6.03,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.73,2.03,1.98,0.0,0.0,2.74,0.78,0.75,0.0,0.0,0.0
hsa-miR-504-3p,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-505-3p,1.83,23.12,3.18,0.0,3.44,1.1,0.0,0.0,0.0,0.0,0.0,1.46,2.78,2.2,0.0,1.26,0.0,13.56,2.93,2.03,0.66,3.75,2.65,2.74,0.78,0.0,0.0,4.39,1.86
hsa-miR-505-5p,1.83,0.0,0.0,4.59,1.72,9.87,1.61,0.0,1.82,4.28,0.0,4.39,2.78,2.2,2.04,0.0,0.0,8.13,11.0,6.1,0.66,1.88,4.42,6.4,3.89,2.24,3.54,2.19,3.72
hsa-miR-506-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,3.54,2.19,0.0
hsa-miR-514b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-516a-5p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-516b-5p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,1.47,0.0,0.66,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-5189-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-3p,36.57,60.68,22.24,18.35,9.47,21.93,8.04,4.15,12.72,2.14,6.01,2.93,2.78,6.59,6.13,3.78,0.0,14.46,18.33,22.37,1.32,22.52,7.07,15.54,17.11,23.12,14.16,13.16,16.76
hsa-miR-532-5p,14.63,72.23,9.53,11.47,20.67,16.45,11.26,2.08,0.0,6.42,12.02,14.64,5.56,6.59,6.13,6.29,21.03,13.56,16.87,10.17,3.31,13.14,4.42,37.48,19.45,3.73,12.39,10.97,5.59
hsa-miR-539-3p,0.0,14.45,1.59,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-539-5p,1.83,5.78,0.0,1.15,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.2,0.0,1.26,0.0,0.9,0.73,2.03,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-541-3p,0.0,0.0,0.0,1.15,0.86,1.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.52,0.0,1.81,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-541-5p,12.8,8.67,12.71,26.38,17.22,20.83,3.22,2.08,1.82,6.42,6.01,21.96,5.56,19.78,2.04,7.55,0.0,16.27,16.87,10.17,23.82,28.15,4.42,6.4,3.11,3.73,0.0,6.58,11.17
hsa-miR-542-3p,14.63,11.56,14.3,27.53,53.39,25.22,16.09,2.08,3.64,10.69,30.06,20.5,5.56,10.99,14.29,13.85,21.03,24.4,23.47,18.3,16.54,24.4,1.77,0.91,0.0,2.24,15.93,15.35,9.31
hsa-miR-543,153.59,2502.2,108.04,159.43,109.37,135.96,49.87,26.99,105.42,151.84,128.24,118.59,83.38,175.85,81.68,180.03,126.19,164.49,198.75,240.0,100.55,148.26,136.94,64.9,82.45,132.78,240.7,225.91,150.8
hsa-miR-548ad-5p,0.0,0.0,1.59,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ay-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548e-3p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.88,0.0,1.83,0.0,0.0,0.0,0.0,1.86
hsa-miR-548f-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.75,0.0,0.0,0.0
hsa-miR-548j-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86
hsa-miR-548j-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,2.03,0.0,1.88,0.0,0.0,0.0,0.0,0.0,2.19,0.0
hsa-miR-548k,0.0,0.0,0.0,0.0,0.86,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548o-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.73,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0
hsa-miR-548q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548t-5p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-3-5p,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.88,0.0,0.0,0.78,0.0,1.77,2.19,0.0
hsa-miR-550a-5p,0.0,0.0,0.0,1.15,0.0,0.0,3.22,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,1.83,3.11,0.75,0.0,0.0,0.0
hsa-miR-551b-3p,0.0,0.0,1.59,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551b-5p,5.49,0.0,3.18,10.32,5.17,3.29,3.22,2.08,0.0,0.0,4.01,0.0,0.0,0.0,0.0,5.04,0.0,0.0,5.13,2.03,0.66,3.75,0.0,1.83,0.78,0.0,5.31,2.19,1.86
hsa-miR-556-5p,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5588-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-574-3p,0.0,37.56,0.0,0.0,0.0,0.0,3.22,0.0,5.45,2.14,0.0,2.93,0.0,8.79,6.13,1.26,0.0,2.71,2.2,2.03,0.0,0.0,7.07,7.31,7.78,1.49,0.0,0.0,1.86
hsa-miR-574-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.22,2.08,12.72,0.0,0.0,0.0,0.0,21.98,14.29,0.0,0.0,0.0,0.0,0.0,48.29,0.0,10.6,32.91,22.56,5.97,0.0,4.39,18.62
hsa-miR-576-3p,0.0,0.0,1.59,3.44,11.19,4.39,0.0,0.0,0.0,0.0,2.0,1.46,0.0,0.0,0.0,0.0,0.0,4.52,2.2,0.0,1.98,0.0,0.0,1.83,0.78,0.0,0.0,0.0,0.0
hsa-miR-576-5p,0.0,0.0,0.0,0.0,4.31,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
hsa-miR-582-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-582-5p,1.83,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-584-5p,36.57,14.45,23.83,60.79,105.92,30.7,78.82,12.46,25.45,34.22,64.12,77.6,19.46,19.78,118.44,66.73,63.09,50.61,59.4,34.58,11.25,28.15,10.6,53.93,43.56,17.9,21.24,28.51,11.17
hsa-miR-589-5p,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,2.93,0.0,2.2,0.0,0.0,0.0,1.81,0.73,0.0,0.66,0.0,0.0,3.66,3.89,0.0,1.77,0.0,0.0
hsa-miR-590-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-592,12.8,46.23,11.12,8.03,18.95,23.03,0.0,0.0,0.0,2.14,8.01,5.86,0.0,0.0,0.0,3.78,0.0,11.75,11.0,14.24,0.66,15.01,0.0,0.91,0.0,0.75,1.77,2.19,0.0
hsa-miR-597-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-598-3p,0.0,0.0,0.0,0.0,4.31,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-6068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0
hsa-miR-6131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,1.77,0.0,0.0
hsa-miR-6132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-615-3p,3.66,2.89,1.59,5.74,0.0,0.0,0.0,0.0,10.91,0.0,6.01,0.0,2.78,0.0,4.08,2.52,0.0,1.81,2.93,6.1,0.0,0.0,0.88,2.74,0.0,2.98,0.0,0.0,0.0
hsa-miR-618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-624-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-625-3p,0.0,0.0,0.0,2.29,5.17,10.96,0.0,20.76,10.91,34.22,2.0,43.92,8.34,8.79,93.93,2.52,0.0,0.0,4.4,8.14,11.91,3.75,0.0,1.83,8.56,53.71,1.77,6.58,1.86
hsa-miR-625-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-627-5p,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-628-3p,3.66,2.89,4.77,1.15,0.0,1.1,0.0,0.0,3.64,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,3.62,2.2,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86
hsa-miR-628-5p,3.66,14.45,7.94,4.59,6.03,6.58,0.0,0.0,0.0,2.14,0.0,0.0,0.0,2.2,0.0,1.26,0.0,3.62,14.67,12.2,1.98,0.0,0.0,0.0,0.78,0.0,1.77,0.0,0.0
hsa-miR-629-5p,25.6,20.23,44.49,40.15,155.87,41.66,28.96,6.23,14.54,36.35,32.06,67.35,13.9,30.77,12.25,26.44,42.06,62.36,14.67,4.07,35.72,24.4,1.77,219.38,189.8,5.97,8.85,13.16,18.62
hsa-miR-641,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-642a-3p,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-651-5p,0.0,0.0,3.18,4.59,6.03,2.19,0.0,0.0,0.0,2.14,0.0,1.46,0.0,0.0,0.0,0.0,0.0,2.71,0.73,0.0,0.0,0.0,0.0,0.91,0.0,0.0,1.77,0.0,0.0
hsa-miR-6511a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6513-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0
hsa-miR-6515-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
hsa-miR-6516-5p,0.0,2.89,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.47,0.0,0.0,1.88,0.88,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-652-3p,27.43,49.12,47.66,29.82,46.5,27.41,3.22,6.23,1.82,19.25,16.03,27.82,0.0,13.19,2.04,7.55,21.03,37.06,48.4,40.68,16.54,24.4,1.77,13.71,11.67,0.75,8.85,17.55,3.72
hsa-miR-6529-3p,0.0,2.89,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6529-5p,4410.24,4755.92,4091.15,2030.19,2197.64,1998.81,6690.43,1409.88,4763.99,5019.12,5452.13,9292.64,2843.33,8858.64,5688.97,3200.29,3722.55,2043.51,2050.54,2402.02,9802.62,2529.81,6695.77,7313.66,7711.74,6916.3,6677.62,6112.69,6588.5
hsa-miR-654-3p,3.66,8.67,1.59,0.0,6.89,3.29,3.22,2.08,0.0,0.0,0.0,0.0,0.0,0.0,26.55,3.78,0.0,0.0,5.13,4.07,0.0,0.0,0.0,10.06,4.67,0.75,0.0,0.0,0.0
hsa-miR-654-5p,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,4.08,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,2.33,0.0,0.0,0.0,1.86
hsa-miR-655-3p,10.97,78.01,7.94,16.06,31.86,27.41,3.22,4.15,0.0,10.69,2.0,10.25,8.34,4.4,2.04,1.26,0.0,15.36,28.6,26.44,21.83,13.14,0.88,0.91,7.0,2.24,7.08,6.58,0.0
hsa-miR-656-3p,232.21,1386.9,190.66,153.7,229.06,216.0,8.04,10.38,0.0,49.19,30.06,98.09,50.03,65.95,2.04,12.59,21.03,194.32,273.55,333.56,91.95,118.23,17.67,37.48,21.0,10.44,61.94,67.99,61.44
hsa-miR-656-5p,3.66,0.0,6.36,5.74,1.72,2.19,0.0,0.0,0.0,2.14,0.0,1.46,0.0,0.0,0.0,1.26,0.0,2.71,5.13,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-658,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-659-5p,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-660-3p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-660-5p,140.79,271.6,136.64,84.88,132.62,131.57,14.48,10.38,18.18,55.6,46.09,203.51,22.24,41.77,2.04,11.33,42.06,88.57,128.34,166.78,35.06,88.21,18.55,24.68,16.34,11.93,51.33,59.22,29.79
hsa-miR-664a-3p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
