miRNA,SRR22385194,SRR22385195,SRR22385196,SRR22385197,SRR22385198,SRR22385199,SRR22385201,SRR22385202,SRR22385203,SRR22385204,SRR22385205,SRR22385206,SRR22385207,SRR22385208,SRR22385209,SRR22385210,SRR22385211,SRR22385212,SRR22385213,SRR22385214,SRR22385215,SRR22385216,SRR22385217,SRR22385219,SRR22385220,SRR22385221,SRR22385222,SRR22385223,SRR22385224,SRR22385225,SRR22385258,SRR22385259,SRR22385260,SRR22385261,SRR22385262,SRR22385263,SRR22385264,SRR22385266,SRR22385267,SRR22385268,SRR22385269,SRR22385270,SRR22385271,SRR22385272,SRR22385273,SRR22385274,SRR22385275,SRR22385276,SRR22385278,SRR22385279,SRR22385280,SRR22385281,SRR22385282,SRR22385283,SRR22385284,SRR22385285,SRR22385286,SRR22385287,SRR22385290,SRR22385291,SRR22385292,SRR22385293,SRR22385294,SRR22385295,SRR22385296,SRR22385297,SRR22385298,SRR22385299,SRR22385301,SRR22385302,SRR22385303,SRR22385304,SRR22385305,SRR22385307,SRR22385308,SRR22385309,SRR22385310,SRR22385311,SRR22385312,SRR22385313,SRR22385314,SRR22385315,SRR22385316,SRR22385318,SRR22385370,SRR22385372,SRR22385373,SRR22385374,SRR22385375,SRR22385376,SRR22385377,SRR22385378,SRR22385379,SRR22385380,SRR22385381,SRR22385383,SRR22385384,SRR22385385,SRR22385386,SRR22385387,SRR22385388,SRR22385389,SRR22385390,SRR22385392,SRR22385393,SRR22385394,SRR22385395,SRR22385396,SRR22385397,SRR22385398,SRR22385399,SRR22385400,SRR22385401,SRR22385432,SRR22385433,SRR22385434,SRR22385436,SRR22385437,SRR22385438,SRR22385439,SRR22385440,SRR22385441,SRR22385442,SRR22385443,SRR22385444,SRR22385445,SRR22385447,SRR22385448
hsa-miR-328-3p,0.0,0.0,0.0,5.52,0.0,5.01,0.0,0.0,0.0,0.0,4.77,0.0,0.0,0.0,13.21,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37,0.0,0.0,19.42,0.0,0.0,0.0,0.0,0.0,18.22,15.71,31.37,0.0,0.0,0.0,0.0,0.0,14.71,16.37,0.0,9.38,0.0,22.4,8.7,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26,0.0,0.0,0.0,0.0,4.46,10.36,0.0,0.0,0.0,73.43,61.73,0.0,51.94,56.06,0.0,32.63,0.0,15.32,54.48,0.0,0.0,9.89,52.2,0.0,0.0,22.5,116.5,77.78,0.0,0.0,0.0,0.0,78.72,0.0,0.0,0.0,0.0,0.0,33.64,0.0,6.74,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,32.01,0.0,0.0,0.0,0.0,0.0,11.28,10.98,0.0
hsa-miR-329-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,0.0,0.0
hsa-miR-335-3p,8.96,0.0,0.0,0.0,89.36,0.0,0.0,0.0,0.0,0.0,47.68,25.59,15.79,0.0,0.0,7.57,0.0,14.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.12,0.0,0.0,0.0,0.0,6.7,0.0,33.34,0.0,0.0,0.0,0.0,0.0,19.16,29.87,0.0,0.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,44.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,0.0,0.0,0.0,6.1,0.0,0.0,53.4,0.0,18.62,0.0,0.0,0.0,0.0,0.0,0.0,39.76,0.0,0.0,18.35,18.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.37,0.0,0.0,0.0,0.0,0.0,0.0,61.07,6.77,0.0,15.29
hsa-miR-335-5p,13.43,0.0,0.0,0.0,0.0,50.07,0.0,3.89,0.0,0.0,0.0,5.12,5.26,0.0,0.0,7.57,0.0,0.0,22.7,0.0,0.0,0.0,0.0,23.86,16.66,0.0,0.0,0.0,0.0,9.35,0.0,0.0,0.0,0.0,0.0,45.41,0.0,27.74,0.0,0.0,0.0,16.67,0.0,0.0,3.93,5.98,0.0,33.5,16.23,46.67,0.0,0.0,0.0,16.79,46.92,30.11,0.0,0.0,4.87,0.0,0.0,0.0,62.49,0.0,0.0,0.0,33.08,0.0,35.09,0.0,14.23,0.0,58.04,5.18,120.29,83.79,0.0,38.18,0.0,0.0,115.87,126.13,0.0,107.22,0.0,0.0,0.0,27.44,53.17,0.0,79.93,219.7,0.0,15.0,67.96,0.0,0.0,2.55,0.0,2.43,62.98,0.0,12.45,17.04,0.0,26.23,35.17,22.58,0.0,70.55,29.23,0.0,0.0,8.89,0.0,0.0,0.0,54.21,0.0,10.67,0.0,0.0,218.75,175.17,0.0,18.04,0.0,68.8
hsa-miR-337-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0
hsa-miR-337-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.95,0.0,0.0,0.0,23.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.61,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.69,30.0,0.0,0.0,0.0,0.0,7.51,0.0,0.0,0.0,0.0,0.0,41.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.68,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45,0.0,0.0,0.0,41.29,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57,11.32,0.0,52.1,14.23,0.0,0.0,0.0,0.0,0.0,9.02,0.0,7.64
hsa-miR-339-5p,0.0,0.0,22.57,0.0,0.0,0.0,0.0,0.0,0.0,22.01,9.54,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.96,0.0,5.14,0.0,0.0,8.96,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.52,0.0,0.0,0.0,0.0,0.0,0.0,17.55,0.0,0.0,0.0,8.93,0.0,0.0,0.0,6.98,0.0,0.0,0.0,75.91,63.07,0.0,11.65,0.0,0.0,23.35,15.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.17,0.0,0.0,0.0,0.0,19.88,26.34,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,65.05,0.0,24.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.47
hsa-miR-33a-5p,0.0,0.0,0.0,0.0,0.0,0.0,35.96,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,0.0,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.0,0.0
hsa-miR-33b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69,0.0,0.0,0.0,0.0,52.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,0.0,22.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.92,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,96.23,33.52,0.0,0.0,0.0,17.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21,0.0
hsa-miR-340-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62,0.0,0.0,0.0,29.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.26,0.0,0.0,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,0.0,0.0,0.0,0.0,24.35,0.0,5.72,0.0,0.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,60.66,0.0,29.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06,33.86,0.0,0.0,10.96,0.0,0.0,0.0,0.0,0.0,18.87,0.0,0.0,0.0,0.0,124.43,0.0,0.0,71.25,11.28,0.0,0.0
hsa-miR-340-5p,71.64,28.95,50.79,104.9,140.42,130.19,131.84,0.0,170.48,60.52,152.58,30.71,10.53,64.05,4.4,30.3,3.42,25.06,0.0,34.8,0.0,16.0,49.71,42.42,33.31,22.57,35.29,173.96,15.72,28.05,30.51,21.41,0.0,0.0,26.85,48.65,0.0,30.52,15.26,3.86,46.33,16.67,102.79,0.0,39.26,0.0,0.0,26.8,24.35,96.68,0.0,7.36,65.49,43.66,240.25,209.83,48.54,0.0,160.79,45.47,5.21,36.77,41.66,0.0,0.0,0.0,3.68,48.32,122.82,0.0,49.8,42.1,140.64,10.36,0.0,0.0,0.0,0.0,193.41,0.0,235.73,182.19,49.59,491.83,0.0,0.0,124.53,15.68,53.17,9.89,6.52,0.0,113.73,82.49,53.4,131.0,0.0,7.65,0.0,0.0,0.0,0.0,20.75,99.41,34.66,55.37,342.55,30.1,6.74,119.4,0.0,7.01,0.0,22.21,56.53,0.0,49.06,206.0,0.0,181.37,0.0,65.88,182.29,298.45,0.0,72.16,13.72,53.51
hsa-miR-342-3p,13.43,0.0,67.72,0.0,38.3,135.19,4.0,0.0,0.0,137.54,9.54,30.71,57.9,45.21,0.0,32.82,0.0,21.48,12.61,0.0,13.97,0.0,0.0,0.0,0.0,0.0,0.0,49.23,3.14,37.39,7.63,0.0,0.0,0.0,48.33,9.73,0.0,33.29,0.0,38.61,0.0,0.0,15.42,45.56,3.93,35.85,61.59,160.8,97.39,76.68,57.15,0.0,0.0,0.0,13.14,43.79,0.0,17.41,4.87,0.0,0.0,5.25,0.0,0.0,0.0,25.15,29.4,0.0,0.0,0.0,0.0,0.0,2.23,15.54,0.0,0.0,34.92,0.0,0.0,0.0,0.0,0.0,22.54,0.0,0.0,15.32,70.05,19.6,0.0,0.0,14.68,0.0,0.0,0.0,101.94,200.59,0.0,12.75,0.0,34.09,61.23,0.0,66.42,28.4,34.66,23.31,74.93,0.0,0.0,37.99,0.0,0.0,43.52,4.44,0.0,60.34,0.0,119.26,0.0,21.34,0.0,14.64,0.0,6.49,0.0,18.04,30.19,22.93
hsa-miR-342-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,33.91,0.0,2.52,0.0,10.74,0.0,0.0,0.0,0.0,26.51,0.0,0.0,0.0,0.0,55.8,0.0,12.46,0.0,0.0,0.0,0.0,0.0,19.46,0.0,19.42,0.0,0.0,37.06,0.0,20.56,0.0,15.71,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,18.38,0.0,20.47,0.0,0.0,6.48,0.0,10.36,0.0,0.0,0.0,20.56,45.27,0.0,19.98,21.02,9.02,0.0,0.0,0.0,7.78,0.0,0.0,0.0,0.0,0.0,0.0,44.99,0.0,0.0,0.0,5.1,0.0,0.0,22.74,0.0,16.6,0.0,0.0,0.0,1.53,30.1,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,24.59,0.0,0.0,0.0,0.0,18.04,0.0,19.11
hsa-miR-345-5p,0.0,65.15,0.0,60.73,76.59,5.01,0.0,0.0,0.0,0.0,42.91,10.24,0.0,48.98,17.61,0.0,0.0,0.0,10.09,0.0,93.16,12.0,9.94,0.0,0.0,19.75,0.0,19.69,15.72,18.7,7.63,0.0,19.54,59.28,110.09,42.17,0.0,0.0,0.0,104.26,0.0,11.11,35.98,27.34,0.0,23.9,0.0,46.9,56.81,30.0,17.15,0.0,16.37,0.0,20.65,17.33,0.0,0.0,0.0,70.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.81,38.01,0.0,3.56,0.0,11.16,0.0,0.0,0.0,6.98,29.37,0.0,0.0,31.96,49.05,49.59,0.0,0.0,22.98,23.35,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,0.0,0.0,25.44,0.0,39.76,0.0,0.0,33.64,48.92,0.0,16.28,0.0,28.06,0.0,0.0,0.0,0.0,22.64,0.0,42.91,46.23,0.0,0.0,346.35,330.89,0.0,36.08,8.23,22.93
hsa-miR-34a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72,0.0,0.0,0.0,0.0,0.0,26.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,31.49,0.0,0.0,0.0,0.0,0.0,0.0,26.34,0.0,32.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,0.0,0.0
hsa-miR-3605-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.83,256.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-5p,0.0,28.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.51,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.43,19.46,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,0.0,2.99,0.0,0.0,24.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.45,0.0,0.0,0.0,0.0,0.0,0.0,5.18,0.0,0.0,0.0,0.0,32.92,0.0,139.84,140.15,0.0,46.62,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,7.5,29.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,0.0,16.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11,0.0,0.0,0.0,0.0,0.0,9.02,0.0,0.0
hsa-miR-361-3p,0.0,0.0,0.0,0.0,0.0,0.0,27.97,0.0,0.0,0.0,0.0,15.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.03,0.0,84.95,0.0,0.0,5.14,0.0,0.0,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,29.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-5p,0.0,7.24,33.86,0.0,0.0,0.0,0.0,54.4,0.0,11.0,19.07,5.12,0.0,0.0,0.0,12.62,0.0,0.0,0.0,0.0,0.0,0.0,19.88,5.3,0.0,0.0,0.0,32.82,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,0.0,0.0,0.0,0.0,46.26,0.0,15.71,22.41,0.0,13.4,0.0,30.0,0.0,0.0,0.0,0.0,35.66,26.46,0.0,0.0,0.0,0.0,0.0,36.77,0.0,0.0,0.0,0.0,0.0,3.45,29.24,0.0,0.0,0.0,24.56,5.18,96.23,58.65,41.91,0.0,0.0,0.0,0.0,0.0,0.0,37.3,0.0,7.66,7.78,15.68,35.45,0.0,3.26,0.0,0.0,15.0,48.54,102.34,0.0,7.65,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,19.88,33.86,0.0,10.85,0.0,0.0,0.0,0.0,0.0,0.0,37.74,32.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81,13.72,57.33
hsa-miR-3613-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02,0.0,0.0
hsa-miR-3613-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,7.65,0.0,0.0,5.43,0.0,0.0,0.0,0.0,0.0,27.85,15.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,5.49,0.0
