miRNA,SRR11057475,SRR11057476,SRR11057477,SRR11057478,SRR11057479,SRR11057480,SRR11057481,SRR11057482,SRR11057483,SRR11057484,SRR11057485,SRR11057486,SRR11057487,SRR11057488,SRR11057489,SRR11057490,SRR11057491,SRR11057492,SRR11057493,SRR11057494,SRR11057495,SRR11057496,SRR11057497,SRR11057498,SRR11057499,SRR11057500,SRR11057501,SRR11057502,SRR11057503,SRR11057504,SRR11057505,SRR11057506,SRR11057507,SRR11057508,SRR11057509,SRR11057510,SRR11057511,SRR11057512,SRR11057513,SRR11057514,SRR11057515,SRR11057516,SRR11057517,SRR11057518,SRR11057519,SRR11057520
hsa-miR-760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-762,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0
hsa-miR-766-3p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-767-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.18,0.35,0.18,0.46,0.0,0.11,0.12,0.09,0.0,0.1,0.35,0.12,0.12,0.0,0.13,0.0
hsa-miR-767-5p,0.84,0.26,0.79,0.44,0.19,0.26,0.37,2.73,1.54,0.12,1.92,2.53,0.61,0.84,0.26,0.18,0.2,0.17,0.59,0.69,1.14,1.14,0.0,0.0,0.5,1.48,0.58,0.16,0.64,0.52,2.67,2.64,0.45,0.31,2.66,1.77,0.97,0.19,0.2,0.41,0.24,0.12,0.0,0.2,0.26,0.13
hsa-miR-769-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-769-5p,2.19,0.89,0.6,1.1,2.44,1.81,1.6,4.47,3.08,0.95,5.44,6.86,1.83,2.93,1.28,1.45,0.8,0.67,1.78,1.24,2.28,0.0,0.83,0.0,0.66,3.71,1.01,1.96,1.39,1.84,12.28,16.9,0.81,3.08,15.77,16.05,1.58,1.79,8.05,4.49,1.06,1.38,2.88,0.41,2.37,1.43
hsa-miR-7703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7704,5.39,2.68,4.56,4.85,7.31,5.69,4.06,1.49,6.16,3.9,0.64,0.72,3.97,5.43,5.89,5.09,3.99,3.51,8.91,3.86,4.94,5.68,4.98,3.48,3.16,2.04,2.45,2.44,4.38,3.85,1.6,1.23,3.59,4.0,1.43,1.0,3.64,4.43,3.78,4.69,4.12,4.38,7.68,3.26,3.81,6.25
hsa-miR-7705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-7706,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.74,1.54,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.35,0.0,0.15,0.1,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-7843-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7843-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7845-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7846-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7850-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-8061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.24,0.0,0.26,0.13
hsa-miR-8072,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-8075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-8085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-8086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-873-3p,0.84,0.0,0.4,0.0,0.19,0.0,0.99,1.49,0.0,0.59,1.28,1.8,0.0,0.0,0.26,0.18,0.6,0.84,1.19,0.28,0.76,1.14,0.41,0.7,0.5,1.48,0.43,0.16,0.21,0.17,1.07,2.46,0.27,0.0,1.43,1.33,0.12,0.19,0.5,0.1,0.0,0.23,0.36,0.1,0.13,0.0
hsa-miR-873-5p,14.49,7.65,23.8,10.37,13.11,13.97,23.53,125.88,36.95,20.33,121.23,92.01,12.53,33.43,20.73,19.98,21.53,47.29,29.7,38.92,130.14,56.81,37.34,20.88,23.92,156.24,27.0,36.34,32.29,23.0,151.31,149.46,19.59,11.38,128.45,147.02,28.67,23.16,23.75,29.87,17.09,15.1,15.35,4.99,19.47,10.15
hsa-miR-874-3p,0.0,0.13,0.6,0.0,0.19,0.0,0.0,0.99,0.0,0.12,0.96,0.36,0.0,0.0,0.0,0.36,0.0,0.17,0.0,0.14,0.25,0.0,0.41,0.0,0.17,0.93,0.14,0.0,0.21,0.35,0.89,1.41,0.09,0.31,0.72,0.44,0.0,0.0,0.1,0.31,0.0,0.0,0.24,0.0,0.26,0.0
hsa-miR-874-5p,0.17,0.13,0.0,0.0,0.19,0.0,0.25,0.5,0.0,0.12,0.0,0.36,0.0,0.0,0.26,0.36,0.0,0.0,0.0,0.0,0.25,1.14,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.53,0.18,0.0,0.0,0.41,0.44,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-875-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-885-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-885-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.11,0.0,0.53,0.35,0.18,0.0,0.2,0.11,0.12,0.09,0.0,0.0,0.0,0.12,0.12,0.0,0.13,0.0
hsa-miR-887-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.0
hsa-miR-887-5p,0.0,0.13,0.2,0.0,0.19,0.0,0.12,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.41,0.0,0.0,0.19,0.0,0.0,0.0,0.09,0.71,0.7,0.0,0.0,0.0,0.44,0.12,0.0,0.0,0.1,0.0,0.12,0.36,0.0,0.13,0.0
hsa-miR-888-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.2,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-888-5p,1.01,0.51,0.79,1.32,1.12,1.29,1.11,10.68,10.78,0.47,15.67,19.12,0.31,5.02,1.02,0.0,0.4,0.67,3.56,0.83,1.77,1.14,0.0,2.09,1.16,2.97,0.43,0.16,0.96,0.35,13.88,11.09,0.45,0.77,7.27,5.42,1.34,0.94,1.29,1.84,0.59,0.69,0.84,0.31,1.18,0.52
hsa-miR-889-3p,0.17,0.0,0.2,0.0,0.0,0.0,0.12,0.5,0.0,0.0,0.96,0.36,0.0,0.0,0.26,0.0,0.0,0.17,0.59,0.0,0.38,0.0,1.24,0.0,0.0,0.56,0.0,0.0,0.21,0.0,0.71,0.35,0.0,0.0,0.41,0.33,0.12,0.19,0.2,0.2,0.12,0.12,0.0,0.1,0.26,0.0
hsa-miR-890,0.34,0.0,0.0,0.22,0.0,0.0,0.0,0.25,0.0,0.0,0.32,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.0,0.36,0.53,0.0,0.0,0.61,0.33,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-891a-5p,10.95,5.36,9.92,8.38,65.38,13.19,61.71,232.89,96.99,26.95,425.76,346.4,5.19,94.45,15.61,19.25,10.57,11.36,40.99,10.76,61.65,7.95,18.25,17.4,15.95,110.83,10.83,7.33,6.84,12.86,295.31,208.25,5.66,13.69,311.28,289.28,26.72,17.61,47.2,41.9,14.61,36.76,61.78,10.7,29.99,15.49
hsa-miR-891b,0.0,0.0,0.0,0.0,0.94,0.0,0.25,0.5,0.0,0.12,0.96,0.0,0.0,0.42,0.0,0.0,0.0,0.17,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.48,0.14,0.16,0.0,0.09,1.78,1.06,0.0,0.0,1.33,0.55,0.0,0.0,0.2,0.2,0.0,0.35,0.72,0.0,0.39,0.0
hsa-miR-892a,1.01,0.38,0.79,0.44,0.94,0.26,0.62,14.9,9.24,0.71,20.15,18.4,0.0,0.84,1.02,0.36,0.0,0.5,0.59,0.14,2.03,1.14,0.83,0.0,0.66,3.71,0.14,0.16,0.43,0.52,6.41,6.87,0.54,0.0,7.89,3.76,0.73,0.94,0.79,0.92,0.24,1.04,0.48,0.1,0.92,0.39
hsa-miR-892b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.14,0.0,1.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.18,0.35,0.0,0.0,0.31,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.13
hsa-miR-892c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.36,0.35,0.0,0.0,0.72,0.11,0.0,0.0,0.2,0.0,0.0,0.0,0.12,0.0,0.0,0.13
hsa-miR-892c-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9-3p,0.0,0.13,0.0,0.0,0.0,0.26,0.49,1.24,0.0,0.12,0.64,1.8,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.41,0.0,0.0,0.74,0.29,0.16,0.21,0.61,0.71,0.7,0.27,0.31,0.72,0.89,0.0,0.19,0.0,0.41,0.24,0.0,0.12,0.0,0.13,0.0
hsa-miR-9-5p,1.85,1.66,2.58,2.21,0.94,2.59,3.82,14.4,4.62,2.72,15.99,11.19,2.44,0.84,3.07,1.82,3.99,4.68,1.78,3.59,11.14,6.82,2.07,1.39,2.49,12.42,2.31,3.75,3.53,2.8,21.72,14.79,2.7,0.92,18.64,18.27,3.77,3.86,3.58,4.49,2.24,1.73,2.28,1.73,4.08,1.17
hsa-miR-922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-92a-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-92a-3p,153.36,45.03,126.95,86.04,82.05,142.53,61.96,331.45,238.62,36.17,311.88,394.39,44.0,25.08,47.09,30.33,55.43,44.45,99.21,40.16,103.05,84.08,82.97,49.42,22.92,100.08,35.96,44.0,88.53,94.81,456.23,865.05,99.12,164.45,210.19,152.0,37.29,24.1,39.94,58.01,54.09,42.98,58.42,62.97,204.03,80.42
hsa-miR-92b-3p,9.44,3.57,4.96,4.41,7.12,9.31,8.25,45.93,24.63,5.79,37.11,44.38,6.11,9.61,10.75,6.18,4.98,9.86,14.26,5.38,18.36,13.64,13.69,6.96,3.32,14.83,3.47,4.89,9.3,6.21,50.73,43.83,4.76,7.69,26.43,27.46,4.25,2.35,5.37,6.93,6.13,7.49,5.04,3.87,7.89,3.38
hsa-miR-92b-5p,0.17,0.0,0.0,0.0,0.19,0.0,0.0,0.25,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-93-3p,0.17,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.11,0.0,0.36,0.53,0.0,0.31,0.31,0.22,0.12,0.09,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-93-5p,18.88,10.21,19.44,15.88,13.11,20.95,24.64,137.55,46.18,17.14,97.88,96.7,9.78,8.78,11.26,12.9,11.16,22.39,27.33,22.22,54.43,22.73,21.99,20.88,15.61,78.4,15.31,22.98,31.43,21.52,116.77,156.15,19.95,22.15,95.57,107.72,24.66,17.33,20.67,24.06,9.43,8.64,9.72,6.52,14.87,9.24
hsa-miR-934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-935,0.0,0.13,0.2,0.0,0.0,0.0,0.25,1.24,0.0,0.12,0.0,0.36,0.0,0.0,0.0,0.18,0.0,0.17,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.19,0.29,0.16,0.11,0.0,0.53,0.7,0.0,0.15,0.61,0.33,0.12,0.09,0.1,0.1,0.12,0.0,0.0,0.1,0.39,0.13
hsa-miR-937-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.7,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.0,0.18,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.13,0.0
hsa-miR-939-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-941,2.02,1.4,1.19,1.99,0.56,0.78,1.11,7.94,3.08,0.83,5.12,3.25,2.44,1.67,1.02,1.09,0.6,1.67,1.78,1.79,4.81,3.41,3.32,3.48,0.83,5.0,1.44,1.47,1.39,1.57,7.3,10.56,0.72,1.08,5.22,4.65,0.85,0.75,1.09,1.43,0.59,0.69,1.08,0.31,1.84,0.39
hsa-miR-942-5p,0.0,0.26,1.19,0.22,0.0,1.03,0.49,1.24,3.08,0.24,1.28,2.53,0.0,0.0,0.0,0.18,0.0,0.5,0.0,0.41,0.51,0.0,0.0,1.39,0.17,0.0,0.14,0.0,0.21,0.35,1.96,1.23,0.18,0.31,0.2,0.77,0.36,0.19,0.5,0.1,0.12,0.0,0.0,0.1,0.0,0.26
hsa-miR-944,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.12,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.93,0.0,0.0,0.0,0.09,0.18,0.35,0.0,0.0,0.61,0.33,0.0,0.09,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-95-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.72,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.11,0.09,0.18,0.0,0.0,0.0,0.2,0.22,0.0,0.09,0.1,0.1,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-95-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.18,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.16,0.0,0.0,0.89,0.18,0.0,0.0,0.2,0.55,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0
hsa-miR-96-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-96-5p,0.51,0.0,0.0,0.0,0.0,0.26,0.37,2.73,0.0,0.35,2.24,3.25,0.61,0.0,0.51,0.36,0.2,0.17,0.0,0.55,1.14,2.27,0.41,0.0,0.83,1.11,0.58,0.0,0.75,0.44,2.14,1.41,0.63,0.15,1.64,1.99,0.49,0.28,0.4,0.51,0.24,0.12,0.48,0.31,0.92,0.78
hsa-miR-98-5p,1.01,0.38,0.4,0.22,1.12,1.29,0.12,1.49,1.54,0.24,0.96,2.16,0.61,0.0,0.26,0.36,0.8,0.0,0.59,0.28,0.38,1.14,0.0,0.0,0.5,0.74,0.14,0.0,0.32,0.26,4.63,5.11,0.45,0.15,2.46,1.44,0.24,0.19,0.5,0.51,0.0,0.0,0.36,0.1,0.79,0.65
hsa-miR-9899,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9901,1.01,1.15,1.59,1.76,0.94,0.52,2.09,1.49,4.62,2.01,0.96,4.33,0.31,0.42,1.54,1.45,1.59,1.0,2.97,1.79,2.03,3.41,1.24,2.78,0.83,0.93,0.58,0.81,0.43,0.79,0.36,1.41,0.72,0.92,3.59,1.11,5.71,3.48,3.08,3.47,2.95,2.54,2.52,2.55,1.58,1.82
hsa-miR-9902,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
