miRNA,SRR29397945,SRR29397946,SRR29397947,SRR29397948,SRR29397949,SRR29397950,SRR29397951,SRR29397952,SRR29397953,SRR29397954,SRR29397955,SRR29397956,SRR29397957,SRR29397958,SRR29397959,SRR29397960,SRR29397961,SRR29397962,SRR29397963,SRR29397964,SRR29397965,SRR29397966,SRR29397967,SRR29397968,SRR29397969,SRR29397970,SRR29397971,SRR29397972,SRR29397973,SRR29397974,SRR29397975,SRR29397976,SRR29397977,SRR29397978,SRR29397979,SRR29397980,SRR29397981,SRR29397982,SRR29397983,SRR29397984,SRR29397985,SRR29397986,SRR29397987,SRR29397988,SRR29397989,SRR29397990,SRR29397991,SRR29397992,SRR29397993,SRR29397994,SRR29397995,SRR29397996,SRR29397997,SRR29397998,SRR29397999,SRR29398000,SRR29398001,SRR29398002,SRR29398003,SRR29398004,SRR29398005,SRR29398006,SRR29398007,SRR29398008,SRR29398009,SRR29398010,SRR29398011,SRR29398012,SRR29398013,SRR29398014,SRR29398015,SRR29398016,SRR29398017,SRR29398018,SRR29398019,SRR29398020,SRR29398021,SRR29398022,SRR29398023,SRR29398024,SRR29398025,SRR29398026,SRR29398027,SRR29398028,SRR29398029,SRR29398030,SRR29398031,SRR29398032,SRR29398033,SRR29398034,SRR29398035,SRR29398036,SRR29398037,SRR29398038,SRR29398039,SRR29398040,SRR29398041,SRR29398042,SRR29398043,SRR29398044
hsa-miR-149-5p,0.0,0.8,1.91,0.84,0.0,0.79,0.0,3.04,0.73,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.24,0.75,0.14,0.37,2.44,1.16,0.63,0.28,0.7,1.15,0.3,4.11,0.0,1.28,1.58,0.0,0.46,0.0,1.13,0.72,1.51,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.24,0.0,0.0,0.0,0.0,0.82,0.65,0.0,3.96,0.38,0.51,0.33,0.8,0.0,0.09,0.0,0.32,0.61,0.25,0.0,0.34,0.34,0.0,0.0,2.28,0.0,0.0,1.6,0.0,1.72,0.49,0.0,0.0,0.0,0.0
hsa-miR-150-3p,3.1,0.0,7.64,2.52,2.83,1.58,0.0,3.31,1.47,0.0,5.08,0.0,4.45,1.93,0.0,3.49,0.0,3.64,2.34,3.68,0.0,6.02,0.0,0.0,2.25,1.2,0.0,0.0,0.0,9.36,0.0,0.0,0.73,1.73,0.83,4.5,0.21,0.6,2.28,1.33,1.39,0.22,1.55,6.34,0.75,1.37,3.96,2.07,3.7,0.0,1.83,7.87,2.63,1.43,1.51,0.75,4.74,1.56,0.92,0.0,1.03,0.0,0.0,0.0,1.94,0.43,0.0,0.92,3.33,3.73,0.0,0.87,0.0,2.47,2.33,1.02,0.31,0.3,1.57,0.61,0.0,2.27,0.61,4.55,4.24,2.37,1.37,1.47,6.21,4.55,0.0,0.0,2.4,3.28,1.38,1.55,0.0,4.63,6.74,0.0
hsa-miR-150-5p,562.37,384.29,357.4,269.33,355.65,849.51,75.74,501.33,1045.0,39.82,438.62,298.32,146.94,505.53,420.71,523.53,7.59,33.98,668.09,218.73,19.43,12.04,7.17,18.51,110.96,28.73,27.4,44.08,48.08,51.48,3.58,0.0,346.2,530.53,239.67,240.61,297.03,494.01,1703.59,641.78,760.0,411.41,670.49,2398.81,455.42,1627.88,1150.42,983.86,797.73,55.76,375.67,123.96,336.25,644.86,129.86,197.1,218.92,314.11,454.1,0.0,73.18,42.4,178.65,38.01,622.05,419.12,6.96,208.45,140.07,210.83,847.1,237.23,240.68,329.48,630.13,264.94,303.84,554.55,1927.86,520.54,0.0,1499.54,524.24,1390.78,408.91,810.77,454.54,942.65,148.93,488.67,333.69,604.46,659.71,417.88,468.28,471.99,158.03,382.26,276.05,101.96
hsa-miR-151a-3p,93.15,137.99,175.83,109.42,206.87,181.19,20.2,197.94,180.4,0.0,269.27,47.1,115.77,168.51,107.52,194.29,7.59,40.05,293.21,84.27,12.95,12.04,17.93,41.29,11.25,1.2,6.09,59.83,2.83,39.78,67.95,283.82,37.9,43.66,72.55,49.17,68.21,77.38,90.53,227.83,82.56,64.55,50.97,229.45,47.53,236.08,87.02,38.36,212.5,106.68,171.84,208.57,200.77,261.47,185.73,179.18,104.32,128.13,128.55,0.0,66.99,17.39,53.6,6.33,49.9,54.74,9.27,45.2,49.72,54.11,81.85,56.38,74.06,64.31,112.36,76.43,52.43,115.25,92.25,87.87,0.0,129.96,274.95,309.18,64.38,92.06,82.49,112.33,71.98,78.51,77.3,96.57,133.87,71.56,82.56,81.56,58.22,90.94,77.55,12.75
hsa-miR-151a-5p,555.77,1461.76,703.33,366.12,972.03,1024.24,201.98,913.49,2378.21,92.9,2145.68,926.36,1433.77,1698.57,804.03,1255.32,60.72,337.4,999.12,1090.87,51.81,51.16,50.2,172.28,360.63,74.21,203.94,607.71,107.48,156.78,125.18,0.0,217.19,689.16,341.45,367.11,353.25,398.58,872.19,1296.22,764.03,705.42,471.12,842.84,475.73,1786.18,1047.57,377.14,1272.08,295.79,1089.07,263.67,859.0,1116.27,300.49,817.51,802.98,956.95,783.35,0.0,389.59,167.41,126.25,19.0,588.56,376.66,41.73,125.44,197.37,72.39,362.57,202.97,235.31,264.68,1233.89,676.88,280.47,1222.85,1011.16,900.4,0.0,880.54,1828.74,1857.84,638.83,573.57,295.04,372.95,161.96,510.86,238.35,422.05,1139.06,596.51,661.66,533.65,135.45,263.12,539.03,121.66
hsa-miR-151b,204.53,4.01,21.02,199.47,141.69,15.96,60.6,1.38,321.93,6.64,191.37,0.0,164.75,263.84,231.39,143.1,0.0,6.07,202.17,1.38,0.0,15.05,10.76,2.85,0.75,0.0,0.0,66.12,19.8,32.76,0.0,0.0,113.7,20.73,258.01,35.28,218.31,205.92,2.39,171.94,273.22,349.14,248.31,156.81,14.44,182.11,33.62,117.84,226.22,60.61,7.31,102.32,130.22,147.68,72.48,171.71,180.99,2.49,196.99,0.0,2.06,1.09,2.38,24.07,17.68,132.54,30.14,53.5,91.26,48.51,130.13,88.26,95.56,138.03,205.49,9.43,262.89,18.39,323.02,272.0,0.0,9.07,19.55,11.13,0.0,287.76,163.26,222.45,89.98,13.65,140.43,128.76,23.65,13.11,177.52,277.16,19.6,89.25,26.13,80.53
hsa-miR-152-3p,42.3,97.88,68.8,54.71,113.36,46.55,2.52,83.65,158.4,13.27,82.98,47.1,102.41,76.07,105.18,107.03,15.18,42.48,102.76,161.63,0.0,12.04,0.0,14.24,9.75,4.79,6.09,40.93,5.66,30.42,10.73,0.0,22.59,24.97,17.28,22.9,18.69,16.93,39.92,91.53,28.7,14.78,37.33,64.57,24.82,77.53,56.04,54.59,78.93,31.52,79.06,49.19,31.9,68.23,43.79,76.9,74.29,33.28,49.94,0.0,20.61,3.26,10.72,16.47,22.65,11.94,2.32,4.61,6.06,14.93,22.92,18.65,26.88,19.79,70.35,46.62,19.02,51.65,56.88,28.83,0.0,56.71,93.48,118.15,55.18,71.6,32.17,118.93,19.24,77.37,33.5,39.34,46.09,37.15,52.57,25.29,13.07,21.89,31.61,11.59
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.02,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-153-3p,0.39,0.0,0.0,3.37,0.0,0.26,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.24,5.63,0.21,0.0,1.14,1.27,0.89,0.41,0.7,0.0,1.05,0.0,1.98,1.38,0.0,2.42,0.0,0.0,1.13,0.95,0.0,2.24,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.33,0.0,0.0,0.61,0.0,0.82,0.0,0.0,0.0,1.43,0.25,1.11,0.7,1.48,0.4,0.0,0.97,0.61,0.76,0.0,1.86,0.0,15.42,0.0,0.57,7.73,0.0,0.0,0.0,2.59,0.92,0.0,1.26,3.79,0.0
hsa-miR-153-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.13,0.0,0.05,0.0,0.15,0.0,1.32,0.0,0.53,7.27,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.03,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.57,0.0,0.0,0.4,0.0,0.52,0.19,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,55.5,74.61,93.65,115.31,96.35,38.77,65.64,57.97,17.6,0.0,23.71,47.1,80.15,78.0,100.5,102.38,41.75,155.35,78.99,124.79,61.53,21.07,17.93,69.77,19.49,2.39,30.44,50.38,25.46,154.44,64.38,0.0,16.76,51.51,25.8,27.78,26.87,21.95,27.99,136.48,53.99,25.2,59.42,0.58,52.19,91.12,81.09,76.14,79.72,80.01,72.67,100.35,41.66,24.81,80.03,73.91,111.44,40.12,60.12,0.0,25.77,10.87,17.87,43.08,47.66,34.25,6.96,45.2,25.47,65.3,47.47,51.39,37.63,36.11,117.92,214.5,43.78,88.12,50.33,45.16,0.0,30.79,49.49,40.23,295.01,60.02,117.4,132.88,127.21,257.7,130.13,289.71,143.88,133.83,167.01,25.39,166.94,165.87,153.41,31.86
hsa-miR-1537-5p,1.55,3.21,0.0,5.05,0.0,0.4,0.0,1.66,3.67,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,6.07,1.67,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.59,0.0,0.63,1.27,0.65,1.97,2.31,0.43,1.44,0.0,0.75,2.87,1.32,0.69,5.81,0.0,2.74,0.0,4.88,0.72,0.0,0.0,0.79,2.18,0.92,0.0,0.0,0.0,0.0,0.0,0.3,0.62,0.0,0.0,0.0,0.37,0.0,0.43,2.39,2.47,3.23,2.04,1.06,1.0,1.02,0.96,0.0,2.27,1.22,1.77,4.95,1.01,0.0,10.28,0.0,3.41,1.29,0.0,2.81,6.56,0.69,0.39,1.19,0.84,2.95,1.74
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.96,2.34,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.28,0.45,0.05,0.23,0.2,0.28,0.11,0.0,0.3,1.75,0.0,0.0,1.58,0.0,0.46,0.0,1.13,1.43,0.0,0.0,0.0,0.0,2.77,0.0,0.0,5.44,0.0,0.0,0.18,0.19,0.0,1.84,0.0,0.37,0.82,0.0,0.0,0.0,0.38,0.0,0.0,0.2,0.09,0.26,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.4,0.0,0.17,0.29,2.38,1.26,0.0,2.32
hsa-miR-1539,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-3p,1.16,4.81,0.0,0.0,0.0,0.26,0.0,0.28,5.87,0.0,3.39,0.0,0.0,3.85,0.0,1.16,0.0,0.0,3.68,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.24,0.0,0.56,1.12,0.27,2.14,2.41,0.28,0.64,0.0,0.9,1.12,5.27,0.39,1.85,7.27,0.46,0.0,3.0,5.25,4.53,4.48,0.79,6.22,1.85,0.0,8.25,0.0,0.0,0.0,0.18,0.24,0.0,0.0,0.0,0.75,0.0,0.22,0.0,0.99,3.16,0.51,0.64,5.12,0.74,0.47,0.0,0.65,1.83,0.0,0.0,1.44,0.68,2.2,0.0,0.0,0.0,3.58,0.0,0.0,3.1,0.97,0.0,0.0,0.0,0.0
hsa-miR-154-5p,3.88,10.43,28.67,2.52,2.83,4.62,10.1,6.9,16.13,6.64,6.77,15.7,4.45,13.48,4.67,6.98,0.0,3.64,7.03,6.45,9.71,3.01,14.34,5.7,0.0,0.0,3.04,9.45,0.0,18.72,3.58,0.0,0.73,7.07,0.83,0.0,1.48,4.34,1.46,8.04,2.67,0.41,5.19,1.15,0.75,4.74,3.3,2.07,12.41,43.64,9.6,3.94,11.26,9.54,15.1,27.62,21.34,16.17,12.02,0.0,3.09,0.0,0.0,0.0,1.64,1.19,0.0,0.0,0.0,6.34,0.82,2.17,0.0,0.0,19.24,5.35,0.98,18.69,2.31,4.07,0.0,5.19,14.66,6.33,0.71,7.1,9.58,2.2,0.62,9.1,3.87,10.73,5.61,4.37,20.34,2.86,1.78,8.84,7.16,0.58
hsa-miR-155-5p,4.27,8.02,7.64,5.05,14.17,12.26,0.0,6.35,9.53,0.0,25.4,0.0,13.36,16.37,4.67,20.94,0.0,4.85,10.04,7.83,0.0,15.05,7.17,0.0,10.5,0.0,3.04,6.3,14.14,2.34,3.58,0.0,0.0,7.38,2.96,1.5,4.51,6.67,9.28,4.28,5.45,1.93,2.35,7.49,2.41,5.61,2.64,5.8,4.49,0.0,7.77,1.97,7.13,9.54,3.02,5.97,3.16,3.73,0.0,0.0,0.0,2.17,3.57,0.0,8.18,6.88,2.32,0.0,4.24,0.0,1.64,5.2,1.19,1.98,12.63,3.06,2.47,8.24,18.38,4.47,0.0,18.15,23.22,28.08,2.83,6.76,3.08,1.47,3.1,0.0,0.0,0.0,2.4,3.82,4.31,2.52,2.38,3.79,0.0,9.27
hsa-miR-1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-3p,7.76,6.42,0.0,4.21,4.25,3.56,0.0,7.73,2.93,0.0,5.08,0.0,0.0,1.93,2.34,4.65,0.0,6.07,7.03,3.68,0.0,0.0,0.0,1.42,1.5,0.0,0.0,3.15,0.0,0.0,0.0,0.0,2.92,7.7,3.08,0.75,4.51,6.82,5.48,7.06,6.84,4.84,5.72,2.88,2.86,0.37,7.25,5.21,5.81,0.0,6.4,0.0,2.63,2.62,3.02,9.71,3.16,8.09,0.0,0.0,0.0,0.0,0.0,0.0,8.18,3.58,4.64,0.0,3.33,2.61,5.73,10.19,2.39,11.87,5.49,0.76,5.44,4.32,1.29,5.57,0.0,8.75,0.61,2.02,4.95,5.24,5.82,7.34,4.96,5.12,9.02,7.15,2.81,0.0,5.0,5.34,0.0,0.84,2.95,8.11
hsa-miR-15a-5p,8589.99,4803.28,1995.31,1685.86,1748.51,7145.29,98.47,3915.13,8294.03,33.18,5066.98,3438.53,2671.62,6140.47,3283.89,3705.45,140.42,1302.28,4220.38,3119.74,395.06,472.52,272.51,663.5,3821.44,167.57,1293.66,1637.34,1032.36,1429.73,507.86,141.91,1704.75,5255.08,2840.51,2437.28,3616.8,4325.41,5340.6,3392.68,6451.42,7145.11,3955.04,1301.74,3095.3,2552.76,5691.43,4369.54,4129.85,664.31,4196.32,755.59,3419.87,2374.25,1233.66,3667.98,3670.32,4459.45,3992.6,0.0,596.75,163.06,560.96,330.68,3395.18,4065.45,410.37,1179.7,2759.84,574.28,2689.43,1442.25,1706.87,1870.54,3895.5,2856.29,7622.66,4860.14,6931.23,5230.97,0.0,5218.73,6632.46,6346.7,2839.73,7565.37,3031.49,3846.95,1141.2,1993.94,1980.25,4127.47,1609.19,1885.12,3383.13,6363.37,1557.71,1598.52,1094.5,3510.75
hsa-miR-15b-3p,504.54,227.85,128.05,143.92,113.36,384.54,5.05,260.33,307.27,13.27,120.24,125.61,89.05,186.8,191.66,182.65,7.59,87.39,423.75,156.1,9.71,36.12,21.51,29.9,133.45,0.0,39.57,56.68,53.74,67.86,42.92,0.0,129.73,263.54,259.79,192.94,429.01,375.43,478.29,430.26,502.63,661.77,535.03,213.3,470.91,242.69,399.51,326.09,326.01,67.89,376.58,64.93,205.27,226.64,137.41,288.93,158.07,385.95,243.24,0.0,86.58,0.0,86.94,15.2,368.65,251.47,41.73,116.22,144.31,130.6,286.46,154.61,228.74,241.42,364.6,471.04,630.99,382.73,474.55,530.99,0.0,239.5,190.02,253.01,175.45,348.88,280.32,240.07,150.79,133.69,171.36,236.06,247.29,169.88,294.55,453.4,96.24,195.34,152.56,141.36
hsa-miR-15b-5p,2656.21,1853.28,330.64,495.74,209.71,2179.56,20.2,1104.25,2440.54,0.0,966.99,816.45,578.85,1829.53,761.96,1339.08,53.13,239.1,1633.73,536.0,84.19,177.57,43.03,125.3,690.51,43.09,334.83,503.8,325.26,463.32,85.84,236.52,357.13,1822.47,798.06,465.08,778.8,1346.97,1722.47,1654.51,2767.02,3511.01,1512.45,272.68,2022.77,1850.38,2581.02,2001.37,1503.59,341.85,1337.23,245.96,1089.04,949.75,386.56,896.65,613.3,1445.84,1092.25,0.0,210.25,30.44,227.48,55.75,1084.99,1424.68,115.92,243.5,199.19,155.98,739.88,333.29,293.84,487.8,1070.04,1303.83,2985.14,2428.72,2151.15,1690.89,0.0,1921.17,2444.63,2452.4,641.66,2248.88,806.39,1462.43,225.26,575.71,450.94,1427.09,236.07,455.03,482.76,2028.22,569.14,612.55,251.18,1785.5
hsa-miR-16-1-3p,8.54,12.84,9.56,17.67,1.42,8.57,7.57,7.73,8.07,0.0,8.47,0.0,4.45,5.78,11.69,12.8,0.0,13.35,13.39,1.84,6.48,15.05,0.0,11.39,0.0,0.0,0.0,15.74,2.83,18.72,14.31,0.0,8.75,8.17,12.78,24.4,13.12,9.44,13.29,18.92,14.56,11.53,18.93,0.0,20.76,8.85,13.84,16.33,9.77,16.97,15.08,11.81,11.26,5.01,18.12,13.44,19.76,15.24,15.72,0.0,0.0,0.0,5.96,12.67,19.14,8.84,11.59,6.46,9.7,11.94,22.1,16.48,10.15,27.21,17.29,26.49,13.5,14.17,8.31,15.5,0.0,5.19,3.67,6.33,29.71,9.13,16.43,16.89,28.55,12.52,20.61,17.88,26.05,21.3,18.61,14.81,24.36,11.79,13.49,8.69
hsa-miR-16-2-3p,522.01,203.78,95.56,121.2,69.43,438.34,25.25,385.11,497.2,0.0,257.41,329.72,102.41,329.31,294.5,237.33,11.39,84.96,500.73,186.95,29.14,33.11,21.51,61.22,353.13,20.35,152.2,132.25,73.54,131.04,39.34,0.0,307.57,588.96,586.92,381.0,517.46,696.41,1295.05,1233.1,1018.7,2073.79,1488.11,204.08,2222.51,532.99,828.7,1185.81,378.54,77.58,411.31,72.8,370.4,315.39,131.37,300.87,227.62,510.35,350.52,0.0,245.3,25.0,82.18,79.82,877.2,783.08,236.48,223.21,396.86,173.89,484.52,248.72,372.67,451.68,786.09,612.17,1002.57,769.68,821.4,790.92,0.0,447.56,285.95,306.14,267.42,774.0,342.61,385.43,122.25,226.42,188.1,289.71,214.02,269.85,393.83,820.72,144.96,194.92,207.35,457.67
hsa-miR-16-5p,9820.68,6021.15,3170.71,2094.07,2901.91,10510.64,340.85,4392.72,8087.23,510.96,3635.96,3501.33,2257.52,5644.57,2461.17,5846.12,4189.77,3016.0,6611.9,4363.96,5919.36,5489.69,5152.68,3663.49,10806.8,4927.69,6930.98,7465.65,9192.22,5344.52,5582.88,2885.53,2730.95,6645.65,3314.76,3783.73,3409.49,4821.81,5208.74,2596.84,5101.61,8161.01,2118.98,3555.27,2616.41,3399.86,5339.38,3764.59,3260.59,2344.47,3837.1,2638.66,3877.33,2571.31,3284.23,4498.93,3460.09,3829.05,3602.31,166.38,659.62,1554.55,2613.06,2024.64,2382.68,5119.15,4238.17,4355.39,6189.4,3288.21,3399.85,1705.72,3163.51,3738.11,3830.94,2756.94,7114.73,4605.32,8795.19,5283.58,0.0,12263.35,11059.2,11138.91,4118.1,7359.87,3424.08,3614.23,3684.22,3586.24,3923.14,4760.54,2541.83,3008.76,2966.89,6566.4,1945.65,5944.46,2700.22,4364.69
hsa-miR-17-3p,863.15,736.5,1074.1,1263.34,782.15,707.88,537.78,785.4,833.07,351.7,374.27,423.93,948.42,961.95,1007.37,682.92,269.45,1026.78,880.96,417.19,453.34,418.35,290.44,921.21,134.2,197.49,133.93,670.68,197.99,865.79,278.96,0.0,663.24,543.41,627.4,896.76,824.58,545.77,624.26,960.9,410.3,540.32,702.32,307.27,777.43,613.39,500.38,591.28,846.82,744.31,943.74,661.14,944.19,444.22,756.51,959.36,764.25,1047.14,482.77,0.0,460.71,175.02,216.76,240.73,767.7,634.91,204.03,431.66,615.76,640.33,610.57,825.32,834.33,1129.45,724.08,1216.96,552.28,569.83,445.19,663.37,0.0,802.11,810.8,425.05,817.82,602.06,1162.69,945.59,1312.47,960.84,627.44,951.39,1060.9,928.63,880.55,627.98,1132.93,905.56,1046.45,645.38
hsa-miR-17-5p,11021.1,5673.76,2901.23,7073.37,4760.94,8601.94,843.28,3539.41,12326.65,318.52,4298.13,2213.85,4020.79,7482.76,5027.51,3870.65,68.31,1388.45,2587.66,1100.08,187.81,319.03,236.66,2007.59,732.5,45.48,133.93,695.87,229.1,935.99,386.26,0.0,1139.9,2053.03,2679.31,1146.76,2371.18,2498.21,2988.88,2711.91,1593.71,2701.34,2777.07,4418.87,2898.72,811.07,2549.38,2484.25,1018.67,421.86,1695.99,645.4,791.83,598.1,1091.72,1318.47,905.72,932.69,1140.35,0.0,143.26,82.62,535.95,60.82,3611.7,7172.54,881.02,3172.92,3475.65,1508.28,2070.68,4782.77,1617.29,3891.97,2179.47,1587.88,2170.54,2792.66,2128.89,2837.27,0.0,9610.72,8877.3,5154.27,1521.03,3352.99,3315.92,2774.36,1848.63,1181.0,1298.69,1841.98,1065.71,656.05,1615.64,2204.06,624.39,735.9,646.92,889.27
hsa-miR-181a-2-3p,27.17,26.48,40.14,31.14,28.34,27.82,0.0,53.0,35.93,0.0,38.95,0.0,31.17,32.74,63.11,68.64,0.0,2.43,30.79,2.76,0.0,0.0,10.76,1.42,0.0,4.79,6.09,0.0,2.83,11.7,10.73,0.0,10.93,18.38,29.12,19.52,33.93,19.93,29.02,34.02,19.65,13.7,33.32,18.45,18.05,35.77,12.53,18.3,35.9,7.27,31.53,37.39,17.64,20.28,57.38,27.62,23.71,20.22,32.37,0.0,13.4,0.0,27.39,1.27,23.07,14.95,11.59,11.07,21.53,23.88,33.56,21.9,18.51,31.17,34.42,59.61,13.76,21.0,32.6,17.15,0.0,40.19,34.22,36.69,20.52,29.84,27.04,69.01,18.0,57.46,36.07,7.15,29.66,49.16,30.16,23.84,40.4,38.31,48.05,11.01
hsa-miR-181a-3p,24.45,63.38,49.69,38.72,51.01,34.68,12.62,40.31,33.0,0.0,20.32,47.1,57.89,37.55,46.75,81.44,3.8,27.91,29.45,17.04,16.19,9.03,7.17,14.24,5.25,0.0,3.04,18.89,0.0,11.7,7.15,0.0,16.03,11.94,13.02,27.03,18.9,12.28,14.7,34.25,11.43,5.34,12.51,19.02,11.13,17.33,14.5,19.08,31.15,0.0,23.76,47.22,16.89,16.94,24.16,20.9,22.13,29.55,18.5,0.0,5.15,8.7,0.0,8.87,13.02,10.7,0.0,10.15,4.85,35.08,29.46,28.19,26.28,7.42,19.54,25.22,4.74,19.9,22.35,5.97,0.0,24.63,31.16,30.61,9.9,11.83,18.82,25.7,20.48,64.28,25.77,28.61,38.88,34.41,40.16,10.29,18.42,19.79,26.97,6.37
hsa-miR-181a-5p,759.92,1003.66,1074.1,1094.17,1310.68,799.93,388.82,794.23,850.67,66.36,584.26,235.52,823.75,683.67,586.66,1279.75,113.85,1704.01,1318.43,1600.62,181.34,123.4,143.43,437.11,465.59,47.88,118.71,799.78,70.71,659.87,282.54,283.82,411.79,570.11,978.44,687.68,1012.63,606.29,1122.46,2677.37,1072.79,905.5,1195.2,884.35,1441.16,2259.22,976.37,1495.27,1987.45,775.83,1235.31,891.36,1115.31,1234.13,877.3,754.8,1791.69,1290.97,1040.46,0.0,368.98,144.58,426.38,112.76,776.48,1155.72,185.48,527.59,536.32,1039.6,1146.65,1182.46,682.03,628.3,1012.47,1146.64,322.85,1038.37,1005.25,746.58,0.0,572.66,786.97,880.21,1534.47,1067.51,1322.53,927.23,680.75,1173.04,654.5,586.57,1194.36,935.73,1247.67,871.84,692.71,1082.38,1092.39,465.78
hsa-miR-181b-2-3p,0.0,0.0,3.82,0.0,0.0,0.66,0.0,1.1,0.73,0.0,0.0,0.0,0.0,0.0,4.67,1.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.78,0.37,0.6,1.27,0.86,0.13,0.91,0.0,1.05,0.75,0.0,1.77,0.53,0.0,1.83,0.0,0.38,0.72,0.0,1.49,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.28,0.25,0.49,1.61,3.97,0.66,0.0,0.97,0.0,1.77,1.41,1.1,0.0,0.73,0.0,2.28,0.0,0.0,2.0,1.09,0.34,0.53,2.97,1.26,8.43,0.58
