miRNA,SRR14867395,SRR14867396,SRR14867397,SRR14867398,SRR14867399,SRR14867400,SRR14867401,SRR14867402,SRR14867403,SRR14867404,SRR14867405,SRR14867406,SRR14867407,SRR14867408,SRR14867409,SRR14867410,SRR14867411,SRR14867412,SRR14867413,SRR14867414,SRR14867415
hsa-miR-337-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0
hsa-miR-337-5p,3.02,0.0,0.0,0.0,5.25,0.0,0.52,0.0,0.0,0.0,0.0,1.57,6.31,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,9.42,0.0,10.05,10.48,7.5,5.87,3.91,24.81,0.0,2.24,0.0,9.39,0.0,3.22,0.0,3.99,9.22,8.41,0.0,0.0,10.07
hsa-miR-338-5p,1.88,0.0,0.0,0.0,3.37,0.0,0.0,2.11,4.73,2.61,2.71,0.0,0.0,3.01,0.0,0.0,0.0,6.79,0.0,0.0,0.0
hsa-miR-339-3p,10.25,13.99,2.86,13.1,8.25,11.74,3.13,7.04,0.0,1.49,4.52,4.7,8.01,1.5,4.54,1.08,9.22,0.0,0.0,0.0,7.8
hsa-miR-339-5p,2.41,8.06,5.44,13.1,4.5,0.0,0.0,0.0,0.0,2.24,2.11,7.04,2.43,1.4,1.78,0.0,0.0,0.0,0.0,4.37,4.55
hsa-miR-33a-5p,2.79,4.03,5.53,0.0,6.75,0.0,5.47,0.0,5.91,0.0,0.9,1.83,0.0,0.0,1.62,2.38,0.0,5.17,8.1,2.75,0.0
hsa-miR-33b-3p,0.45,0.0,1.84,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33b-5p,2.19,4.74,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,2.09,4.61,0.0,3.08,1.84,0.0,0.0,0.0,0.0,1.3
hsa-miR-340-3p,2.04,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-5p,129.53,15.18,108.39,111.59,47.24,66.3,28.15,48.39,40.19,46.26,54.86,104.75,57.74,47.02,46.33,38.54,25.81,50.44,46.29,47.38,33.14
hsa-miR-342-3p,13.57,73.29,50.27,24.62,30.74,13.17,42.74,27.63,17.14,47.01,53.51,6.39,23.29,42.29,32.48,40.6,47.93,30.72,37.72,32.99,30.21
hsa-miR-342-5p,34.15,15.18,37.54,38.77,23.62,17.92,35.96,16.01,41.96,42.16,23.96,18.52,28.38,55.28,33.93,23.97,24.27,30.07,26.15,28.78,22.09
hsa-miR-345-5p,160.37,259.96,118.99,211.65,121.1,67.89,62.03,110.86,169.03,55.59,171.82,148.98,127.36,129.68,121.81,266.03,155.15,164.89,282.59,257.27,119.87
hsa-miR-34a-5p,33.02,24.43,18.45,11.53,29.99,28.87,20.85,40.83,43.74,6.72,10.1,4.96,34.45,10.84,4.86,19.54,15.98,32.01,187.7,51.1,24.04
hsa-miR-34b-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-3p,0.0,0.0,1.75,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,0.0,15.42,0.0,0.0,8.25,10.63,7.56,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,11.52,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,17.04,19.92,6.92,9.43,13.12,14.28,9.12,25.69,30.14,29.1,17.03,4.3,5.58,15.46,11.58,13.39,10.14,0.0,10.18,20.86,8.45
hsa-miR-3605-5p,5.81,15.18,10.79,12.57,21.0,15.7,11.99,1.58,23.05,28.35,1.66,5.22,2.18,32.74,8.26,6.8,14.13,5.82,9.03,10.35,13.97
hsa-miR-361-3p,36.94,54.32,19.74,32.48,18.37,9.52,32.32,15.66,38.42,14.55,21.85,28.31,14.56,9.34,13.36,17.92,17.36,4.85,13.19,30.4,21.44
hsa-miR-361-5p,157.58,226.52,251.55,101.63,122.6,150.69,174.09,237.56,124.71,66.78,109.72,158.24,93.64,128.71,74.59,178.58,60.06,49.79,127.29,163.16,108.18
hsa-miR-3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62
hsa-miR-3613-3p,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-5p,2.49,0.0,0.0,5.24,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3614-5p,2.41,5.93,2.49,0.0,0.0,3.81,4.17,0.0,4.73,0.0,1.96,3.65,1.46,0.0,0.0,2.48,0.0,6.79,0.0,2.75,4.55
hsa-miR-3615,132.62,213.24,175.45,165.02,124.48,106.27,77.4,123.71,202.13,196.24,143.64,212.24,163.99,221.35,244.02,162.17,142.86,141.29,180.06,166.23,78.62
hsa-miR-3617-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3619-3p,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,0.0,4.74,0.0,8.38,3.0,4.44,0.0,2.46,0.0,0.0,0.0,3.0,0.0,1.5,1.3,3.24,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3620-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,1298.03,2931.0,2456.99,2082.98,2900.05,1865.5,1079.2,2871.54,1815.64,3958.66,2870.9,2466.57,3188.11,1720.56,2297.02,2270.24,1985.86,1752.09,1791.1,2939.72,577.28
hsa-miR-363-5p,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3648,1.58,0.0,0.0,0.0,0.0,0.0,11.73,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,1.29,0.0,0.0,0.0
hsa-miR-3657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,0.0,0.0
hsa-miR-3659,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-5p,1.88,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0
hsa-miR-365b-5p,0.83,0.0,0.0,0.0,3.0,0.0,0.0,3.52,0.0,0.0,1.51,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3663-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0
hsa-miR-3665,22.47,70.45,32.84,3.67,5.62,5.55,7.04,6.69,13.59,3.36,1.21,8.87,8.25,55.82,26.65,5.4,6.91,3.56,5.55,0.65,27.29
hsa-miR-3668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3675-5p,0.0,0.0,0.0,4.71,2.62,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3677-3p,0.0,0.0,4.43,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3677-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0
hsa-miR-3679-5p,0.98,0.0,4.34,2.62,2.62,0.0,5.47,0.0,0.0,0.0,1.51,2.09,2.43,4.4,0.0,0.43,3.38,0.0,5.55,0.0,2.27
hsa-miR-3682-3p,2.49,0.0,3.04,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,2.92
hsa-miR-3683,0.0,0.0,0.0,11.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3688-3p,4.83,0.0,7.56,0.0,14.25,11.42,0.0,0.0,0.0,23.88,13.87,0.0,0.0,3.86,7.94,5.07,2.76,0.0,3.47,4.85,0.0
hsa-miR-369-3p,6.94,0.0,27.86,7.86,8.25,21.89,18.24,26.92,4.14,6.72,17.33,11.22,14.31,8.48,6.48,0.65,4.15,20.05,0.0,3.4,6.17
hsa-miR-3691-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0
hsa-miR-3691-5p,0.98,0.0,0.0,4.19,0.0,0.0,6.25,0.0,0.0,1.87,0.0,1.83,0.0,0.0,2.51,0.0,0.0,0.0,0.0,4.69,0.0
hsa-miR-370-3p,7.31,36.53,24.26,0.52,5.62,9.83,9.38,3.52,0.0,0.0,3.62,5.35,3.88,9.23,2.83,1.84,0.0,9.38,0.0,1.62,0.0
hsa-miR-371b-5p,2.41,0.0,1.11,0.0,4.5,7.77,0.0,2.99,0.0,0.75,0.0,2.48,2.67,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0
hsa-miR-372-3p,0.0,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,0.0,0.0
hsa-miR-373-3p,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,9.95,9.96,9.87,11.0,2.25,7.3,0.0,17.42,0.0,7.09,5.43,1.17,2.18,8.7,0.0,4.1,0.0,0.0,0.0,0.0,13.32
hsa-miR-374a-5p,8.29,12.33,3.97,7.33,17.62,5.71,6.25,7.92,0.0,6.72,9.19,5.09,2.67,4.08,3.56,4.32,7.07,0.0,23.14,1.46,0.0
hsa-miR-374b-3p,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27
hsa-miR-374b-5p,0.0,0.0,0.0,0.0,1.5,1.43,0.0,4.58,0.0,1.87,0.0,0.0,3.15,0.0,1.46,2.16,0.0,0.0,12.03,0.0,0.0
hsa-miR-375-3p,204.85,508.54,68.35,515.51,338.93,226.03,98.77,337.69,267.74,44.02,200.91,17.74,123.24,64.94,92.33,379.29,41.63,46.24,183.53,276.18,429.14
hsa-miR-376a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0
hsa-miR-376c-3p,0.0,1.42,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-3p,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-5p,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0
hsa-miR-378a-3p,414.91,232.45,264.74,426.97,367.8,346.58,689.58,307.25,150.71,153.71,239.34,309.82,320.95,281.14,175.42,595.77,241.63,227.62,874.83,668.96,680.26
hsa-miR-378a-5p,4.83,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.59,0.0,0.0,1.17,0.0,3.44,0.0,3.56,0.0,0.0,10.41,0.0,2.92
hsa-miR-378b,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-378c,0.0,18.74,16.88,35.1,0.0,4.6,5.47,0.0,13.0,8.58,14.32,5.61,24.02,5.69,17.33,22.35,4.3,7.11,13.89,2.75,6.82
hsa-miR-378d,4.22,4.51,5.53,11.0,3.75,12.37,1.56,18.83,7.09,0.0,1.81,4.17,14.31,1.4,3.08,10.47,2.3,0.0,6.48,13.91,1.95
hsa-miR-378e,0.0,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,0.65,0.97,0.0,0.0,0.0,0.0,0.0,9.03,0.0,0.0
hsa-miR-378i,0.15,0.24,0.18,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.45,0.0,0.24,0.0,0.08,0.22,0.15,0.0,0.46,0.97,0.0
hsa-miR-379-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-5p,1.21,0.0,2.4,6.29,1.12,0.0,1.3,0.0,0.0,0.0,2.11,0.0,0.0,2.58,0.0,0.0,11.21,0.0,0.0,3.07,0.0
hsa-miR-380-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-380-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,0.0,0.0
hsa-miR-381-3p,8.37,23.48,27.3,12.57,12.0,5.71,6.52,8.45,0.0,3.36,4.37,9.0,0.49,6.66,4.78,0.0,12.29,1.62,10.41,4.53,0.0
hsa-miR-382-3p,1.28,0.0,0.0,6.81,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.49,2.25,0.0,0.0,0.0,1.62,0.0,0.0,0.0
hsa-miR-382-5p,19.45,0.0,28.78,14.14,3.75,25.06,15.12,29.74,12.41,2.24,3.92,7.83,8.73,9.77,5.59,12.2,4.61,31.36,1.39,6.14,0.0
hsa-miR-3909,0.0,0.0,0.0,0.0,3.37,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0,0.0,4.69,1.95
hsa-miR-3911,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3912-3p,3.02,8.78,0.0,0.0,7.87,0.0,0.0,0.0,0.0,4.85,2.56,4.7,6.55,0.0,1.3,5.29,1.69,0.0,0.0,5.66,3.57
hsa-miR-3913-3p,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3913-5p,1.51,0.0,0.0,0.0,7.87,0.0,0.0,0.0,0.0,5.22,1.81,2.35,5.09,2.47,0.49,6.91,0.0,0.0,6.94,0.0,0.0
hsa-miR-3914,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
hsa-miR-3917,0.23,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-3918,1.28,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-3919,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3922-3p,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3926,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3928-3p,5.58,2.13,0.0,0.0,0.0,0.0,2.35,3.87,0.0,0.0,1.66,0.0,0.0,0.0,0.4,2.38,3.23,0.0,0.0,0.0,0.0
hsa-miR-3934-5p,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0
hsa-miR-3939,0.0,0.0,2.49,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,8.41,0.0,0.0,0.0
hsa-miR-3940-3p,0.0,0.0,0.0,0.0,3.0,5.08,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-3942-5p,0.0,0.0,0.0,0.0,1.5,6.03,0.0,1.23,0.0,2.98,0.0,0.0,0.0,2.79,1.7,0.0,0.0,9.38,0.0,0.0,0.0
hsa-miR-3943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,8.22,10.2,4.52,1.57,1.5,2.22,2.61,2.64,0.0,0.37,0.0,2.48,1.46,9.77,3.4,1.4,5.22,0.0,2.08,0.32,4.87
hsa-miR-409-3p,60.92,41.03,178.12,24.62,6.0,0.0,9.38,48.57,0.0,16.79,57.27,32.87,32.02,31.67,21.46,17.27,11.83,68.54,21.99,16.01,8.12
hsa-miR-410-3p,5.13,10.44,64.29,3.67,0.0,0.0,15.9,16.37,18.32,11.94,11.15,16.7,9.46,13.96,8.18,1.51,10.91,30.39,4.86,6.14,7.15
hsa-miR-411-3p,0.0,0.0,0.0,3.14,0.0,0.0,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0
hsa-miR-411-5p,2.26,0.0,13.28,4.71,0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0,3.88,2.36,0.0,0.0,5.22,0.0,0.0,0.0,3.25
hsa-miR-412-5p,0.0,0.0,3.51,0.0,0.0,0.0,2.08,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-421,87.61,45.54,62.36,87.49,109.85,33.31,83.66,63.7,38.42,26.11,85.16,70.31,57.01,55.61,59.69,51.72,34.25,33.95,30.09,92.33,31.19
hsa-miR-423-3p,643.66,1101.05,1694.6,206.41,56.61,90.25,579.87,147.99,170.22,41.41,90.28,159.93,297.66,140.84,80.75,197.58,114.44,109.61,277.96,316.29,58.8
hsa-miR-423-5p,3929.9,9.49,15337.72,2175.18,16218.55,16078.42,10783.95,14359.62,20840.83,19692.95,13278.65,4473.3,495.85,6992.8,11367.42,29.26,8237.15,15715.1,12945.47,252.58,7611.53
hsa-miR-424-3p,40.11,35.58,38.28,67.06,47.24,42.83,62.55,57.9,60.28,68.65,54.11,51.14,63.56,70.31,22.43,58.73,28.42,27.16,15.97,29.91,21.44
hsa-miR-424-5p,3.77,0.0,2.58,0.0,0.0,0.32,1.82,6.34,0.0,4.85,1.06,2.74,1.46,5.9,3.4,4.86,0.0,0.0,5.32,0.0,0.0
hsa-miR-425-3p,94.55,151.33,179.6,120.49,109.48,81.37,128.22,74.44,37.83,90.28,129.62,99.66,92.18,61.19,103.34,91.56,94.93,89.24,77.53,97.83,38.01
hsa-miR-425-5p,1327.96,2559.79,1801.88,1661.77,1640.68,1389.65,818.85,1659.96,683.23,2162.69,2318.36,1865.06,2515.41,1270.88,1855.95,1622.44,1453.45,1270.01,1335.86,1804.1,695.86
hsa-miR-4265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4286,0.0,0.0,6.64,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.5,0.97,1.08,0.0,0.0,0.0,0.81,0.0
hsa-miR-429,1.58,11.86,1.38,2.62,0.0,0.0,1.56,0.0,1.18,0.0,4.52,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,1.46,3.9
hsa-miR-4306,47.8,65.94,35.51,22.53,61.86,40.92,82.35,0.0,7.68,50.36,27.13,45.92,73.02,76.32,73.46,32.07,12.75,0.32,26.62,0.0,18.84
hsa-miR-431-3p,1.81,0.0,7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-5p,13.04,10.91,43.08,6.29,0.0,0.0,5.21,6.86,11.82,0.0,7.99,1.96,0.0,16.64,0.0,0.0,3.99,9.05,6.02,1.29,0.0
hsa-miR-432-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-432-5p,57.9,29.65,72.96,11.0,0.0,22.21,34.14,32.73,11.23,2.61,10.85,21.79,21.11,62.26,10.45,7.67,6.61,67.57,24.76,7.11,8.77
hsa-miR-4326,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.45,2.87,0.0,0.0,0.0,0.0,1.38,0.0,0.69,0.0,0.0
hsa-miR-433-3p,8.29,0.95,31.36,0.0,1.87,16.65,4.17,3.52,4.14,10.07,0.3,7.17,4.12,12.56,3.64,1.4,0.0,31.04,6.48,2.75,2.92
hsa-miR-433-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-4421,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
hsa-miR-4432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-3p,2.56,0.0,5.07,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,1.17,0.0,0.64,0.0,0.0,4.76,0.0,0.0,0.0,0.0
hsa-miR-4433b-5p,11.08,0.0,16.51,0.0,0.0,0.0,0.0,4.22,0.0,1.49,0.0,10.96,0.0,1.18,1.05,0.0,3.23,7.76,0.0,0.0,4.87
hsa-miR-4435,1.28,0.0,2.49,0.0,3.0,0.0,2.87,0.0,0.0,0.0,0.0,0.52,0.0,2.58,0.0,2.38,0.0,1.29,0.0,1.94,0.0
hsa-miR-4437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-4443,0.98,0.0,2.95,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0
hsa-miR-4444,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4446-3p,27.22,3.8,48.06,2.62,4.12,0.0,5.73,0.0,0.0,2.24,0.0,13.44,7.52,2.15,21.14,4.21,2.61,0.0,4.63,0.0,5.52
hsa-miR-4450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4457,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4466,0.15,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.52,0.97,0.43,0.0,0.43,0.0,0.0,3.24,0.0,0.0
hsa-miR-4467,0.0,0.0,0.0,0.0,2.25,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2.16,5.84,0.0,0.0,0.0,0.0
hsa-miR-4471,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
