miRNA,SRR26713879,SRR26713880,SRR26713881,SRR26713882,SRR26713883,SRR26713884,SRR26713885,SRR26713886,SRR26713887,SRR26713888,SRR26713889,SRR26713890,SRR26713891,SRR26713892,SRR26713893,SRR26713894,SRR26713895,SRR26713896,SRR26713897,SRR26713898,SRR26713899,SRR26713900,SRR26713901,SRR26713902,SRR26713903,SRR26713904,SRR26713905,SRR26713906,SRR26713907,SRR26713908,SRR26713909,SRR26713910,SRR26713911,SRR26713912,SRR26713913,SRR26713914,SRR26713915,SRR26713916,SRR26713917,SRR26713918,SRR26713919,SRR26713920,SRR26713921,SRR26713922,SRR26713923,SRR26713924,SRR26713925,SRR26713926,SRR26713927,SRR26713928,SRR26713929,SRR26713930,SRR26713931,SRR26713932,SRR26713933,SRR26713934,SRR26713935,SRR26713936,SRR26713937,SRR26713938,SRR26713939,SRR26713940,SRR26713941,SRR26713942,SRR26713943,SRR26713944,SRR26713945,SRR26713946,SRR26713947,SRR26713948,SRR26713949,SRR26713950,SRR26713951,SRR26713952,SRR26713953,SRR26713954,SRR26713955,SRR26713956,SRR26713957
hsa-miR-520f-3p,0.0,2.14,2.0,0.0,0.66,0.0,1.51,0.28,0.34,0.23,0.0,1.37,0.78,0.0,1.94,0.0,0.0,0.0,0.38,0.0,0.46,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.7,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.51,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520f-5p,0.0,0.0,1.0,0.0,1.15,0.77,0.22,0.0,0.34,0.0,0.0,0.0,2.35,0.0,0.0,0.4,0.0,0.0,0.38,0.39,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1.01,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520g-3p,0.78,3.21,6.0,1.85,0.99,9.02,0.22,0.14,2.36,0.46,0.0,0.0,27.39,3.38,11.62,0.4,3.02,3.17,2.25,2.74,0.0,4.09,4.51,7.47,9.77,0.0,0.0,1.27,0.0,1.4,5.14,5.25,2.53,0.0,1.3,1.95,0.57,0.0,6.78,1.06,2.63,3.3,0.44,0.27,1.47,0.0,0.0,0.0,0.0,0.29,0.0,1.13,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.51,2.47,0.0,0.0,0.0,1.03,1.11,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
hsa-miR-520g-5p,0.0,1.07,2.0,0.93,3.95,2.84,0.65,0.55,0.67,0.46,0.0,0.0,7.04,0.56,0.0,0.4,0.0,0.53,0.38,0.39,0.23,0.0,0.5,4.22,4.89,0.0,0.0,0.0,0.0,0.0,2.74,1.31,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,1.47,0.0,0.73,0.0,0.0,0.0,0.95,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520h,0.0,0.0,1.0,1.85,0.99,2.06,0.0,0.55,0.0,0.69,0.0,0.0,2.35,0.56,0.0,0.8,1.51,0.0,0.38,0.0,0.23,2.04,2.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.27,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-521,0.0,3.21,0.0,1.85,1.98,1.29,0.43,0.55,1.01,0.92,0.0,1.37,3.13,1.69,0.0,0.0,0.75,0.53,0.75,0.39,0.23,1.63,1.0,2.92,9.77,0.0,0.0,0.0,0.0,0.0,0.34,2.62,0.0,9.34,0.22,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.69,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-522-3p,0.78,31.07,42.97,9.27,55.52,29.38,12.5,8.29,10.12,22.93,0.0,16.42,62.62,33.82,48.41,14.44,2.26,12.13,37.92,8.21,12.96,27.78,14.02,49.07,4.89,3.91,29.08,8.87,0.0,5.61,80.88,32.79,58.96,9.34,5.87,28.54,0.57,0.0,3.39,2.12,21.01,5.18,3.11,2.95,7.34,0.0,12.46,0.51,1.11,1.86,2.85,1.13,0.0,0.0,0.0,15.39,0.29,0.0,0.0,3.06,15.92,3.28,0.0,5.48,6.07,26.41,0.0,0.0,0.0,2.76,4.43,5.61,0.0,0.44,1.4,0.0,0.0,0.0,0.0
hsa-miR-522-5p,0.39,1.07,0.0,78.82,3.79,0.0,0.0,54.98,16.53,3.44,0.0,1.37,28.18,0.56,5.81,0.4,25.66,8.44,0.0,0.0,0.93,6.54,0.0,0.65,1079.66,70.3,0.0,121.6,12.11,0.0,2.06,2.62,0.0,196.05,0.0,0.0,3.14,0.0,0.0,2.47,0.0,0.94,0.89,0.0,1.47,0.0,7.33,0.0,0.0,0.29,0.0,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,7.09,0.0,0.0,0.0,0.0,11.04,1.66,0.0,1.08,2.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-523-3p,0.0,0.0,1.0,0.0,3.13,2.84,0.43,0.41,3.37,0.69,0.0,1.37,4.7,2.82,3.87,0.0,0.0,1.06,1.88,1.17,0.46,2.45,1.5,3.9,14.66,0.0,0.0,0.0,0.0,0.0,2.06,0.0,2.53,0.0,0.65,0.0,0.0,0.0,0.0,0.71,0.0,0.47,0.44,0.0,0.0,0.0,2.2,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-523-5p,9.78,21.43,49.96,0.0,1154.48,8.76,0.0,0.0,5.06,0.23,0.0,0.0,32.09,130.77,420.19,2.01,0.0,2.11,3.38,3.91,0.69,16.75,73.1,9.75,29.31,0.0,0.0,7.6,0.0,3.51,11.31,1.31,15.16,0.0,0.65,0.0,0.0,40.18,3.39,0.0,0.0,7.54,5.33,0.0,1.47,0.0,11.73,1.54,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,6.73,26.19,3.41,45.09,3.28,62.74,75.47,0.0,19.37,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0
hsa-miR-524-3p,0.39,0.0,9.99,0.93,9.06,5.15,1.51,0.0,1.69,0.92,0.0,0.0,1.57,0.0,5.81,0.4,0.0,0.53,0.75,0.39,0.0,0.0,0.0,1.95,0.0,0.0,0.0,2.53,0.0,2.11,4.11,0.0,1.68,9.34,1.52,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,1.47,0.0,2.2,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,8.19,0.0,0.0,0.51,1.41,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-524-5p,0.39,12.86,23.98,4.64,40.2,19.85,4.96,2.62,3.04,3.44,0.0,1.37,15.65,6.76,15.49,2.01,0.75,2.64,4.13,1.56,4.4,5.31,3.0,9.75,0.0,0.0,9.69,7.6,36.33,0.0,25.36,6.56,9.27,0.0,1.3,3.24,0.29,0.0,0.0,0.35,5.25,1.88,0.44,0.54,2.94,0.0,2.2,0.0,0.32,0.29,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2.65,4.92,0.0,6.32,1.01,11.27,0.0,0.0,13.74,0.69,0.55,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-525-3p,0.0,1.07,0.0,0.0,0.0,0.52,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.39,0.23,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-525-5p,2.35,30.0,49.96,16.69,102.15,42.53,6.68,10.64,11.81,11.92,72.89,8.21,50.09,18.6,46.47,6.42,3.02,8.97,11.26,15.64,13.65,13.89,10.51,34.12,29.31,3.91,43.62,5.07,0.0,3.51,73.0,2.62,12.64,9.34,6.52,7.13,0.57,0.0,3.39,2.12,23.63,6.12,3.11,2.15,5.87,0.0,7.33,0.0,0.63,1.72,23.72,2.83,0.0,0.0,0.0,0.0,0.58,0.0,0.0,3.75,13.26,4.92,0.0,10.54,6.58,15.14,0.0,0.0,0.0,3.1,0.55,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-526a-5p,1.96,13.93,224.84,0.93,36.74,6.44,0.43,7.18,2.02,25.22,0.0,2.74,95.49,0.0,120.06,10.83,0.0,0.53,1.13,1.17,30.31,0.41,1.5,5.2,444.56,35.15,14.54,0.0,84.77,0.0,112.07,23.61,5.05,37.34,0.0,2.59,0.57,0.0,0.0,1.06,0.0,7.54,0.89,2.41,17.61,0.0,20.52,8.23,0.0,0.0,0.0,0.57,3.61,0.0,0.0,0.0,0.29,0.0,0.0,0.0,18.57,45.88,62.74,0.84,17.72,39.8,47.23,0.0,13.74,6.21,0.55,4.67,0.0,0.44,0.0,0.0,0.0,0.0,0.0
hsa-miR-526b-5p,3.91,69.64,174.88,35.24,73.32,128.1,26.52,17.68,60.72,21.78,0.0,36.95,79.05,62.57,129.74,5.62,6.79,35.88,51.43,55.14,34.01,49.85,23.03,117.95,151.44,7.81,67.86,45.6,12.11,23.86,39.07,20.98,44.64,56.01,10.65,9.73,1.14,0.0,13.56,8.83,52.52,9.89,13.32,9.39,10.27,0.0,19.79,5.66,2.53,7.86,28.46,6.79,0.0,0.0,0.0,0.0,1.16,0.0,0.0,2.72,15.92,32.77,0.0,45.11,27.84,27.12,0.0,0.0,13.74,4.83,3.32,7.48,0.0,0.44,0.0,2.17,0.0,0.0,0.0
hsa-miR-527,0.0,0.0,3.0,0.0,1.65,1.29,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,9.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-3p,0.39,8.57,8.99,6.49,16.48,3.61,26.3,4.7,17.54,5.73,0.0,2.74,8.61,0.56,7.75,2.81,0.0,1.06,1.5,1.17,2.31,2.45,4.01,6.5,4.89,0.0,0.0,2.53,0.0,2.11,28.45,2.62,6.74,0.0,5.43,5.19,0.57,0.0,0.0,1.06,5.25,1.41,4.0,0.8,0.0,0.0,5.13,0.0,0.32,0.29,0.0,0.0,7.23,0.0,0.0,0.0,1.74,0.0,0.0,4.09,0.0,3.28,0.0,0.84,4.56,6.34,0.0,0.0,6.87,1.38,1.11,1.87,8.25,3.06,4.2,0.0,2.32,2.81,4.15
hsa-miR-532-5p,82.57,387.84,724.49,355.17,411.24,548.98,2128.16,491.35,1490.63,317.74,364.46,195.72,486.83,381.04,540.25,255.51,92.84,314.97,259.42,310.14,452.79,411.86,209.28,702.85,337.09,304.64,620.44,434.47,242.19,341.8,490.79,403.96,218.17,233.39,281.78,317.14,63.73,281.27,359.25,231.24,745.75,282.57,170.98,374.19,202.53,382.12,383.3,217.61,134.71,220.32,231.51,110.93,263.89,64.72,101.29,276.94,73.83,309.4,340.42,436.19,519.92,234.32,250.97,715.06,659.03,511.01,271.55,92.34,68.7,283.57,62.05,124.29,855.26,236.29,260.52,197.44,141.82,424.57,290.2
hsa-miR-539-3p,0.0,7.5,1.0,2.78,0.66,4.64,0.0,20.86,0.0,2.98,0.0,1.37,0.78,2.82,3.87,3.61,0.0,0.0,0.0,0.0,1.39,0.41,0.0,0.32,0.0,0.0,0.0,1.27,12.11,11.93,3.08,1.31,1.68,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.93,0.36,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-539-5p,1.17,0.0,0.0,0.0,0.16,2.32,0.0,20.31,0.0,0.23,0.0,0.0,1.57,0.56,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,1.4,0.69,0.0,0.84,0.0,0.22,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.73,0.0,0.32,0.43,0.0,0.57,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81,0.0,0.0,0.34,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0
hsa-miR-541-3p,0.39,0.0,0.0,0.93,0.82,1.29,0.0,7.18,0.34,0.46,0.0,2.74,0.0,1.13,0.0,0.8,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.7,0.0,0.0,0.84,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-541-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-542-3p,18.0,11.79,7.99,12.98,17.96,29.38,15.74,26.52,4.05,0.69,72.89,2.74,10.17,0.56,5.81,3.61,10.57,2.11,2.25,7.82,2.08,4.09,4.01,1.95,19.54,0.0,9.69,5.07,12.11,3.51,22.62,0.0,7.58,18.67,6.95,7.13,24.86,0.0,0.0,3.18,0.0,16.01,8.88,2.15,0.0,0.0,2.2,1.03,0.95,1.43,0.95,1.13,0.0,0.0,0.0,0.0,125.94,0.0,0.0,7.15,0.0,9.83,0.0,3.37,2.02,5.63,0.0,0.0,0.0,16.9,7.2,9.35,2.87,10.92,4.9,0.0,2.32,2.81,4.15
hsa-miR-542-5p,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-543,123.66,87.85,79.94,165.99,100.34,94.07,4.74,225.99,10.46,284.04,145.78,507.77,115.84,574.94,114.25,255.91,23.4,39.57,56.69,125.15,516.19,45.76,77.6,90.66,24.43,339.79,218.12,383.81,72.66,586.75,56.89,351.49,243.44,9.34,31.5,217.26,44.01,20.09,61.0,50.13,42.01,32.02,54.63,58.21,61.64,0.0,51.3,45.27,308.63,541.44,55.98,59.99,75.91,0.0,75.97,123.08,58.2,6.73,0.0,27.58,58.36,42.6,125.49,32.89,94.65,45.78,70.84,0.0,6.87,31.05,12.74,40.19,19.74,51.54,31.51,30.38,70.91,44.99,62.19
hsa-miR-544a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-544b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-545-3p,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.28,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-545-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548a-3p,0.0,13.93,4.0,9.27,1.65,0.77,0.65,4.28,2.02,5.04,0.0,0.0,0.78,1.13,0.0,10.43,0.0,0.53,0.38,0.39,4.86,0.41,0.0,1.62,0.0,3.91,0.0,2.53,0.0,8.42,1.71,0.0,1.68,0.0,0.0,3.89,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.54,2.94,0.0,1.47,0.0,0.32,0.57,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.42,2.02,2.82,0.0,0.0,0.0,1.38,0.0,0.0,0.36,0.0,0.7,0.0,0.0,0.0,0.0
hsa-miR-548aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ab,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.69,0.0,0.23,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ac,0.0,2.14,1.0,0.93,0.16,0.0,0.43,0.28,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ad-5p,0.0,0.0,1.0,0.0,0.16,0.0,1.29,0.14,0.34,3.44,0.0,0.0,3.13,0.0,19.36,0.0,1.51,0.53,0.38,0.0,0.46,0.0,0.0,0.97,0.0,0.0,0.0,1.27,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.35,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77,0.0,0.0,0.0,0.42,0.51,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.7,0.0,0.0,0.0,0.0
hsa-miR-548ae-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ae-5p,0.0,0.0,0.0,0.0,0.33,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ag,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.69,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ah-3p,0.0,0.0,0.0,4.64,0.0,1.55,0.0,5.53,2.7,2.29,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.39,1.39,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,2.11,5.48,0.0,3.37,0.0,0.65,0.0,0.0,0.0,0.0,0.35,0.0,1.41,0.44,0.0,0.0,0.0,0.73,0.51,0.0,0.43,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,2.17,0.0,0.0,0.0
hsa-miR-548ah-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.22,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,1.64,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
