miRNA,SRR17622163,SRR17622164,SRR17622165,SRR17622166,SRR17622167,SRR17622168,SRR17622169,SRR17622170,SRR17622171,SRR17622172,SRR17622173,SRR17622174,SRR17622175,SRR17622176,SRR17622177,SRR17622178,SRR17622179,SRR17622180,SRR17622181
hsa-miR-4734,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4740-5p,0.0,0.41,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.69,0.0,0.0
hsa-miR-4742-3p,0.26,0.0,0.0,0.22,0.34,0.0,0.0,0.57,0.37,0.0,0.0,0.0,0.65,0.0,0.0,0.3,0.69,0.0,0.35
hsa-miR-4743-5p,0.0,0.0,0.25,0.0,0.17,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-5p,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-4746-5p,0.26,0.0,0.0,0.44,0.0,0.19,0.31,0.85,0.37,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.34,0.0,0.35
hsa-miR-4748,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.34,0.0,0.0
hsa-miR-4749-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4749-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4750-5p,0.26,0.0,0.25,0.0,0.17,0.19,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4757-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4757-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4758-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-4762-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4765,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4766-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0
hsa-miR-4768-5p,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-3p,0.51,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-5p,0.0,0.41,0.0,0.44,0.0,0.0,0.16,0.0,0.74,0.0,0.68,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.88
hsa-miR-4775,0.77,0.0,0.74,0.0,0.0,0.19,0.16,0.28,0.19,0.48,0.0,2.31,0.43,0.0,0.0,0.89,0.34,1.06,0.0
hsa-miR-4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4781-3p,0.51,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4782-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0
hsa-miR-4783-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4786-3p,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4787-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4791,1.03,0.0,0.74,0.0,0.0,0.19,0.16,0.0,0.37,0.32,0.0,0.0,0.65,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-4794,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4795-3p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4796-3p,0.77,0.0,0.0,0.66,0.0,0.37,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4796-5p,0.0,0.0,0.49,0.22,0.34,0.37,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4797-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4798-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
hsa-miR-4799-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-3p,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-5p,0.0,2.89,0.0,0.0,0.17,0.0,0.0,1.13,0.0,0.0,0.23,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-4802-3p,0.0,0.0,0.0,0.0,0.17,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0
hsa-miR-4802-5p,0.0,0.0,0.49,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-3p,2.06,2.89,7.89,2.44,8.38,0.94,1.89,2.55,4.09,5.98,3.38,2.31,0.43,3.22,1.77,1.18,4.14,0.64,2.46
hsa-miR-483-5p,30.86,21.09,83.78,17.05,21.78,16.69,7.71,17.27,24.72,25.19,15.78,32.65,8.46,5.5,26.15,12.12,29.67,14.62,19.0
hsa-miR-484,257.39,48.79,82.55,73.73,56.96,92.81,28.33,99.64,50.56,20.19,34.93,5.2,62.01,11.14,41.66,13.31,53.13,29.02,98.18
hsa-miR-485-3p,0.26,3.31,5.17,0.0,0.84,0.94,0.16,2.83,0.37,0.32,3.83,0.0,1.3,0.27,2.22,0.0,0.0,0.64,0.7
hsa-miR-485-5p,14.14,16.54,34.74,15.94,16.08,11.81,3.31,15.29,8.92,8.56,10.82,2.31,9.54,3.22,13.29,6.21,15.18,8.05,14.08
hsa-miR-486-3p,97.46,2.07,19.96,21.7,3.69,3.0,6.14,32.55,16.54,0.97,2.25,0.58,10.41,1.48,11.52,15.08,6.21,2.54,20.41
hsa-miR-486-5p,1637.71,395.26,1112.58,845.4,21.61,124.87,389.68,2859.87,507.8,113.69,254.68,32.65,19.3,0.94,3.1,584.33,216.98,104.44,390.62
hsa-miR-487a-3p,0.77,0.0,0.25,0.0,0.34,1.31,0.47,0.85,0.19,0.16,0.9,0.0,0.65,0.0,0.0,0.0,1.38,0.42,0.18
hsa-miR-487a-5p,1.54,0.83,4.93,1.55,1.84,1.87,0.0,0.0,1.3,0.65,1.13,1.44,0.65,0.0,0.0,0.0,2.07,0.21,1.41
hsa-miR-487b-3p,9.0,3.72,4.44,3.32,9.38,4.87,4.88,3.68,6.88,8.4,3.16,2.02,2.82,5.1,0.0,0.59,11.38,0.42,4.75
hsa-miR-487b-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.37,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-488-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-489-3p,0.0,0.41,0.0,2.44,5.03,5.06,4.56,1.13,1.86,0.65,1.13,0.0,2.6,0.0,0.0,0.59,0.0,0.21,0.88
hsa-miR-489-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-490-3p,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0
hsa-miR-490-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-491-5p,0.0,0.0,0.25,1.11,0.5,0.19,0.31,0.28,0.56,0.0,0.0,0.0,0.22,0.13,0.0,0.0,0.0,0.21,0.0
hsa-miR-493-3p,6.43,11.99,11.83,3.1,6.7,18.0,3.31,2.55,6.13,10.17,6.99,3.76,3.25,5.64,2.22,4.44,11.73,0.85,4.05
hsa-miR-493-5p,15.17,9.92,21.93,5.09,19.1,22.87,4.09,8.78,17.66,12.76,10.14,4.05,9.32,3.76,14.18,0.0,11.38,3.39,8.97
hsa-miR-494-3p,26.23,0.0,11.83,13.29,18.09,20.81,10.39,6.23,16.17,16.31,6.54,0.87,5.64,11.28,0.44,0.0,11.38,3.18,10.73
hsa-miR-494-5p,0.26,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.37,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.42,0.35
hsa-miR-495-3p,33.17,25.63,44.11,21.92,23.12,30.75,11.49,20.1,19.7,21.96,20.51,5.2,16.69,13.42,6.2,2.66,17.25,12.92,14.96
hsa-miR-496,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-3p,0.0,0.0,0.0,0.22,0.17,0.0,0.31,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0
hsa-miR-497-5p,14.14,7.44,22.92,14.17,19.6,18.0,8.18,15.57,23.42,27.78,10.14,6.07,8.02,18.93,4.43,3.84,23.11,5.93,16.01
hsa-miR-4999-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4999-5p,0.51,0.41,0.49,0.0,0.17,0.94,0.16,0.0,0.56,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-499a-5p,0.77,0.0,2.46,11.96,7.04,12.94,27.86,6.51,0.0,13.73,0.0,0.0,7.8,3.76,0.0,0.0,3.79,4.45,6.16
hsa-miR-499b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5000-3p,0.26,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5001-3p,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.28,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-5001-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5002-5p,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.53
hsa-miR-5003-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5006-3p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,0.0,1.24,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0
hsa-miR-500a-3p,37.28,3.31,14.29,11.07,102.02,142.5,164.46,22.36,95.91,27.78,5.41,2.89,39.46,17.05,1.33,6.51,32.77,12.29,14.25
hsa-miR-500a-5p,0.0,0.0,0.0,0.0,1.01,3.0,2.2,1.13,0.56,0.65,0.23,0.0,0.22,0.0,0.0,0.89,0.34,0.21,1.06
hsa-miR-500b-3p,1.03,0.0,0.74,1.33,4.52,3.75,2.36,0.85,1.49,0.81,0.0,0.0,0.65,0.13,0.0,2.66,0.34,1.91,0.53
hsa-miR-500b-5p,0.0,0.0,0.0,0.66,1.84,3.56,4.56,0.57,1.3,0.32,0.68,0.0,0.43,0.4,0.0,0.0,0.0,0.42,0.0
hsa-miR-501-3p,46.54,18.61,26.12,42.73,77.73,88.87,70.82,47.27,62.08,19.22,10.37,3.47,53.98,5.77,3.1,10.05,22.42,19.7,14.96
hsa-miR-501-5p,3.09,1.24,1.72,1.11,8.71,4.5,5.67,1.42,4.65,0.81,1.8,0.0,2.17,0.13,0.0,4.14,2.07,6.14,0.88
hsa-miR-5010-3p,2.06,0.0,0.74,0.22,0.84,0.0,0.94,0.85,0.19,0.0,0.23,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0
hsa-miR-5010-5p,1.29,0.0,0.0,0.66,1.17,0.75,0.0,0.0,0.19,0.32,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.42,0.18
hsa-miR-502-3p,33.43,4.96,32.28,36.09,46.24,63.56,82.78,31.14,41.45,43.44,8.79,7.51,19.08,8.19,5.32,10.35,7.59,13.77,7.74
hsa-miR-502-5p,0.0,0.0,0.0,0.0,0.67,0.56,2.05,0.0,0.19,0.16,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.21,0.0
hsa-miR-503-3p,0.0,2.07,0.0,0.0,0.34,1.87,4.09,0.0,0.37,0.32,1.35,0.0,1.52,0.27,0.0,0.3,0.0,0.64,0.53
hsa-miR-503-5p,8.23,3.72,9.61,5.31,5.86,8.81,9.76,7.93,6.13,2.91,4.73,2.02,5.64,1.48,1.33,3.25,0.69,3.81,2.46
hsa-miR-504-3p,0.0,0.0,0.0,0.89,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.18
hsa-miR-504-5p,2.57,4.55,5.91,0.22,5.36,3.19,2.36,4.25,3.72,1.61,3.16,1.73,1.95,2.42,2.22,3.25,0.34,0.64,4.4
hsa-miR-505-3p,6.43,4.55,7.64,5.09,3.35,3.0,2.05,3.68,2.79,2.58,7.66,2.02,3.04,3.09,0.0,0.3,9.31,1.91,7.57
hsa-miR-505-5p,26.74,6.2,35.48,17.71,16.92,22.12,8.18,22.36,13.57,7.27,10.14,12.71,20.81,2.42,14.62,10.35,13.11,7.41,27.63
hsa-miR-506-3p,2.57,1.65,0.74,8.64,19.94,8.62,13.38,5.1,28.44,13.24,0.45,0.58,3.9,0.13,0.0,3.55,0.34,1.69,0.18
hsa-miR-506-5p,0.0,0.0,0.0,0.89,0.34,0.19,0.47,1.13,1.86,0.48,0.0,0.0,0.65,0.0,0.0,2.07,0.0,0.42,0.0
hsa-miR-507,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-508-3p,0.77,0.83,0.25,7.09,18.93,6.56,5.04,6.51,19.89,2.58,0.68,2.02,5.85,0.0,0.0,3.25,1.03,6.78,1.06
hsa-miR-508-5p,0.0,0.0,0.25,1.77,3.35,0.75,3.78,0.0,3.16,0.81,0.0,0.0,2.6,0.27,0.0,1.18,0.0,1.48,0.0
hsa-miR-5088-3p,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5088-5p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-509-3-5p,34.46,1.24,3.94,11.07,25.97,20.06,20.14,5.94,31.23,18.41,0.45,0.0,13.66,1.34,0.44,3.25,1.03,18.22,1.58
hsa-miR-509-3p,14.14,0.41,3.45,6.42,20.44,14.06,15.58,8.21,40.71,15.99,0.68,3.18,9.54,0.27,0.0,1.18,0.0,6.14,0.53
hsa-miR-509-5p,0.26,0.0,0.0,1.99,6.2,2.06,7.71,2.55,14.13,5.49,0.0,0.0,0.87,0.0,0.0,0.59,0.0,0.0,0.0
hsa-miR-5090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-5091,0.26,0.41,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
hsa-miR-510-3p,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-510-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-3p,2.06,0.83,0.25,0.22,0.5,1.12,0.16,0.57,0.74,1.13,0.68,0.0,1.08,0.4,0.0,1.48,0.34,0.21,0.0
hsa-miR-511-5p,18.77,13.23,16.76,12.84,6.2,41.81,6.92,7.36,7.25,7.11,7.21,4.62,11.27,2.68,6.2,6.21,27.6,8.05,10.21
hsa-miR-512-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513a-3p,0.0,0.0,0.0,0.66,0.17,0.0,0.0,0.0,0.37,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513a-5p,0.0,0.0,0.0,0.44,0.34,0.0,0.79,0.0,0.37,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-513b-5p,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513c-5p,1.03,0.0,1.72,0.66,3.02,2.06,2.52,1.13,8.55,0.97,0.0,0.29,4.55,0.0,0.0,2.66,0.34,1.91,0.0
hsa-miR-514a-3p,13.37,2.07,4.93,88.79,248.6,245.62,208.69,65.11,316.91,177.16,4.28,51.43,118.81,4.97,1.77,61.51,5.17,151.9,1.06
hsa-miR-514a-5p,0.0,0.0,0.0,0.66,2.51,2.62,1.42,2.83,4.83,2.58,0.0,0.29,1.3,0.13,0.0,0.0,0.0,2.12,0.18
hsa-miR-514b-3p,0.0,0.0,0.0,0.89,0.67,0.0,0.47,0.0,0.19,0.48,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-516a-5p,0.26,0.0,0.0,0.0,0.17,0.0,0.16,0.85,1.86,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-516b-5p,1.54,0.0,0.99,0.0,0.0,0.56,0.0,0.0,0.37,0.16,0.0,0.0,0.0,0.54,1.33,0.0,0.0,0.0,0.0
hsa-miR-5187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-5187-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.16,0.0,0.0,0.0,0.68,2.6,0.0,0.0,0.0,0.0,0.34,0.0,0.18
hsa-miR-5188,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5189-3p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518e-5p,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5192,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5193,0.51,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-5194,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5197-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.34,0.0,0.0
hsa-miR-519a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-520c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0
hsa-miR-520f-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-520f-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-522-3p,0.0,0.0,0.0,0.66,0.17,0.0,0.0,0.85,0.0,0.32,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-523-5p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-526a-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-526b-5p,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-3p,2.31,0.0,2.46,1.33,15.75,8.81,14.48,3.11,5.39,2.75,0.68,0.29,5.64,1.21,0.0,0.3,1.38,3.18,1.76
hsa-miR-532-5p,562.1,316.71,516.49,786.94,1790.16,2480.6,2416.28,815.53,1317.27,550.86,191.57,105.47,951.33,180.96,91.29,383.54,459.5,480.91,275.55
hsa-miR-539-3p,0.0,2.07,4.93,0.66,1.34,3.75,1.73,0.0,3.53,2.1,2.7,0.0,0.65,0.81,0.0,0.0,2.07,0.0,2.46
hsa-miR-539-5p,0.77,0.0,0.0,0.0,0.5,0.37,0.31,0.0,0.0,0.48,0.9,0.0,0.0,0.13,0.0,0.0,1.38,0.0,0.0
hsa-miR-541-3p,0.0,0.0,0.0,0.0,0.34,0.37,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-542-3p,9.51,14.47,11.83,6.2,18.43,34.87,27.38,7.08,14.87,5.33,9.24,0.87,11.92,5.77,1.77,3.84,6.55,3.81,6.33
hsa-miR-542-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.19,0.32,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-543,10.54,27.29,42.38,5.54,6.7,6.37,1.26,16.14,3.53,3.23,21.86,11.56,4.77,3.62,6.65,10.05,10.69,4.66,17.6
hsa-miR-545-3p,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-545-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548a-3p,0.51,0.0,0.0,0.66,0.34,0.0,0.0,0.0,0.56,0.16,0.68,0.29,0.0,0.0,0.0,0.59,0.0,0.64,0.18
hsa-miR-548a-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548aa,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ab,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.18
hsa-miR-548ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ad-5p,0.26,0.0,0.49,0.0,0.5,0.0,0.31,0.57,0.93,0.32,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
