miRNA,SRR16775346,SRR16775347,SRR16775348,SRR16775349,SRR16775350,SRR16775351,SRR16775352,SRR16775353,SRR16775354,SRR16775355,SRR16775356,SRR16775357,SRR16775358,SRR16775359,SRR16775360,SRR16775361,SRR16775362,SRR16775363,SRR16775364,SRR16775365,SRR16775366,SRR16775367,SRR16775368,SRR16775369,SRR16775370,SRR16775371,SRR16775372
hsa-miR-371a-5p,0.0,0.22,0.0,0.0,2.96,2.15,0.0,0.37,1.78,1.65,3.68,2.04,4.36,20.1,4.77,14.41,1.13,11.04,18.84,0.0,0.0,0.0,0.16,0.44,0.0,0.0,0.0
hsa-miR-372-3p,8.13,4.53,6.71,5.55,56.17,60.41,56.45,68.99,51.25,62.55,42.01,34.56,43.33,372.58,393.42,354.62,434.83,489.84,407.58,3.09,1.4,1.15,8.81,7.27,9.18,7.28,12.26
hsa-miR-372-5p,0.0,0.0,0.0,0.0,0.0,0.21,0.29,0.0,0.22,0.0,0.0,0.12,0.0,0.94,0.27,0.14,0.28,0.32,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-373-3p,0.46,0.0,0.18,0.0,0.0,1.29,0.87,2.21,0.89,2.36,1.0,0.84,1.23,6.75,6.95,7.48,8.88,10.93,6.78,0.0,0.0,0.0,0.33,0.0,0.19,0.0,0.0
hsa-miR-373-5p,0.0,0.0,0.0,0.0,0.0,0.21,0.14,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.27,0.28,0.14,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,0.0,0.0,0.0,0.18,0.27,0.43,0.43,0.37,0.45,0.47,6.36,4.32,3.27,0.63,0.95,0.69,1.13,0.64,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-5p,0.0,0.22,0.35,0.89,1.08,1.72,0.72,2.21,0.89,0.24,21.76,18.12,16.22,5.65,7.09,5.27,4.37,7.64,4.22,0.0,0.23,0.19,0.16,0.22,0.0,0.24,0.0
hsa-miR-374b-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.22,0.0,0.17,0.12,1.77,0.16,0.27,0.14,0.14,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374b-5p,0.23,0.22,0.0,0.36,0.0,0.0,0.58,0.0,0.22,0.0,14.56,3.36,2.32,5.5,0.68,7.21,5.21,5.73,5.28,0.0,0.0,0.0,0.16,0.0,0.0,0.24,0.0
hsa-miR-375-3p,0.23,1.94,0.88,0.36,4.57,3.87,5.63,4.06,5.57,5.43,39.34,32.76,37.34,24.02,36.96,34.09,36.21,29.51,41.0,0.97,1.87,3.83,1.63,1.98,0.38,1.94,1.69
hsa-miR-378a-3p,1.63,7.54,8.83,8.23,19.62,21.5,19.06,19.19,17.6,21.01,248.06,197.4,240.38,89.65,102.14,97.56,94.12,108.92,136.86,1.93,0.93,1.34,1.63,1.76,3.06,2.67,2.11
hsa-miR-378a-5p,0.0,0.0,0.18,0.36,0.27,0.64,0.43,0.0,0.67,0.47,6.53,3.72,6.81,3.45,3.68,6.24,4.93,5.2,4.52,0.0,0.0,0.38,0.0,0.0,0.19,0.24,0.0
hsa-miR-378b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378c,0.0,0.43,2.12,0.0,0.81,2.15,0.87,0.74,0.67,1.18,14.56,4.32,17.58,11.15,1.36,3.88,8.6,0.96,8.29,0.19,0.0,0.38,0.16,0.0,0.19,0.0,0.0
hsa-miR-378d,0.0,0.65,0.0,1.25,1.08,0.64,0.58,2.21,2.9,0.0,10.55,8.4,8.72,1.88,2.05,5.13,1.41,9.45,3.92,0.19,0.23,0.19,0.16,0.22,0.0,0.73,0.0
hsa-miR-378e,0.0,0.0,0.0,0.89,1.88,0.21,2.02,0.0,0.0,0.71,0.67,0.36,3.13,0.16,0.14,0.0,0.14,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
hsa-miR-378f,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.0,0.0,0.0,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378j,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-5p,0.0,0.22,0.18,0.0,0.0,0.0,0.14,0.0,0.0,0.24,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-381-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-382-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-383-5p,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3909,0.23,0.0,0.0,0.0,0.0,0.21,0.14,0.37,0.22,0.47,4.52,2.88,4.77,2.51,3.41,2.22,3.95,2.76,4.97,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-3910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3911,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-3912-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3913-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3916,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.32,0.3,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-3917,0.23,0.22,0.35,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.41,0.16,0.41,0.0,0.14,0.21,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.14,0.0,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3920,0.0,0.0,0.0,0.0,0.54,0.21,0.0,0.74,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.23,0.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-3922-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3928-3p,0.0,0.0,0.18,0.18,0.0,0.0,0.14,0.0,0.0,0.24,0.33,0.24,0.55,0.16,0.55,0.14,0.14,0.32,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3929,0.23,0.43,0.18,0.18,0.27,0.43,0.72,0.37,0.22,0.0,2.68,2.64,4.09,1.57,2.86,2.36,3.66,3.18,3.77,0.0,0.0,0.19,0.0,0.0,0.19,0.24,1.27
hsa-miR-3934-5p,0.46,0.0,0.18,0.18,0.0,0.0,0.14,0.0,0.45,0.24,0.5,0.48,0.27,0.31,0.27,0.42,0.14,0.21,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3936,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.27,0.55,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3938,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.12,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.12,0.27,0.16,0.0,0.0,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3940-3p,0.23,0.0,0.0,0.0,0.27,0.0,0.14,0.0,0.0,0.24,1.51,0.96,0.82,1.26,0.95,0.55,1.13,0.32,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
hsa-miR-3940-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.22,0.0,0.17,0.36,0.41,0.16,0.0,0.0,0.14,0.21,0.15,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-3941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3942-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.27,0.0,0.0,0.0,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3944-5p,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.28,0.14,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,226.33,51.08,56.87,54.93,147.28,172.21,178.87,153.48,175.8,172.77,260.45,178.8,251.15,423.92,397.38,472.27,395.09,442.71,369.14,167.04,148.6,174.84,139.51,214.56,227.31,241.67,236.73
hsa-miR-409-3p,0.0,0.22,0.35,0.18,0.27,0.0,0.14,0.37,0.22,0.24,0.0,0.12,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-421,0.0,0.65,0.53,0.72,1.61,1.29,1.15,1.11,1.11,1.89,14.4,10.8,10.36,5.18,2.05,3.74,4.23,6.58,4.37,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.42
hsa-miR-423-3p,2.56,8.41,9.71,12.53,59.93,46.87,57.17,69.36,60.38,37.06,459.64,115.2,187.1,84.63,263.87,277.29,25.5,241.84,151.34,22.4,5.84,12.05,5.87,8.59,5.36,4.12,6.34
hsa-miR-423-5p,6.04,0.22,6.36,15.75,3.23,44.07,16.6,10.7,40.77,47.91,91.73,73.44,73.18,62.49,18.14,37.28,50.87,15.92,119.83,11.39,11.45,16.45,10.12,0.0,10.91,8.25,12.26
hsa-miR-424-3p,0.0,0.22,0.18,0.54,1.61,0.86,0.72,1.11,1.78,0.71,6.86,6.0,9.13,3.3,4.23,4.16,2.68,3.29,5.28,0.19,0.23,0.0,0.16,0.22,0.38,0.0,0.42
hsa-miR-424-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.72,0.95,0.16,0.14,0.0,0.42,0.21,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-425-3p,0.7,1.08,0.53,0.54,2.15,1.93,1.59,1.84,1.34,1.42,18.75,16.92,17.72,10.36,11.59,9.42,11.55,11.89,9.19,0.0,0.0,0.38,0.0,0.0,0.19,0.0,0.42
hsa-miR-425-5p,1.39,5.17,5.12,5.37,11.56,12.04,11.98,13.28,9.14,12.98,91.73,84.12,76.58,82.12,93.69,97.84,111.6,113.7,65.57,1.54,2.1,1.91,3.1,1.76,2.68,2.67,1.69
hsa-miR-4254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4267,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4273,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4276,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.24,0.0
hsa-miR-4283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,2.4,1.77,0.31,0.14,0.42,0.28,0.42,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-429,3.49,8.41,7.59,11.09,16.66,17.2,15.01,19.92,18.27,18.88,269.82,230.04,256.87,191.71,215.05,210.36,221.36,225.71,197.31,2.51,2.34,1.72,3.75,2.42,2.1,3.4,2.96
hsa-miR-4296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4306,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.24,0.0,0.12,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.16,0.0,0.0,0.0,0.42
hsa-miR-4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-4326,0.0,0.43,0.0,0.18,0.27,0.64,0.87,0.0,0.0,0.94,3.52,5.04,5.04,3.61,4.36,4.43,6.2,4.14,7.99,0.19,0.0,0.38,0.16,0.0,0.19,0.0,0.0
hsa-miR-433-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-4423-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4423-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4424,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4426,0.46,0.43,0.18,0.36,0.0,0.21,0.14,0.0,0.0,0.0,1.0,0.96,2.32,2.2,1.09,1.25,1.27,1.27,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4429,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-3p,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.14,0.0,0.0,0.11,0.3,0.0,0.0,0.0,0.0,0.22,0.19,0.0,0.0
hsa-miR-4436b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.16,0.0,0.14,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4443,0.23,0.22,0.0,0.0,0.0,0.43,0.58,0.37,1.11,0.24,5.19,2.52,3.95,2.98,1.36,1.39,1.69,1.38,1.51,0.0,0.23,0.19,0.0,0.22,0.57,0.73,0.0
hsa-miR-4444,0.0,0.22,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.12,0.14,0.31,0.27,0.14,0.14,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4446-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.14,0.0,0.14,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4449,0.23,1.51,0.18,1.61,0.54,1.29,1.15,1.11,0.67,0.71,0.17,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.58,0.47,0.96,0.16,0.22,0.38,0.97,0.0
hsa-miR-4451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.12,0.14,0.16,0.14,0.0,0.0,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4463,0.0,0.0,0.18,0.0,0.0,0.21,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.23,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4466,0.93,0.0,1.06,0.18,1.08,1.29,1.01,0.74,0.45,1.42,0.17,0.12,0.14,0.79,0.27,0.0,0.42,0.32,0.15,0.39,0.7,0.38,0.49,0.22,0.77,1.46,1.27
hsa-miR-4467,0.0,0.0,0.0,0.0,0.54,0.64,0.14,0.0,0.22,0.0,0.5,0.36,0.82,0.0,0.14,0.14,0.14,0.11,0.0,0.0,0.47,0.19,0.0,0.0,0.0,0.0,0.0
