miRNA,ERR1682041,ERR1682042,ERR1682043,ERR1682044,ERR1682045,ERR1682046,ERR1682047,ERR1682048,ERR1682049,ERR1682050,ERR1682051,ERR1682052,ERR1682053,ERR1682054,ERR1682055,ERR1682056,ERR1682057,ERR1682058,ERR1682059,ERR1682060,ERR1682061,ERR1682062,ERR1682063,ERR1682064,ERR1682065
hsa-miR-24-2-5p,0.0,6.52,0.0,0.0,101.97,0.0,0.0,0.0,0.0,0.0,6.57,13.0,0.0,33.2,0.0,3.49,16.58,20.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,21.32,153.11,222.9,53.55,33.99,198.4,151.42,46.77,41.8,86.63,135.71,221.0,212.15,514.67,189.98,90.74,182.38,141.35,145.67,75.42,113.2,219.51,0.0,159.22,0.0
hsa-miR-25-3p,0.0,35.83,65.01,0.0,0.0,31.33,0.0,3.34,0.0,21.66,43.78,0.0,37.44,83.01,25.33,10.47,16.58,10.1,17.14,25.14,18.87,48.78,0.0,25.14,0.0
hsa-miR-25-5p,10.66,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,0.0,18.87,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87,0.0,0.0,8.38,0.0
hsa-miR-26a-5p,3240.35,8183.34,9612.35,4062.52,4044.73,6860.45,443.43,972.22,2107.84,3302.62,6476.95,5798.01,4205.56,8085.27,8992.58,3259.53,5537.82,11136.58,2690.54,2187.3,2169.61,15170.36,4614.86,10165.17,3711.66
hsa-miR-26b-3p,0.0,0.0,4.64,0.0,0.0,6.96,10.82,0.0,5.97,10.83,15.32,0.0,0.0,0.0,0.0,6.98,0.0,30.29,17.14,50.28,0.0,24.39,0.0,16.76,0.0
hsa-miR-26b-5p,277.14,866.55,1054.11,711.52,271.91,762.27,21.63,110.25,155.25,378.99,1343.98,520.0,474.22,1427.79,1241.23,415.29,1202.07,2665.51,908.27,452.55,226.39,1804.83,834.6,1189.99,586.05
hsa-miR-27a-3p,181.2,237.81,195.03,38.25,101.97,438.57,43.26,36.75,53.74,64.97,310.82,416.0,374.38,564.47,658.61,244.29,306.74,474.54,85.69,201.13,37.73,365.84,147.28,326.83,195.35
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,181.2,579.87,496.87,114.76,339.89,487.3,54.08,66.82,125.4,703.84,720.15,1144.0,1035.79,2208.09,1114.57,610.73,1417.62,1837.59,676.92,930.23,1207.43,999.98,441.85,1332.45,195.35
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-28-3p,31.98,61.9,97.52,22.95,0.0,80.06,10.82,3.34,47.77,54.14,118.2,13.0,62.4,116.22,38.0,31.41,16.58,60.58,102.82,125.71,75.46,121.95,49.09,50.28,0.0
hsa-miR-28-5p,21.32,94.47,139.31,30.6,0.0,48.73,32.45,10.02,0.0,21.66,48.16,52.0,12.48,116.22,113.99,20.94,49.74,90.87,51.41,25.14,94.33,170.73,49.09,83.8,0.0
hsa-miR-296-3p,0.0,3.26,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,2.19,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,6.57,0.0,0.0,0.0,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,522.29,964.28,1081.97,596.75,339.89,501.22,86.52,240.55,119.42,541.41,1109.77,975.0,1073.23,3021.6,1583.2,1085.35,1707.77,3776.14,1550.92,100.57,1773.42,1585.33,1276.45,1265.41,781.4
hsa-miR-29a-5p,21.32,3.26,0.0,0.0,0.0,0.0,10.82,0.0,5.97,21.66,2.19,0.0,0.0,0.0,25.33,0.0,0.0,0.0,0.0,50.28,37.73,0.0,0.0,16.76,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,5.97,0.0,2.19,0.0,0.0,16.6,0.0,0.0,0.0,40.39,0.0,0.0,0.0,24.39,0.0,25.14,0.0
hsa-miR-29b-2-5p,21.32,9.77,37.15,7.65,0.0,31.33,0.0,0.0,17.91,10.83,26.27,0.0,12.48,16.6,0.0,6.98,16.58,20.19,51.41,125.71,37.73,73.17,0.0,58.66,0.0
hsa-miR-29b-3p,1652.15,1804.77,1838.88,1285.32,1937.39,762.27,75.71,277.3,292.59,1331.88,1972.2,2054.0,1896.87,2639.75,1874.51,1399.44,1782.38,4321.36,2193.56,1106.22,1245.17,2658.47,1669.2,1550.34,586.05
hsa-miR-29c-3p,842.06,1022.92,1207.35,757.42,815.74,396.8,86.52,177.07,125.4,693.01,1339.61,884.0,1048.27,1311.57,924.59,868.98,1193.78,1645.75,1096.78,251.41,830.11,1902.39,981.88,787.74,586.05
hsa-miR-29c-5p,63.95,140.08,213.61,122.41,101.97,83.54,86.52,33.41,23.88,216.57,148.85,104.0,124.79,215.83,101.32,111.68,190.67,282.71,154.24,628.54,377.32,195.12,147.28,108.94,0.0
hsa-miR-301a-3p,10.66,22.8,9.29,0.0,0.0,27.85,0.0,0.0,11.94,0.0,15.32,13.0,0.0,33.2,38.0,17.45,16.58,0.0,0.0,0.0,0.0,73.17,0.0,16.76,0.0
hsa-miR-302d-3p,0.0,0.0,0.0,0.0,33.99,3.48,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.0,0.0,98.19,0.0,0.0
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,10.94,26.0,0.0,0.0,0.0,10.47,24.87,10.1,0.0,0.0,37.73,0.0,49.09,33.52,0.0
hsa-miR-3065-5p,0.0,22.8,23.22,38.25,0.0,3.48,0.0,3.34,0.0,32.48,59.1,13.0,0.0,66.41,0.0,13.96,24.87,80.77,0.0,0.0,37.73,24.39,0.0,16.76,0.0
hsa-miR-3085-3p,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,245.16,403.95,538.66,221.87,101.97,348.07,64.89,93.55,143.31,487.27,345.85,585.0,274.55,464.86,620.61,251.27,232.12,333.19,102.82,326.84,358.46,804.86,441.85,762.6,195.35
hsa-miR-30a-5p,6480.7,12656.17,23176.44,7834.32,7919.51,8499.86,1103.17,2579.22,2740.79,8251.13,7702.73,18005.02,9908.65,22346.55,26509.11,9345.86,17086.01,20809.14,7111.95,10961.66,14904.25,29340.75,14188.23,17598.4,6055.87
hsa-miR-30b-3p,0.0,9.77,18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-30b-5p,1812.04,2971.02,5019.78,2249.31,2855.1,2098.86,421.8,688.24,985.25,3107.71,2657.32,6019.01,2483.4,7172.15,6788.76,3085.04,3846.63,7723.92,2853.35,4927.72,6942.74,18292.24,5203.99,13668.09,2539.56
hsa-miR-30c-1-3p,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,12.48,33.2,0.0,0.0,0.0,0.0,8.57,0.0,18.87,24.39,0.0,0.0,0.0
hsa-miR-30c-2-3p,0.0,29.32,27.86,15.3,0.0,6.96,0.0,3.34,11.94,0.0,13.13,26.0,0.0,66.41,12.67,17.45,24.87,10.1,8.57,50.28,0.0,48.78,98.19,25.14,0.0
hsa-miR-30c-5p,4252.96,8603.59,14859.67,5416.7,4384.62,7184.15,767.89,1560.23,3845.46,6182.93,5270.87,10660.01,7287.97,13663.61,16161.31,5751.3,9525.39,14236.24,4738.44,7894.41,13715.69,34438.18,10506.16,21176.75,4688.42
hsa-miR-30d-5p,2547.51,3674.69,7355.54,2738.95,3161.01,3191.8,389.35,708.28,1415.18,3172.68,4161.09,6422.01,3569.11,7587.2,7916.0,3643.42,6905.7,9006.19,2947.6,3997.49,7716.25,20536.08,4516.67,10944.53,4102.36
hsa-miR-30e-3p,0.0,22.8,13.93,45.9,0.0,10.44,0.0,3.34,5.97,10.83,48.16,26.0,12.48,49.81,101.32,69.8,41.45,20.19,8.57,25.14,56.6,48.78,49.09,67.04,0.0
hsa-miR-30e-5p,309.11,645.02,1063.4,359.58,475.85,591.72,54.08,130.3,95.54,335.68,766.11,1170.0,511.66,1245.16,1304.56,589.79,1094.3,1302.46,582.67,603.39,735.78,1438.99,834.6,1240.27,390.7
hsa-miR-31-3p,31.98,117.28,106.8,76.51,169.95,80.06,0.0,26.73,11.94,21.66,43.78,78.0,174.71,83.01,164.65,52.35,33.16,121.16,68.55,50.28,56.6,121.95,98.19,108.94,0.0
hsa-miR-31-5p,309.11,443.05,478.3,275.43,475.85,379.4,335.28,63.48,197.05,454.79,201.38,325.0,499.18,547.87,683.94,226.84,281.87,434.15,145.67,402.26,207.53,1390.21,1276.45,1139.71,586.05
hsa-miR-3115,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135b,10.66,0.0,4.64,7.65,0.0,10.44,10.82,6.68,0.0,10.83,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,10.44,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,0.0,6.52,9.29,15.3,33.99,0.0,0.0,0.0,0.0,0.0,4.38,0.0,12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.73,24.39,0.0,0.0,0.0
hsa-miR-32-3p,10.66,3.26,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.33,0.0,8.29,20.19,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-32-5p,53.3,61.9,51.08,15.3,0.0,48.73,10.82,10.02,11.94,32.48,30.64,26.0,112.31,132.82,63.33,48.86,132.64,111.06,8.57,0.0,0.0,73.17,49.09,67.04,0.0
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,149.23,371.38,756.91,198.92,237.93,612.6,724.63,250.57,382.16,736.32,490.31,416.0,436.78,630.88,430.63,209.39,348.19,323.09,342.74,930.23,679.18,951.2,540.04,703.94,586.05
hsa-miR-320b,10.66,6.52,0.0,7.65,0.0,0.0,0.0,0.0,5.97,0.0,13.13,13.0,12.48,16.6,12.67,0.0,0.0,0.0,0.0,50.28,0.0,0.0,49.09,8.38,0.0
hsa-miR-320c,0.0,0.0,4.64,0.0,0.0,10.44,0.0,0.0,0.0,0.0,0.0,0.0,12.48,16.6,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320d,0.0,0.0,4.64,0.0,0.0,6.96,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.73,0.0,0.0,0.0,0.0
hsa-miR-323a-3p,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,25.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,9.77,18.57,0.0,0.0,27.85,10.82,0.0,5.97,21.66,2.19,0.0,12.48,0.0,0.0,6.98,0.0,20.19,0.0,0.0,18.87,0.0,0.0,8.38,0.0
hsa-miR-324-5p,10.66,13.03,32.51,30.6,33.99,24.36,10.82,6.68,23.88,32.48,100.69,13.0,0.0,66.41,25.33,24.43,33.16,151.45,111.39,0.0,56.6,24.39,147.28,8.38,0.0
hsa-miR-326,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,0.0,9.77,13.93,7.65,0.0,13.92,0.0,3.34,17.91,10.83,8.76,0.0,0.0,0.0,12.67,6.98,8.29,20.19,0.0,0.0,0.0,73.17,49.09,25.14,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.0,0.0,10.44,21.63,0.0,0.0,10.83,13.13,0.0,0.0,0.0,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-3p,0.0,16.29,18.57,0.0,0.0,6.96,10.82,0.0,5.97,0.0,8.76,13.0,0.0,16.6,12.67,3.49,0.0,10.1,17.14,0.0,0.0,0.0,98.19,25.14,0.0
hsa-miR-331-5p,0.0,6.52,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-3p,0.0,16.29,9.29,0.0,0.0,20.88,0.0,0.0,5.97,0.0,10.94,13.0,0.0,0.0,0.0,3.49,24.87,0.0,0.0,0.0,0.0,24.39,0.0,0.0,0.0
hsa-miR-335-5p,159.89,276.9,362.2,68.86,0.0,529.07,43.26,26.73,137.34,259.88,947.79,91.0,124.79,332.04,177.32,164.02,331.61,292.8,68.55,150.85,150.93,439.01,98.19,410.63,195.35
hsa-miR-337-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,0.0,3.26,23.22,7.65,33.99,10.44,10.82,10.02,0.0,54.14,0.0,0.0,24.96,0.0,0.0,73.29,99.48,0.0,34.27,75.42,0.0,0.0,0.0,16.76,0.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,18.87,0.0,0.0,8.38,0.0
hsa-miR-339-3p,0.0,3.26,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.09,0.0,0.0
hsa-miR-339-5p,21.32,55.38,69.65,15.3,0.0,20.88,64.89,3.34,29.86,64.97,85.37,78.0,62.4,33.2,126.66,52.35,33.16,141.35,77.12,226.27,132.06,73.17,0.0,108.94,0.0
hsa-miR-33a-3p,0.0,13.03,0.0,7.65,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,50.66,10.47,8.29,10.1,0.0,0.0,0.0,24.39,0.0,0.0,0.0
hsa-miR-33a-5p,10.66,0.0,9.29,30.6,0.0,3.48,0.0,0.0,0.0,32.48,37.21,78.0,0.0,49.81,0.0,10.47,8.29,50.48,34.27,0.0,18.87,48.78,0.0,25.14,0.0
hsa-miR-33b-5p,0.0,0.0,0.0,15.3,0.0,3.48,0.0,0.0,0.0,10.83,4.38,0.0,0.0,16.6,0.0,10.47,0.0,10.1,0.0,50.28,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,21.32,9.77,0.0,7.65,33.99,0.0,0.0,0.0,0.0,21.66,10.94,0.0,12.48,33.2,0.0,3.49,8.29,0.0,0.0,0.0,0.0,24.39,0.0,8.38,0.0
hsa-miR-340-5p,10.66,35.83,37.15,61.21,33.99,27.85,0.0,10.02,5.97,21.66,30.64,65.0,37.44,182.62,164.65,52.35,107.77,272.61,59.98,0.0,18.87,195.12,0.0,58.66,195.35
hsa-miR-342-3p,95.93,312.74,366.85,168.32,67.98,445.53,54.08,23.39,346.33,292.36,407.13,247.0,187.19,282.24,227.98,97.72,331.61,191.84,265.63,251.41,547.12,878.03,294.57,569.85,0.0
hsa-miR-342-5p,10.66,3.26,4.64,0.0,0.0,0.0,10.82,0.0,0.0,0.0,2.19,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-345-5p,0.0,19.55,13.93,7.65,0.0,0.0,0.0,0.0,0.0,10.83,6.57,13.0,0.0,0.0,25.33,0.0,0.0,30.29,8.57,125.71,56.6,24.39,0.0,8.38,0.0
hsa-miR-34a-3p,0.0,13.03,4.64,0.0,0.0,10.44,0.0,0.0,0.0,0.0,8.76,52.0,0.0,33.2,0.0,3.49,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,106.59,244.33,283.26,137.71,1223.62,247.13,10.82,20.05,89.57,270.71,547.22,169.0,661.41,315.44,329.31,237.31,240.41,323.09,179.94,251.41,452.79,926.81,441.85,477.67,1758.16
hsa-miR-34b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34b-5p,0.0,0.0,0.0,0.0,0.0,10.44,0.0,0.0,0.0,0.0,0.0,13.0,0.0,16.6,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,0.0,32.58,46.44,30.6,33.99,59.17,43.26,3.34,23.88,86.63,45.97,39.0,37.44,49.81,50.66,6.98,58.03,121.16,68.55,201.13,37.73,73.17,0.0,108.94,0.0
hsa-miR-361-5p,74.61,55.38,162.53,61.21,0.0,118.34,0.0,30.07,29.86,10.83,109.44,104.0,137.27,116.22,139.32,132.61,248.7,171.64,137.1,25.14,113.2,414.62,49.09,175.98,195.35
hsa-miR-3613-3p,0.0,9.77,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,16.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3615,0.0,9.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,8.57,25.14,0.0,24.39,0.0,8.38,0.0
hsa-miR-3616-3p,0.0,0.0,0.0,0.0,33.99,0.0,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,10.66,35.83,23.22,15.3,67.98,17.4,0.0,3.34,0.0,32.48,35.02,65.0,0.0,66.41,50.66,94.23,198.96,232.22,25.71,100.57,37.73,121.95,0.0,25.14,0.0
hsa-miR-362-5p,0.0,13.03,9.29,0.0,0.0,13.92,0.0,16.7,5.97,43.31,10.94,0.0,0.0,33.2,63.33,27.92,8.29,0.0,0.0,75.42,94.33,24.39,0.0,33.52,0.0
hsa-miR-3620-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,0.0,22.8,125.38,7.65,67.98,31.33,21.63,0.0,0.0,43.31,148.85,26.0,0.0,116.22,101.32,13.96,74.61,302.9,59.98,0.0,56.6,0.0,0.0,50.28,0.0
hsa-miR-363-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3648,10.66,0.0,4.64,15.3,0.0,3.48,43.26,0.0,0.0,0.0,0.0,0.0,24.96,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,31.98,100.99,143.95,84.16,0.0,100.94,10.82,6.68,23.88,43.31,177.3,0.0,24.96,282.24,12.67,94.23,16.58,30.29,8.57,50.28,0.0,146.34,0.0,259.79,0.0
hsa-miR-365a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87,0.0,0.0,0.0,0.0
hsa-miR-365b-3p,31.98,16.29,41.79,0.0,67.98,76.58,0.0,10.02,23.88,54.14,15.32,52.0,37.44,149.42,151.99,10.47,339.9,928.89,505.55,100.57,75.46,487.79,49.09,0.0,0.0
hsa-miR-3664-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39,0.0,0.0,0.0
hsa-miR-3665,0.0,3.26,18.57,30.6,33.99,10.44,10.82,3.34,23.88,10.83,4.38,13.0,24.96,0.0,0.0,3.49,0.0,10.1,0.0,0.0,0.0,0.0,49.09,8.38,0.0
hsa-miR-3679-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0,0.0,20.19,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-374a-3p,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-5p,0.0,6.52,9.29,0.0,0.0,6.96,0.0,0.0,0.0,0.0,10.94,0.0,0.0,49.81,25.33,17.45,24.87,50.48,8.57,0.0,0.0,0.0,0.0,16.76,0.0
hsa-miR-374b-3p,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374b-5p,106.59,237.81,13.93,7.65,101.97,3.48,10.82,0.0,11.94,86.63,378.68,143.0,0.0,49.81,0.0,20.94,149.22,70.68,128.53,25.14,18.87,536.57,147.28,385.49,0.0
hsa-miR-374c-3p,0.0,0.0,0.0,0.0,33.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374c-5p,0.0,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-375-3p,10.66,110.76,626.89,298.38,0.0,167.07,0.0,6.68,5.97,411.47,1186.38,13.0,37.44,464.86,113.99,76.78,265.28,1807.3,976.82,0.0,0.0,48.78,0.0,25.14,0.0
hsa-miR-375-5p,0.0,0.0,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376a-5p,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376b-3p,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,3.49,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376c-3p,0.0,9.77,0.0,0.0,0.0,20.88,0.0,0.0,0.0,0.0,10.94,0.0,24.96,33.2,0.0,20.94,0.0,141.35,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-377-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378a-3p,234.5,237.81,250.76,68.86,101.97,320.22,400.17,120.27,47.77,454.79,190.43,182.0,511.66,464.86,164.65,296.64,116.06,343.29,179.94,754.24,1056.5,341.46,441.85,293.31,0.0
