miRNA,SRR12004720,SRR12004721,SRR12004722,SRR12004723,SRR12004724,SRR12004725,SRR12004726,SRR12004727,SRR12004728,SRR12004729,SRR12004730,SRR12004731,SRR12004732,SRR12004733,SRR12004734,SRR12004735,SRR12004736,SRR12004737,SRR12004738,SRR12004739,SRR12004740,SRR12004741,SRR12004742,SRR12004743,SRR12004744,SRR12004745,SRR12004746,SRR12004747,SRR12004748,SRR12004749,SRR12004750,SRR12004751,SRR12004752,SRR12004753,SRR12004754,SRR12004755
hsa-let-7a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85,0.0,0.0,0.0
hsa-let-7a-5p,3689.91,3799.45,2890.71,2482.49,2060.81,2696.55,3027.2,4260.97,2976.25,3753.47,3067.66,7478.01,13574.44,2464.16,17986.37,6034.89,16815.24,6077.88,2093.55,28476.64,2015.88,2443.5,2613.49,2312.81,3353.11,3735.9,2259.61,4115.89,3357.41,2429.4,2706.7,3486.94,2923.48,2027.89,3839.37,2458.85
hsa-let-7b-5p,1502.34,1508.96,1400.06,621.5,894.29,1593.05,1459.91,2453.15,751.06,687.78,816.64,1706.2,2163.68,697.52,1543.89,1088.52,1723.31,2947.22,1198.53,3359.1,1346.48,1947.0,1598.89,2019.46,497.38,1558.06,872.23,2377.01,1172.48,2891.89,1905.67,1593.36,1669.65,2507.32,715.18,1629.57
hsa-let-7c-5p,295.96,0.0,169.42,200.94,270.83,189.21,185.06,134.84,58.89,315.72,159.69,1326.67,899.76,166.44,2773.6,268.44,1014.32,384.45,96.0,933.16,218.38,45.53,194.76,231.51,156.1,384.61,91.71,168.61,273.12,220.68,355.92,424.7,89.94,210.66,257.21,182.27
hsa-let-7d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.02,2.35,52.59,0.38,18.92,36.99,20.72,0.0,12.29,0.76,0.0,0.0,0.0,0.0,43.59,39.21,0.0,134.74,0.0,0.0,48.71,132.21,31.73,0.0,0.0,0.0,0.0,42.25
hsa-let-7d-5p,312.05,205.33,74.12,89.95,2.82,52.93,206.76,438.91,191.14,16.43,203.68,32.66,39.02,122.51,140.98,216.72,549.23,7.64,36.7,1253.24,167.9,166.95,213.75,288.06,114.78,391.96,36.1,123.65,66.1,78.64,257.29,242.6,350.22,167.07,125.47,344.02
hsa-let-7e-5p,106.16,100.28,131.77,44.39,31.03,138.93,118.8,14.98,222.04,184.27,65.98,218.48,1120.27,127.14,703.18,87.43,437.68,167.39,70.58,11.11,63.65,73.72,202.5,30.16,35.2,303.77,83.91,133.16,3.48,106.65,144.08,24.2,66.66,53.27,114.18,165.37
hsa-let-7f-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7f-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7f-5p,4574.58,3880.63,1889.49,2443.93,2153.91,2618.48,2838.71,3514.09,2309.17,3008.17,2261.54,9423.34,12762.18,2247.45,13262.62,4324.53,14531.36,7806.78,2848.81,25087.69,2714.9,1975.18,2919.35,2706.44,2066.04,4329.97,2083.01,3487.27,3279.13,2628.94,3094.35,3829.81,3299.09,2527.9,3416.54,2864.43
hsa-let-7g-5p,1019.79,950.26,848.27,622.67,668.6,1055.86,509.48,1515.39,766.51,821.58,1008.85,2305.72,4564.42,510.29,4168.45,1843.34,3523.18,2612.45,755.26,7480.55,1179.68,1334.49,1392.88,604.03,769.79,2025.96,976.63,1015.14,659.3,675.3,1360.21,1168.65,988.25,1547.25,764.11,1111.73
hsa-let-7i-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.66,0.0,0.0,0.0,0.0
hsa-let-7i-5p,3487.23,2024.67,1457.71,2183.42,1358.36,2255.94,1928.27,2296.67,2202.98,2764.05,2201.3,7747.17,13070.77,1799.0,15873.95,3738.41,10400.34,5043.76,2340.59,25540.39,1756.9,2367.62,2789.98,2422.91,1871.68,3531.35,2204.97,2556.87,2931.21,2084.38,2870.51,2146.56,3117.1,2334.19,2549.54,2429.88
hsa-miR-1-3p,61.12,189.42,0.0,0.0,0.0,38.37,0.0,0.0,0.97,0.0,21.04,0.0,186.81,15.03,32.8,110.82,98.31,0.0,56.47,340.21,208.5,0.0,80.16,0.0,71.93,3.67,34.15,0.86,0.0,29.0,92.62,120.44,103.69,0.0,0.0,84.5
hsa-miR-100-3p,0.0,0.0,0.0,38.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-100-5p,25501.21,17166.76,16966.58,23824.85,12621.61,26969.45,16984.29,16535.05,17815.01,25658.09,21718.45,66208.18,87670.5,13948.19,98745.21,27278.29,50902.3,42130.16,16898.02,169913.52,19788.95,15089.21,26544.86,17604.33,17614.9,21349.78,14001.56,25523.72,16569.6,14766.61,27394.61,19392.83,20735.2,18105.72,24252.04,15377.15
hsa-miR-101-3p,225.19,191.01,303.54,301.4,356.87,553.07,226.18,597.06,382.29,164.32,217.07,457.62,290.26,168.17,914.37,256.12,545.45,460.12,193.4,1439.32,176.68,765.36,312.89,204.36,388.72,758.2,157.08,525.73,494.04,590.76,556.61,471.96,458.15,773.62,207.03,455.07
hsa-miR-10395-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-5p,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.69,0.0,0.0,0.0,0.0,52.32,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,35.39,133.7,0.0,0.0,1.41,0.0,0.0,0.0,47.3,0.0,0.96,0.0,7.09,0.0,397.05,190.86,1.89,0.0,156.7,640.85,0.0,107.32,30.23,286.56,0.0,126.16,23.42,63.99,0.0,0.0,39.45,196.5,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,1.88,0.0,0.0,1.15,0.0,2.84,0.0,0.0,1.39,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106b-3p,135.11,270.59,50.59,0.0,29.62,247.43,228.47,143.72,0.0,45.77,0.0,370.9,455.2,78.59,26.47,0.0,135.18,191.08,67.76,1622.61,159.12,196.22,0.0,136.49,48.97,51.45,131.71,166.88,50.45,299.31,90.91,178.64,148.13,397.1,37.64,341.61
hsa-miR-106b-5p,57.91,0.0,35.3,0.0,0.0,44.99,23.99,0.0,39.58,0.0,0.0,12.76,0.0,24.27,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02,57.57,0.0,54.48,0.0,0.0,50.6,0.0,52.9,0.0,0.0,62.77
hsa-miR-107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,16.43,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.69,46.09,0.0,0.0,29.41,0.0,0.0,0.0,0.0,24.35,0.0,0.0,38.61,0.0,0.0,0.0,21.73
hsa-miR-10a-5p,36873.33,31985.73,11858.14,42358.79,21249.95,15822.04,41749.06,68638.29,22881.29,17844.82,39359.42,72255.53,15483.92,3276.11,25785.81,102577.11,19281.56,79196.7,76362.96,10208.52,14459.01,17810.24,81171.59,27461.85,12348.8,24659.42,19514.97,86314.4,30345.41,180754.21,57673.44,62015.8,33585.58,62530.42,17137.91,29054.71
hsa-miR-10b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10b-5p,12951.67,11449.28,11526.36,5611.0,3922.74,11225.47,10468.39,15647.23,5153.17,13138.31,7806.86,8187.15,4357.51,1667.24,3367.45,7948.42,6546.3,12390.42,3789.0,3099.42,17858.67,6203.07,7046.66,5723.58,8631.46,5830.46,7412.02,10672.78,3981.92,14348.36,11297.64,8330.97,12008.15,12681.87,23549.41,4487.97
hsa-miR-11400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.96,0.0,0.0,55.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23,0.0,47.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-11401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86
hsa-miR-1180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.17,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.32,0.0,0.0,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,122.25,178.27,222.36,14.02,29.62,1649.95,430.66,218.63,0.97,780.51,150.13,153.91,0.0,16.18,12.66,59.11,352.6,444.07,57.88,0.0,159.12,158.27,0.0,37.7,171.4,208.23,13.66,41.5,31.31,398.1,247.0,54.17,209.5,283.3,115.43,842.55
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,15.52,0.0,0.0,0.0,0.0,37.56,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66
hsa-miR-1246,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.86,0.0,0.0,33.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.74,0.0,0.0,36.88,0.0,42.37,0.0,36.21
hsa-miR-1247-5p,0.0,0.0,0.0,77.1,0.0,0.0,0.0,0.0,0.0,0.0,43.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,27.83,0.0,0.0,0.0,0.0,35.11,0.0,0.0
hsa-miR-1249-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,0.0,20.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,71.22,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-5p,1325.41,2683.65,1823.6,1108.65,420.34,1799.46,1905.42,2576.89,1217.34,2071.57,2225.2,2188.59,5079.92,498.15,2240.74,1813.79,3285.91,2591.81,2017.32,4556.1,1389.28,2999.63,2271.07,5749.22,1065.16,3552.17,2064.48,3125.83,777.6,4172.2,2289.89,1748.94,2699.16,584.76,2772.88,2084.65
hsa-miR-125b-1-3p,41.82,20.69,0.0,0.0,0.0,52.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.01
hsa-miR-125b-5p,334.57,748.11,562.38,690.42,428.81,956.63,542.61,497.73,470.14,1116.18,572.8,1948.71,4281.25,437.47,3788.09,993.71,1861.32,1474.38,714.32,5907.23,819.74,537.7,509.06,739.01,855.49,475.26,727.84,640.73,835.0,634.01,1004.29,545.72,502.59,392.26,1160.59,672.35
hsa-miR-126-3p,299.18,585.76,175.3,136.68,341.35,223.61,51.41,489.41,90.75,238.26,144.39,422.7,54.98,53.17,272.18,86.2,678.74,171.97,450.33,323.55,54.87,540.95,754.45,518.06,246.39,862.32,236.11,820.58,422.72,705.28,463.98,1028.62,398.9,816.0,284.82,805.13
hsa-miR-126-5p,102.94,98.69,104.71,61.92,145.29,108.5,44.55,269.12,730.79,5.87,30.6,325.85,104.64,27.16,69.63,80.04,138.96,1.53,371.28,0.69,0.0,446.64,842.34,208.13,1.53,344.19,201.96,162.56,1.74,400.56,174.96,62.81,117.45,182.81,160.6,546.81
hsa-miR-1260a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1260b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,18.39,0.0,0.0,0.0,0.0,69.95,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,1.21
hsa-miR-1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,64.34,240.35,54.12,112.15,283.52,66.16,65.11,164.8,40.55,55.16,59.29,246.64,228.19,21.38,128.9,60.34,979.34,70.32,182.11,156.22,97.67,184.29,432.42,632.69,102.54,709.21,168.79,187.64,130.47,341.58,132.08,200.54,75.12,179.18,0.0,156.92
hsa-miR-1270,0.0,0.0,0.0,0.0,32.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,350.65,85.95,0.0,42.06,162.21,99.24,415.81,283.55,43.44,164.32,48.77,379.53,280.21,21.96,27.62,314.0,45.38,161.27,776.43,608.91,52.67,196.22,618.74,417.77,41.32,55.12,110.25,452.23,140.91,585.36,329.33,588.94,352.34,190.08,0.0,289.7
hsa-miR-1273h-3p,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45,0.0,21.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.73,51.86,0.0,27.85,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.54,0.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.49,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0,0.0,0.0
hsa-miR-128-3p,0.0,0.0,0.0,11.68,0.0,44.99,30.84,78.79,68.54,1.17,47.81,31.91,70.94,0.0,54.67,0.0,203.24,0.0,107.29,0.0,0.0,79.14,188.44,76.16,0.0,200.88,0.0,29.4,45.23,120.9,102.06,77.79,23.28,23.0,0.0,193.13
hsa-miR-1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.64,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51,18.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-5p,0.0,54.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07
hsa-miR-1294,35.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,19.3,0.0,45.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.44,53.17,0.0,317.42,0.0,0.0,0.0
hsa-miR-1301-3p,0.0,84.36,0.0,0.0,0.0,0.0,0.0,54.38,0.0,11.74,0.0,30.41,0.0,0.0,0.0,0.0,28.36,1.53,0.0,0.0,0.0,0.0,5.62,23.38,19.9,0.0,17.56,38.05,0.0,45.71,0.0,14.41,0.0,0.0,0.0,78.46
hsa-miR-1304-3p,0.0,0.0,0.0,36.22,22.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,54.12,0.0,0.0,0.0,0.0,0.0,0.0,25.82,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.57,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,24.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,0.0,52.53,0.0,0.0,0.0,60.86,20.56,30.52,1.93,1.17,0.0,0.0,0.0,17.34,252.62,48.02,137.07,0.0,0.0,0.0,47.19,0.0,0.0,22.62,0.0,0.0,0.0,0.0,0.0,17.69,28.3,14.98,0.0,6.05,0.0,19.31
hsa-miR-1307-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130a-3p,0.0,35.02,0.0,0.0,0.0,0.0,0.0,1.11,0.0,1.17,0.0,0.0,18.33,0.0,21.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,42.76,0.0,0.0,0.0,0.0,0.0,28.97
hsa-miR-130b-3p,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,28.66,0.0,0.0,0.0,0.0,0.0,26.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-5p,0.0,98.69,0.0,0.0,0.0,0.0,44.55,137.61,37.65,1.17,0.0,0.0,0.0,11.56,50.06,0.0,76.57,0.0,0.0,0.0,0.0,0.0,43.59,0.0,0.0,0.0,0.0,91.66,0.0,0.0,53.17,56.47,0.0,0.0,0.0,70.01
hsa-miR-132-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78,0.0,0.0,26.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,0.0,0.0,19.31
hsa-miR-1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,21.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.75,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,1.18,0.0,0.0,0.0,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,60.02,0.0,0.0,0.0,21.63,0.0,0.0,22.22,0.0,0.0,20.52
hsa-miR-1343-3p,0.0,41.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,51.47,0.0,0.0,74.77,43.73,0.0,0.0,0.55,74.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.91,0.76,0.0,0.0,0.0,50.95,288.98,0.0,0.0,66.14,0.0,0.0,0.0,86.99,44.6,0.0,21.16,37.53,0.0,0.0
