!gpa-version: 1.1											
!DB	DB Object ID	Qualifier	GO ID	DB:Reference(s)	Evidence Code	With (or) From	Interacting taxon ID	Date	Assigned By	Annotation Extension	Annotation Properties
!required	required	required	required	required	required	optional	optional	required	required	optional	optional
RNAcentral	URS000075D2D5_10116	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D2D5_10116	part_of	GO:0070062	PMID:22965126	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D322_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D322_10090	part_of	GO:0070062	PMID:22965126	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D37A_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D37E_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D383_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D38A_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D38A_10090	part_of	GO:0070062	PMID:22965126	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D3AB_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D3EF_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075D3EF_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D407_9598	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075D426_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075D426_9606	part_of	GO:0070062	PMID:20976003	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002327)	
RNAcentral	URS000075D426_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075D426_9606	part_of	GO:1990742	PMID:19002258	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075D426_9606	part_of	GO:1990742	PMID:23539611	ECO:0000271			20170408	Vesiclepedia	part_of(UBERON:0001968)	
RNAcentral	URS000075D437_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075D437_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D437_9606	part_of	GO:1990742	PMID:20668554	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000134)	
RNAcentral	URS000075D43C_9544	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075D43C_9544	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075D43C_9544	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D458_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075D475_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075D4A4_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075D4A4_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D4B4_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075D4E6_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D52C_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D543_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D546_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D54F_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075D54F_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D58E_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075D58E_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075D58E_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D59C_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075D5A7_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075D5A7_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D5A7_9606	part_of	GO:0070062	PMID:26176991	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000148)	
RNAcentral	URS000075D5DA_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D5F8_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D627_9796	part_of	GO:1990742	PMID:22116803	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0000038)	
RNAcentral	URS000075D62D_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075D63E_9796	part_of	GO:0070062	PMID:22116803	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0000038)	
RNAcentral	URS000075D63E_9796	part_of	GO:1990742	PMID:22116803	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0000038)	
RNAcentral	URS000075D650_10090	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS000075D650_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D650_10090	part_of	GO:0070062	PMID:22965126	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D680_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075D68F_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D69B_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075D69B_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075D69B_9606	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS000075D69B_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D69C_9606	part_of	GO:0070062	PMID:20976003	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002327)	
RNAcentral	URS000075D6B9_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D73F_9544	part_of	GO:0070062	PMID:19627513	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0009005)	
RNAcentral	URS000075D742_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D745_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075D75C_9544	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075D75C_9544	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D7AB_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075D7AB_9606	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS000075D7AB_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D7AB_9606	part_of	GO:1990742	PMID:20668554	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000134)	
RNAcentral	URS000075D7D1_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D7D3_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075D7DB_9544	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075D7DB_9544	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075D7DB_9544	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS000075D819_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075D819_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075D819_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D829_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075D890_10116	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D898_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D8A0_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075D8A0_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075D8A0_9606	part_of	GO:1990742	PMID:19002258	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075D8A0_9606	part_of	GO:1990742	PMID:20079801	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002092)	
RNAcentral	URS000075D8C5_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075D912_9544	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075D912_9544	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075D912_9544	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS000075D91F_9913	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075D93D_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075D960_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075D9AD_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D9C5_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D9C9_10090	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS000075D9C9_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075D9C9_10090	part_of	GO:0070062	PMID:22965126	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075DA2A_9796	part_of	GO:1990742	PMID:22116803	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0000038)	
RNAcentral	URS000075DA39_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075DA42_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075DA6B_10090	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS000075DA6B_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075DABA_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075DAC1_9606	part_of	GO:1990742	PMID:19002258	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075DAD1_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075DAD2_9598	part_of	GO:0070062	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS000075DAD2_9598	part_of	GO:1990742	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS000075DAE3_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075DB2F_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075DB2F_9606	part_of	GO:0070062	PMID:20976003	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002327)	
RNAcentral	URS000075DB2F_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075DB2F_9606	part_of	GO:1990742	PMID:23539611	ECO:0000271			20170408	Vesiclepedia	part_of(UBERON:0001968)	
RNAcentral	URS000075DB39_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075DB88_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075DB96_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075DBE5_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075DBF6_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075DC15_9986	part_of	GO:0070062	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS000075DC15_9986	part_of	GO:1990742	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS000075DC2E_10090	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS000075DC2E_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075DC2E_10090	part_of	GO:0070062	PMID:22965126	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075DC36_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075DC96_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075DC96_9606	part_of	GO:0070062	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS000075DC96_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075DC96_9606	part_of	GO:1990742	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS000075DD00_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075DD00_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075DD0E_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075DD14_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075DD5B_9544	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075DD61_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075DD80_10116	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075DD8D_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075DD8D_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075DD8F_10090	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS000075DE0E_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075DE48_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075DE48_9606	part_of	GO:0070062	PMID:20949044	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:1000313)	
RNAcentral	URS000075DE48_9606	part_of	GO:0070062	PMID:20949044	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:1000313)	
RNAcentral	URS000075DE48_9606	part_of	GO:0070062	PMID:20976003	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002327)	
RNAcentral	URS000075DE48_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075DE48_9606	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS000075DE48_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075DE57_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075DE64_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075DE74_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075DE8C_9796	part_of	GO:1990742	PMID:22116803	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0000038)	
RNAcentral	URS000075DEC1_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075DEE6_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075DEEB_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075DF01_9796	part_of	GO:0070062	PMID:22116803	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0000038)	
RNAcentral	URS000075DF0C_10116	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075DF1C_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075DF42_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075DF7B_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075DF9E_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075E000_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075E04C_10029	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075E066_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075E094_9796	part_of	GO:1990742	PMID:22116803	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0000038)	
RNAcentral	URS000075E0A8_9598	part_of	GO:0070062	PMID:19627513	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0009005)	
RNAcentral	URS000075E0AD_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075E0BA_10090	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS000075E0BA_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075E0BA_10090	part_of	GO:0070062	PMID:22965126	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075E0E3_10090	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS000075E148_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075E150_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075E150_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075E152_9544	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075E179_9823	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS000075E179_9823	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075E1B6_10090	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS000075E1C7_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075E1CD_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075E1CD_9606	part_of	GO:0070062	PMID:20976003	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002327)	
RNAcentral	URS000075E1CD_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075E1CD_9606	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS000075E1CD_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075E1CD_9606	part_of	GO:1990742	PMID:19002258	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075E1EC_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075E237_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075E243_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000075E243_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000075E243_9606	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS000075E243_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075E2FF_9796	part_of	GO:0070062	PMID:22116803	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0000038)	
RNAcentral	URS000075E30A_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000075E30B_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000075E33D_10116	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000075E379_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
